µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,µ,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,agusthepro_1,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,µ,agusthepro_1
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,boost,boost_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-1027.219970703125,-4580.06982421875,80.44999694824219,4908.399963378906,-10124.000244140625,-153.80000114440918,-5126.400146484375,1480.8000183105469,1333.0000305175781,0.0,255.0,,0.15810816405206626,0.46168728922983776,-2.8889784725754923,0.0,False,10,False,5,214.72999572753906,-3916.64990234375,16.280000686645508,-13996.8994140625,-5758.4002685546875,147.70000457763672,-42.89999961853027,-37.5,-1603.3999633789062,218.0,128.0,False,0.007899337056722326,-2.9579512074503316,-0.003828884621468137,18,39.0,False,18,False,-867.27001953125,-4892.39013671875,444.2200012207031,6835.0,-15781.300048828125,4607.799987792969,5226.400146484375,-2432.7999877929688,1662.7999877929688,1.0,1.144469355969981,-2.7610597308812,0.2255593957249776,83.91344451904297,0.03472280129790306,240,,True,1.0,,
-1027.219970703125,-4580.06982421875,80.44999694824219,4908.399963378906,-10124.000244140625,-153.80000114440918,-5126.400146484375,1480.8000183105469,1333.0000305175781,0.0,255.0,,0.15810816405206626,0.46168728922983776,-2.8889784725754923,0.0,False,10,False,5,214.72999572753906,-3916.64990234375,16.280000686645508,-13996.8994140625,-5758.4002685546875,147.70000457763672,-42.89999961853027,-37.5,-1603.3999633789062,218.0,128.0,False,0.007899337056722326,-2.9579512074503316,-0.003828884621468137,18,39.0,False,18,False,-844.510009765625,-4944.9599609375,459.1199951171875,6827.80029296875,-15765.30029296875,4386.400146484375,5226.400146484375,-2432.7999877929688,1662.7999877929688,1.0,1.262156731634082,-3.109110141346971,-0.20538056597888485,83.94815826416016,0.034722600132226944,240,,True,1.0,,
-986.5800170898438,-4664.2900390625,80.02999877929688,4812.9998779296875,-9845.700073242188,869.8999786376953,675.1000213623047,1502.2999572753906,554.7999954223633,0.0,255.0,,0.5322167475367154,0.46581631282740715,2.9899997794203834,0.0,False,10,False,5,214.72999572753906,-3916.64990234375,16.280000686645508,-13996.8994140625,-5758.4002685546875,147.70000457763672,-42.89999961853027,-37.5,-1603.3999633789062,218.0,128.0,False,0.007899337056722326,-2.9579512074503316,-0.003828884621468137,18,39.0,False,18,False,-821.760009765625,-4997.47021484375,473.2799987792969,6820.5999755859375,-15749.300537109375,4165.199890136719,5226.400146484375,-2432.7999877929688,1662.7999877929688,1.0,1.2972399412776217,2.584974684529682,-0.8762581982953407,83.98287200927734,0.034722600132226944,240,,True,1.0,,
-986.5800170898438,-4664.2900390625,80.02999877929688,4812.9998779296875,-9845.700073242188,869.8999786376953,675.1000213623047,1502.2999572753906,554.7999954223633,0.0,255.0,,0.5322167475367154,0.46581631282740715,2.9899997794203834,0.0,False,10,False,5,71.3499984741211,-3952.3701171875,16.940000534057617,-14495.999755859375,-2311.1000061035156,22.59999990463257,-14.09999966621399,-6.9999998807907104,-415.99998474121094,200.0,128.0,False,0.009283585733584144,-3.0428130386609213,-0.0006267987635210301,18,39.0,False,18,False,-799.0399780273438,-5049.93017578125,486.7099914550781,6813.4002685546875,-15733.299560546875,3944.2999267578125,5226.400146484375,-2432.7999877929688,1662.7999877929688,1.0,1.2235038494220882,2.074298777809475,-1.4689651707162692,84.01759338378906,0.03472829982638359,240,,True,1.0,,
-946.8099975585938,-4744.47998046875,91.52999877929688,4750.0,-9499.000244140625,1591.4999389648438,-4260.7000732421875,2342.2000122070312,2570.8999633789062,0.0,255.0,,0.9038078961969805,0.5768979635780837,2.8662378640603032,0.0,False,10,False,6,71.3499984741211,-3952.3701171875,16.940000534057617,-14495.999755859375,-2311.1000061035156,22.59999990463257,-14.09999966621399,-6.9999998807907104,-415.99998474121094,200.0,128.0,False,0.009283585733584144,-3.0428130386609213,-0.0006267987635210301,18,39.0,False,18,False,-787.6900024414062,-5076.14013671875,493.1400146484375,6809.7998046875,-15725.30029296875,3833.900146484375,5226.400146484375,-2432.7999877929688,1662.7999877929688,1.0,1.1606179818160292,1.9184609320187929,-1.6663544660453657,84.05230712890625,0.03472289815545082,240,,True,1.0,,
-946.8099975585938,-4744.47998046875,91.52999877929688,4750.0,-9499.000244140625,1591.4999389648438,-4260.7000732421875,2342.2000122070312,2570.8999633789062,0.0,255.0,,0.9038078961969805,0.5768979635780837,2.8662378640603032,0.0,False,10,False,6,71.3499984741211,-3952.3701171875,16.940000534057617,-14495.999755859375,-2311.1000061035156,22.59999990463257,-14.09999966621399,-6.9999998807907104,-415.99998474121094,200.0,128.0,False,0.009283585733584144,-3.0428130386609213,-0.0006267987635210301,18,39.0,False,18,False,-765.010009765625,-5128.52001953125,505.4599914550781,6802.60009765625,-15709.300537109375,3613.2000732421875,5226.400146484375,-2432.7999877929688,1662.7999877929688,1.0,1.0117023554152862,1.7394446021678363,-1.9304338226790096,84.08702087402344,0.034722600132226944,240,,True,1.0,,
-946.8099975585938,-4744.47998046875,91.52999877929688,4750.0,-9499.000244140625,1591.4999389648438,-4260.7000732421875,2342.2000122070312,2570.8999633789062,0.0,255.0,,0.9038078961969805,0.5768979635780837,2.8662378640603032,0.0,False,10,False,6,-49.72999954223633,-3968.010009765625,17.010000228881836,-14512.80029296875,-1868.5000610351562,3.100000023841858,-6.000000238418579,-1.899999976158142,889.3000030517578,191.0,252.0,False,0.009510601841007105,-3.033896297584241,6.420487918715657e-05,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.12173461914062,0.034722499549388885,240,,True,1.0,,
-907.3400268554688,-4823.68017578125,102.52999877929688,4726.099853515625,-9510.0,1098.0999755859375,-4277.300109863281,855.9999847412109,2084.1000366210938,0.0,255.0,,1.2101367584686338,0.12712541066360153,2.0819551388393696,0.0,False,10,False,6,-49.72999954223633,-3968.010009765625,17.010000228881836,-14512.80029296875,-1868.5000610351562,3.100000023841858,-6.000000238418579,-1.899999976158142,889.3000030517578,191.0,252.0,False,0.009510601841007105,-3.033896297584241,6.420487918715657e-05,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.15644836425781,0.034722600132226944,240,,True,1.0,,
-907.3400268554688,-4823.68017578125,102.52999877929688,4726.099853515625,-9510.0,1098.0999755859375,-4277.300109863281,855.9999847412109,2084.1000366210938,0.0,255.0,,1.2101367584686338,0.12712541066360153,2.0819551388393696,0.0,False,10,False,6,-145.91000366210938,-3983.06005859375,17.010000228881836,-14333.399658203125,-2664.5001220703125,2.3999999463558197,0.3999999910593033,-0.3999999910593033,1701.6999816894531,191.0,255.0,False,0.009559573112894112,-2.9386930300159344,0.0002194043478896084,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.191162109375,0.034722700715065,240,,True,,,
-897.3800048828125,-4739.31005859375,126.44999694824219,-2343.0999755859375,22615.80078125,3160.2999877929688,1354.9000549316406,-252.00000762939453,-3863.9999389648438,0.0,255.0,,1.240944461158163,-0.3274279492273888,1.7775157396050651,0.0,False,10,False,6,-145.91000366210938,-3983.06005859375,17.010000228881836,-14333.399658203125,-2664.5001220703125,2.3999999463558197,0.3999999910593033,-0.3999999910593033,1701.6999816894531,191.0,255.0,False,0.009559573112894112,-2.9386930300159344,0.0002194043478896084,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.22587585449219,0.03472280129790306,240,,True,,,
-897.3800048828125,-4739.31005859375,126.44999694824219,-2343.0999755859375,22615.80078125,3160.2999877929688,1354.9000549316406,-252.00000762939453,-3863.9999389648438,0.0,255.0,,1.240944461158163,-0.3274279492273888,1.7775157396050651,0.0,False,10,False,6,-274.3399963378906,-4016.800048828125,17.010000228881836,-13651.400146484375,-4625.899963378906,2.3999999463558197,1.0999999940395355,0.19999999552965164,2009.7000122070312,188.0,255.0,False,0.009593372600615338,-2.7643118321680045,0.00012338537747894602,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.26377868652344,0.03790171816945076,240,,True,,,
-911.0900268554688,-4607.35986328125,143.74000549316406,-2355.0,22619.3994140625,2817.6998901367188,740.2999877929688,-578.1999969482422,-2951.4999389648438,0.0,128.0,,1.2354454829239763,-0.3348911225329344,1.9741817410549007,0.0,False,10,False,6,-274.3399963378906,-4016.800048828125,17.010000228881836,-13651.400146484375,-4625.899963378906,2.3999999463558197,1.0999999940395355,0.19999999552965164,2009.7000122070312,188.0,255.0,False,0.009593372600615338,-2.7643118321680045,0.00012338537747894602,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.29837799072266,0.034585610032081604,240,,True,,,
-918.9600219726562,-4531.9599609375,152.72999572753906,-2361.7999267578125,22621.79931640625,2621.7001342773438,389.0999984741211,-745.6999969482422,-2556.999969482422,0.0,128.0,,1.2198430830301321,-0.35722828071841706,2.0459535711186,0.0,False,10,False,6,-269.239990234375,-3896.60009765625,17.010000228881836,4204.89990234375,12931.099853515625,0.5000000074505806,-0.09999999776482582,1.1999999731779099,3541.9000244140625,185.0,255.0,True,0.009453485017014554,-2.3852872838675325,-0.001045091132339373,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.33271026611328,0.03432969003915787,240,,True,,,
-928.8200073242188,-4437.7099609375,163.02999877929688,-2370.7000732421875,22625.2001953125,2376.699981689453,85.39999961853027,-818.0999755859375,-2138.000030517578,0.0,128.0,,1.1904383207082285,-0.4029748547141403,2.0998510872618636,0.0,False,10,False,6,-252.19000244140625,-3856.530029296875,17.010000228881836,5539.1998291015625,11616.300048828125,0.9000000357627869,-0.09999999776482582,-0.7999999821186066,1816.4999389648438,189.0,255.0,True,0.009446905259115995,-2.3036696414074487,-0.001043100999096575,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.36644744873047,0.03375623747706413,240,,True,,,
-934.760009765625,-4381.14013671875,168.72999572753906,-2376.3999938964844,22627.60009765625,2229.499969482422,31.30000114440918,-757.6000213623047,-1902.7000427246094,0.0,0.0,,1.173167840994123,-0.430542691201871,2.123522761209697,0.0,False,10,False,6,-237.5800018310547,-3828.489990234375,17.010000228881836,5901.500244140625,10944.89990234375,1.1999999731779099,-2.199999988079071,-1.5999999642372131,794.1000366210938,199.0,255.0,False,0.009448325651583614,-2.276158417531853,-0.0009899272004424788,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.40062713623047,0.0341772735118866,240,,True,,,
-938.719970703125,-4343.419921875,172.3300018310547,-2380.2000427246094,22629.3994140625,2131.300048828125,-101.80000305175781,-550.9999847412109,-1830.0999450683594,128.0,128.0,,1.1635895974008739,-0.4537222251945805,2.131794952728498,0.0,False,10,False,6,-217.99000549316406,-3794.699951171875,17.010000228881836,5882.60009765625,9628.400268554688,1.4000000059604645,-6.299999952316284,-4.900000095367432,265.5999946594238,205.0,128.0,False,0.009398743880436199,-2.2650188164699823,-0.0008200477853788397,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.43515014648438,0.03453541547060013,240,,True,,,
-946.6799926757812,-4267.97998046875,179.02000427246094,-2387.7999877929688,22633.30078125,1934.9000549316406,-340.60001373291016,-133.29999923706055,-1720.8999633789062,128.0,128.0,,1.1510066373733827,-0.5191498508956032,2.124333330850959,0.0,False,10,False,6,-203.4199981689453,-3772.219970703125,17.010000228881836,5786.500244140625,8683.099975585938,1.4000000059604645,-6.700000166893005,-5.699999928474426,236.5999984741211,204.0,128.0,False,0.009347540911072245,-2.2588170906247824,-0.0006014703248726702,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.47087097167969,0.03572912514209747,240,,True,,,
-954.6500244140625,-4192.5400390625,185.05999755859375,-2395.399932861328,22637.900390625,1738.5000610351562,-324.7999954223633,413.4000015258789,-1598.9999389648438,128.0,128.0,,1.1509206757440238,-0.6034402618829952,2.0919338506604404,0.0,False,10,False,6,-184.77999877929688,-3745.639892578125,17.010000228881836,5451.099853515625,7561.9000244140625,1.8000000715255737,-4.300000071525574,-4.1999998688697815,176.90000534057617,180.0,128.0,False,0.009295617974660596,-2.252151861515801,-0.00035694357048962806,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.50566864013672,0.03479282557964325,240,,True,,,
-966.6500244140625,-4079.320068359375,192.8800048828125,-2400.7000732421875,22641.69921875,1428.6000061035156,-344.39998626708984,741.8000030517578,-1392.4000549316406,128.0,255.0,,1.1680953762087887,-0.7599494680059291,2.00302957922988,0.0,False,10,False,6,-159.39999389648438,-3711.820068359375,17.010000228881836,4940.899963378906,6430.2001953125,1.899999976158142,-0.09999999776482582,-3.3000001311302185,90.60000419616699,128.0,128.0,False,0.009318424889564315,-2.2459191174801028,-0.00017388781996459423,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.54133605957031,0.035686567425727844,240,,True,,,
-978.6500244140625,-3966.10009765625,199.0800018310547,-2400.7000732421875,22641.69921875,1103.3999633789062,-328.49998474121094,659.7000122070312,-1131.2000274658203,128.0,255.0,,1.1789041950238017,-0.9098550698761813,1.9074740188552455,0.0,False,10,False,6,-159.39999389648438,-3711.820068359375,17.010000228881836,4940.899963378906,6430.2001953125,1.899999976158142,-0.09999999776482582,-3.3000001311302185,90.60000419616699,128.0,128.0,False,0.009318424889564315,-2.2459191174801028,-0.00017388781996459423,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.5768051147461,0.03546963632106781,240,,True,,,
-978.6500244140625,-3966.10009765625,199.0800018310547,-2400.7000732421875,22641.69921875,1103.3999633789062,-328.49998474121094,659.7000122070312,-1131.2000274658203,128.0,255.0,,1.1789041950238017,-0.9098550698761813,1.9074740188552455,0.0,False,10,False,6,-134.63999938964844,-3680.31005859375,17.010000228881836,5056.300048828125,6240.3997802734375,1.8000000715255737,-0.29999999329447746,-4.699999988079071,347.7000045776367,57.0,67.0,False,0.00943576143865966,-2.239665108895188,-6.419332471386142e-05,18,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.6109619140625,0.03416584059596062,240,,True,,,
-990.6500244140625,-3852.8798828125,203.63999938964844,-2400.7000732421875,22641.69921875,778.1999969482422,-606.3000106811523,488.10001373291016,-954.3000030517578,128.0,255.0,,1.1766201891915928,-1.047890254572703,1.813302689751469,0.0,False,10,False,6,-99.06999969482422,-3638.830078125,24.510000228881836,5464.0997314453125,6331.099853515625,3038.699951171875,-1.899999976158142,-8.00000011920929,1688.3000183105469,0.0,39.0,False,0.009599618586945967,-2.1597584850193536,0.0003173550413996937,19,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.64884948730469,0.037901464849710464,240,,True,,,
-990.6500244140625,-3852.8798828125,203.63999938964844,-2400.7000732421875,22641.69921875,778.1999969482422,-606.3000106811523,488.10001373291016,-954.3000030517578,128.0,255.0,,1.1766201891915928,-1.047890254572703,1.813302689751469,0.0,False,10,False,6,-99.06999969482422,-3638.830078125,24.510000228881836,5464.0997314453125,6331.099853515625,3038.699951171875,-1.899999976158142,-8.00000011920929,1688.3000183105469,0.0,39.0,False,0.009599618586945967,-2.1597584850193536,0.0003173550413996937,19,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.68451690673828,0.035678036510944366,240,,True,,,
-1006.6500244140625,-3701.919921875,207.1999969482422,-2400.7000732421875,22641.69921875,344.59999084472656,-1181.2000274658203,235.9000015258789,-780.9999847412109,128.0,255.0,,1.1302507489371574,-1.2106756153009954,1.697747011162129,0.0,False,10,False,6,-58.09000015258789,-3589.81005859375,48.540000915527344,5468.0999755859375,6578.800048828125,3171.7001342773438,-327.2999954223633,167.90000915527344,1561.1000061035156,0.0,62.0,False,0.0009667837989807867,-2.0296788241703476,0.0007848819360710689,20,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.72339630126953,0.03886216878890991,240,,True,,,
-1006.6500244140625,-3701.919921875,207.1999969482422,-2400.7000732421875,22641.69921875,344.59999084472656,-1181.2000274658203,235.9000015258789,-780.9999847412109,128.0,255.0,,1.1302507489371574,-1.2106756153009954,1.697747011162129,0.0,False,10,False,6,-58.09000015258789,-3589.81005859375,48.540000915527344,5468.0999755859375,6578.800048828125,3171.7001342773438,-327.2999954223633,167.90000915527344,1561.1000061035156,0.0,62.0,False,0.0009667837989807867,-2.0296788241703476,0.0007848819360710689,20,39.0,False,18,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.7579116821289,0.03451945632696152,240,,True,,,
-1026.6500244140625,-3513.219970703125,207.60000610351562,-2400.7000732421875,22641.69921875,-197.00000762939453,-1911.0000610351562,-9.200000166893005,-602.2000122070312,128.0,255.0,,1.0060948652047033,-1.349541380936994,1.6045130130472836,0.0,False,10,False,6,-58.09000015258789,-3589.81005859375,48.540000915527344,5468.0999755859375,6578.800048828125,3171.7001342773438,-327.2999954223633,167.90000915527344,1561.1000061035156,0.0,62.0,False,0.0009667837989807867,-2.0296788241703476,0.0007848819360710689,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.7926254272461,0.034722700715065,240,,True,,,
-1026.6500244140625,-3513.219970703125,207.60000610351562,-2400.7000732421875,22641.69921875,-197.00000762939453,-1911.0000610351562,-9.200000166893005,-602.2000122070312,0.0,128.0,,1.0060948652047033,-1.349541380936994,1.6045130130472836,0.0,False,10,False,6,-4.389999866485596,-3515.639892578125,72.48999786376953,7419.2999267578125,11207.099609375,2629.2999267578125,-5134.7998046875,1860.5999755859375,649.1999816894531,128.0,128.0,False,-0.25831758803596383,-1.9199841882571014,0.001164651311978175,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.82733917236328,0.034722600132226944,240,,True,,,
-1046.6500244140625,-3324.52001953125,203.49000549316406,-2400.7000732421875,22641.69921875,-738.0000305175781,-2651.199951171875,-185.79999923706055,-451.19998931884766,0.0,128.0,,0.8144807204172327,-1.425993607097494,1.5628697664598468,0.0,False,10,False,6,-4.389999866485596,-3515.639892578125,72.48999786376953,7419.2999267578125,11207.099609375,2629.2999267578125,-5134.7998046875,1860.5999755859375,649.1999816894531,128.0,128.0,False,-0.25831758803596383,-1.9199841882571014,0.001164651311978175,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.86205291748047,0.034722600132226944,240,,True,,,
-1050.6500244140625,-3286.780029296875,202.1199951171875,-2400.7000732421875,22641.69921875,-846.2000274658203,-2682.0999145507812,-196.39999389648438,-424.59999084472656,128.0,0.0,,0.7693953243486437,-1.4362146517926784,1.5586050496343262,0.0,False,10,False,6,57.40999984741211,-3422.239990234375,91.91999816894531,7419.2999267578125,11207.099609375,2087.2999572753906,-5247.7001953125,1642.7999877929688,109.79999542236328,128.0,128.0,False,-0.860364978509836,-1.9031228248293435,0.015205902277613302,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.89676666259766,0.034722600132226944,240,,True,,,
-1050.6500244140625,-3286.780029296875,202.1199951171875,-2400.7000732421875,22641.69921875,-846.2000274658203,-2682.0999145507812,-196.39999389648438,-424.59999084472656,128.0,0.0,,0.7693953243486437,-1.4362146517926784,1.5586050496343262,0.0,False,10,False,6,57.40999984741211,-3422.239990234375,91.91999816894531,7419.2999267578125,11207.099609375,2087.2999572753906,-5247.7001953125,1642.7999877929688,109.79999542236328,128.0,128.0,False,-0.860364978509836,-1.9031228248293435,0.015205902277613302,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.93148040771484,0.034722700715065,240,,True,,,
-1066.6500244140625,-3135.739990234375,194.94000244140625,-2403.699951171875,22671.39892578125,-1254.5999908447266,-2430.8999633789062,328.3000183105469,-953.3999633789062,128.0,0.0,,0.6017810739144729,-1.4997221258911477,1.5289603888575434,0.0,False,10,False,6,57.40999984741211,-3422.239990234375,91.91999816894531,7419.2999267578125,11207.099609375,2087.2999572753906,-5247.7001953125,1642.7999877929688,109.79999542236328,128.0,128.0,False,-0.860364978509836,-1.9031228248293435,0.015205902277613302,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,84.96619415283203,0.03472279757261276,240,,True,,,
-1066.6500244140625,-3135.739990234375,194.94000244140625,-2403.699951171875,22671.39892578125,-1254.5999908447266,-2430.8999633789062,328.3000183105469,-953.3999633789062,128.0,0.0,,0.6017810739144729,-1.4997221258911477,1.5289603888575434,0.0,False,10,False,6,119.20999908447266,-3328.840087890625,99.0199966430664,7419.2999267578125,11207.099609375,-52.89999961853027,-5256.199951171875,1616.4999389648438,92.70000457763672,128.0,128.0,False,-1.4619756651805842,-2.029452459397478,0.15786719861501827,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,85.00090789794922,0.034722700715065,240,,True,,,
-1084.6500244140625,-2965.639892578125,183.52999877929688,-2404.199981689453,22680.50048828125,-1735.3999328613281,-1828.3000183105469,403.1999969482422,-952.3999786376953,128.0,128.0,,0.44243432757289264,-1.597929484393886,1.4878859325341591,0.0,False,10,False,6,119.20999908447266,-3328.840087890625,99.0199966430664,7419.2999267578125,11207.099609375,-52.89999961853027,-5256.199951171875,1616.4999389648438,92.70000457763672,128.0,128.0,False,-1.4619756651805842,-2.029452459397478,0.15786719861501827,20,39.0,False,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,85.0356216430664,0.034722600132226944,240,,True,,,
-1084.6500244140625,-2965.639892578125,183.52999877929688,-2404.199981689453,22680.50048828125,-1735.3999328613281,-1828.3000183105469,403.1999969482422,-952.3999786376953,128.0,128.0,,0.44243432757289264,-1.597929484393886,1.4878859325341591,0.0,False,10,False,6,187.25999450683594,-3225.840087890625,98.23999786376953,7453.0999755859375,11339.100341796875,37.30000019073486,-5303.499755859375,1311.300048828125,-634.7000122070312,137.0,128.0,False,-1.0346515645695875,1.3077129819223876,3.1000252660662158,20,36.01205152337269,True,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,85.07035064697266,0.034734901040792465,240,,True,,,
-1104.6500244140625,-2776.639892578125,166.5800018310547,-2404.199981689453,22680.50048828125,-2276.3999938964844,-1167.7999877929688,319.7999954223633,-765.8000183105469,128.0,128.0,,0.32252278245188265,-1.6774755648572197,1.4642770932991482,0.0,False,10,False,6,187.25999450683594,-3225.840087890625,98.23999786376953,7453.0999755859375,11339.100341796875,37.30000019073486,-5303.499755859375,1311.300048828125,-634.7000122070312,137.0,128.0,False,-1.0346515645695875,1.3077129819223876,3.1000252660662158,20,33.02516984170483,True,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,85.10506439208984,0.034722499549388885,240,,True,,,
-1108.6500244140625,-2738.840087890625,162.64999389648438,-2404.199981689453,22680.50048828125,-2384.600067138672,-1129.3000030517578,307.60000228881836,-727.0999908447266,128.0,128.0,,0.303072784968561,-1.6907325124513217,1.461124449292556,0.0,False,10,False,6,187.25999450683594,-3225.840087890625,98.23999786376953,7453.0999755859375,11339.100341796875,37.30000019073486,-5303.499755859375,1311.300048828125,-634.7000122070312,137.0,128.0,False,-1.0346515645695875,1.3077129819223876,3.1000252660662158,20,30.038279507749824,True,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,85.13977813720703,0.034722600132226944,240,,True,,,
-1108.6500244140625,-2738.840087890625,162.64999389648438,-2404.199981689453,22680.50048828125,-2384.600067138672,-1129.3000030517578,307.60000228881836,-727.0999908447266,128.0,128.0,,0.303072784968561,-1.6907325124513217,1.461124449292556,0.0,False,10,False,6,250.0399932861328,-3128.969970703125,99.23999786376953,7614.89990234375,11895.50048828125,151.8000030517578,-4539.5001220703125,-269.20000076293945,-2017.2000122070312,136.0,128.0,False,-0.6366002325944999,1.260212188256488,2.990522255472624,20,27.051380521507674,True,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,85.17449188232422,0.034722700715065,240,,True,,,
-1124.6500244140625,-2587.639892578125,145.1300048828125,-2404.199981689453,22680.50048828125,-2817.39990234375,-987.7999877929688,264.89999771118164,-590.4999923706055,128.0,128.0,,0.23121451536854398,-1.7363594920077818,1.452087275914512,0.0,False,10,False,6,250.0399932861328,-3128.969970703125,99.23999786376953,7614.89990234375,11895.50048828125,151.8000030517578,-4539.5001220703125,-269.20000076293945,-2017.2000122070312,136.0,128.0,False,-0.6366002325944999,1.260212188256488,2.990522255472624,20,24.064481855720604,True,19,False,-731.030029296875,-5206.990234375,522.5700073242188,,,,,,,1.0,0.7648666695215932,1.635576649892885,-2.169886306257124,85.2092056274414,0.034722696989774704,240,,True,,,
