Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,Twitch iycro,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,[AiR] Rindsnille,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,Twitch iycro,[AiR] Rindsnille
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,dodge_active,double_jump_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
621.219970703125,1046.3299560546875,17.010000228881836,8511.799926757812,53.20000171661377,2.0999999344348907,-0.7999999821186066,0.29999999329447746,-177.80000686645508,169.0,128.0,,0.009532667759019002,0.00875595211778421,1.4759830239970525e-05,0.0,False,4,False,4,-295.44000244140625,731.8400268554688,17.010000228881836,3356.0000610351562,2982.9998779296875,2.0999999344348907,-0.29999999329447746,0.0,2065.2000427246094,255.0,255.0,,0.009495125494708467,0.6584787855851084,9.158225267578933e-05,6,6,False,117.0,False,1931.489990234375,2006.510009765625,1342.5699462890625,7125.0,7105.2001953125,-10413.299560546875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.8172754249861597,-0.7394173565233664,-1.5097535210098407,13.23122501373291,0.033347200602293015,298,0.0,True,0.0,,
621.219970703125,1046.3299560546875,17.010000228881836,8511.799926757812,53.20000171661377,2.0999999344348907,-0.7999999821186066,0.29999999329447746,-177.80000686645508,170.0,128.0,,0.009532667759019002,0.00875595211778421,1.4759830239970525e-05,0.0,False,4,False,4,-266.8299865722656,761.8200073242188,17.010000228881836,3431.7999267578125,4111.000061035156,2.199999988079071,0.0,0.0,2207.2999572753906,255.0,255.0,,0.009505269406656951,0.8374911606432934,4.3845953633852533e-05,6,6,False,117.0,False,1967.0799560546875,2042.010009765625,1289.5999755859375,7114.1998291015625,7094.4000244140625,-10721.99951171875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.7703111361292448,-0.5160848859613602,-1.098186051141126,13.264625549316406,0.033401500433683395,298,0.0,True,0.0,,
621.219970703125,1046.3299560546875,17.010000228881836,8511.799926757812,53.20000171661377,2.0999999344348907,-0.7999999821186066,0.29999999329447746,-177.80000686645508,170.0,128.0,,0.009532667759019002,0.00875595211778421,1.4759830239970525e-05,0.0,False,4,False,4,-266.8299865722656,761.8200073242188,17.010000228881836,3431.7999267578125,4111.000061035156,2.199999988079071,0.0,0.0,2207.2999572753906,255.0,255.0,,0.009505269406656951,0.8374911606432934,4.3845953633852533e-05,6,6,False,117.0,False,1967.0799560546875,2042.010009765625,1289.5999755859375,7114.1998291015625,7094.4000244140625,-10721.99951171875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.7703111361292448,-0.5160848859613602,-1.098186051141126,13.29797649383545,0.033351898193359375,298,0.0,True,0.0,,
707.5800170898438,1046.47998046875,17.010000228881836,8740.599975585938,-7.799999713897705,2.0999999344348907,0.0,0.29999999329447746,-47.10000038146973,171.0,128.0,,0.009532697269177737,-0.003965132860245475,1.8864704646427268e-05,0.0,False,4,False,4,-266.8299865722656,761.8200073242188,17.010000228881836,3431.7999267578125,4111.000061035156,2.199999988079071,0.0,0.0,2207.2999572753906,255.0,255.0,,0.009505269406656951,0.8374911606432934,4.3845953633852533e-05,6,6,False,117.0,False,2002.6199951171875,2077.449951171875,1235.0899658203125,7103.4002685546875,7083.599853515625,-11030.30029296875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.6676268329835118,-0.34703621353101777,-0.734601468890304,13.33140754699707,0.0334319993853569,298,0.0,True,0.0,,
759.010009765625,1046.3399658203125,17.010000228881836,8873.800048828125,-33.499999046325684,2.0999999344348907,0.0,0.29999999329447746,-14.900000095367432,172.0,116.0,,0.009532708745831392,-0.0054757317927155436,1.1664603526393412e-05,0.0,False,4,False,4,-232.14999389648438,815.27001953125,17.010000228881836,2889.1000366210938,5632.19970703125,2.3000000417232513,0.0,0.0,2359.499969482422,255.0,255.0,,0.009511027603493828,1.085939807150447,3.721008275821072e-05,6,6,False,117.0,False,2044.02001953125,2118.72998046875,1169.550048828125,7090.8001708984375,7070.999755859375,-11389.300537109375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.5034117866547123,-0.23131638323365813,-0.3762004487872535,13.36474609375,0.033339500427246094,298,0.0,True,0.0,,
759.010009765625,1046.3399658203125,17.010000228881836,8873.800048828125,-33.499999046325684,2.0999999344348907,0.0,0.29999999329447746,-14.900000095367432,174.0,75.0,,0.009532708745831392,-0.0054757317927155436,1.1664603526393412e-05,0.0,False,4,False,4,-232.14999389648438,815.27001953125,17.010000228881836,2889.1000366210938,5632.19970703125,2.3000000417232513,0.0,0.0,2359.499969482422,255.0,255.0,,0.009511027603493828,1.085939807150447,3.721008275821072e-05,6,6,False,117.0,False,2067.639892578125,2142.2900390625,1131.1600341796875,7083.599853515625,7063.800048828125,-11594.100341796875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.3981291205893809,-0.19995270327351367,-0.19476858032145883,13.398078918457031,0.033334001898765564,298,0.0,True,0.0,,
759.010009765625,1046.3399658203125,17.010000228881836,8873.800048828125,-33.499999046325684,2.0999999344348907,0.0,0.29999999329447746,-14.900000095367432,177.0,53.0,,0.009532708745831392,-0.0054757317927155436,1.1664603526393412e-05,0.0,False,4,False,4,-232.14999389648438,815.27001953125,17.010000228881836,2889.1000366210938,5632.19970703125,2.3000000417232513,0.0,0.0,2359.499969482422,255.0,255.0,,0.009511027603493828,1.085939807150447,3.721008275821072e-05,6,6,False,117.0,False,2079.43994140625,2154.050048828125,1111.7099609375,7080.0,7060.2001953125,-11696.500244140625,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.3440204015644576,-0.19247369750590898,-0.1082333017853782,13.431411743164062,0.03333379700779915,298,0.0,True,0.0,,
833.8300170898438,1045.949951171875,17.010000228881836,9063.599853515625,-71.50000095367432,2.0999999344348907,-0.5000000074505806,0.29999999329447746,-62.5,182.0,33.0,,0.009532714067405119,-0.006630263080263864,6.1616558911489e-06,0.0,False,4,False,4,-211.39999389648438,867.1300048828125,17.010000228881836,2152.2000122070312,6679.6002197265625,2.199999988079071,-0.29999999329447746,-0.7999999821186066,2069.7000122070312,255.0,221.0,,0.009506732745845172,1.2738829392329276,-3.3229416265598986e-05,6,6,False,117.0,False,2103.030029296875,2177.570068359375,1072.300048828125,7072.80029296875,7052.9998779296875,-11900.999755859375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.2350207725096623,-0.19237321133675614,0.05956464712615876,13.464744567871094,0.03333429992198944,298,0.0,True,0.0,,
833.8300170898438,1045.949951171875,17.010000228881836,9063.599853515625,-71.50000095367432,2.0999999344348907,-0.5000000074505806,0.29999999329447746,-62.5,184.0,30.0,,0.009532714067405119,-0.006630263080263864,6.1616558911489e-06,0.0,False,4,False,4,-211.39999389648438,867.1300048828125,17.010000228881836,2152.2000122070312,6679.6002197265625,2.199999988079071,-0.29999999329447746,-0.7999999821186066,2069.7000122070312,255.0,221.0,,0.009506732745845172,1.2738829392329276,-3.3229416265598986e-05,6,6,False,117.0,False,2138.360107421875,2212.800048828125,1011.9000244140625,7062.0001220703125,7042.19970703125,-12207.5,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.07519532668116455,-0.22618920460125905,0.3062601175591377,13.498077392578125,0.033334001898765564,298,0.0,True,0.0,,
909.9400024414062,1042.739990234375,17.010000228881836,9167.100219726562,-754.0000152587891,2.3999999463558197,-2.199999988079071,0.3999999910593033,-1403.5000610351562,184.0,48.0,,0.009531976197575275,-0.06918239318431343,-0.00018410820019742775,0.0,False,4,False,4,-196.91000366210938,926.9099731445312,17.010000228881836,1390.8000183105469,7550.999755859375,2.0999999344348907,-0.09999999776482582,-0.29999999329447746,1433.3000183105469,255.0,188.0,,0.009503345619698084,1.4158335192191633,-0.00011031512550818383,6,6,False,117.0,False,2161.8798828125,2236.260009765625,970.780029296875,7054.7998046875,7035.0,-12411.500244140625,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.024675183493964314,-0.2699363271143671,0.4729109910352105,13.531410217285156,0.033333901315927505,298,0.0,True,0.0,,
925.219970703125,1041.2099609375,17.010000228881836,9167.5,-969.3000030517578,2.3999999463558197,-1.4000000059604645,0.3999999910593033,-1653.3000183105469,179.0,128.0,,0.009533334078131577,-0.0957805101452237,-0.00021385931568317218,0.0,False,4,False,4,-196.91000366210938,926.9099731445312,17.010000228881836,1390.8000183105469,7550.999755859375,2.0999999344348907,-0.09999999776482582,-0.29999999329447746,1433.3000183105469,255.0,188.0,,0.009503345619698084,1.4158335192191633,-0.00011031512550818383,6,6,False,117.0,False,2173.639892578125,2247.97998046875,949.9600219726562,7051.199951171875,7031.400146484375,-12513.499755859375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.07150585707690972,-0.2979713376409264,0.5580768156889067,13.564743041992188,0.033334098756313324,298,0.0,True,0.0,,
925.219970703125,1041.2099609375,17.010000228881836,9167.5,-969.3000030517578,2.3999999463558197,-1.4000000059604645,0.3999999910593033,-1653.3000183105469,175.0,132.0,,0.009533334078131577,-0.0957805101452237,-0.00021385931568317218,0.0,False,4,False,4,-189.63999938964844,979.469970703125,17.010000228881836,918.6000061035156,8130.3997802734375,2.0999999344348907,-0.09999999776482582,-1.5000000596046448,759.7000122070312,255.0,128.0,,0.009508112701052437,1.4907623170738966,-0.0001439888357343376,6,6,False,117.0,False,2208.860107421875,2283.10009765625,886.5,7040.3997802734375,7020.5999755859375,-12818.900146484375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.19494377680325173,-0.405855528589509,0.8244038341293872,13.598075866699219,0.033333901315927505,298,0.0,True,0.0,,
986.1799926757812,1031.1199951171875,17.010000228881836,9106.500244140625,-1958.3999633789062,2.3999999463558197,1.5000000596046448,-0.09999999776482582,-2104.4000244140625,173.0,195.0,,0.009551872265938875,-0.2273393485469752,-0.0001836738166740478,0.0,False,4,False,4,-189.63999938964844,979.469970703125,17.010000228881836,918.6000061035156,8130.3997802734375,2.0999999344348907,-0.09999999776482582,-1.5000000596046448,759.7000122070312,255.0,128.0,,0.009508112701052437,1.4907623170738966,-0.0001439888357343376,6,6,False,117.0,False,2220.590087890625,2294.800048828125,865.010009765625,7036.7999267578125,7017.0001220703125,-12920.699462890625,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.22910028420952266,-0.4493655770500311,0.9173839888349083,13.63140869140625,0.03333429992198944,298,0.0,True,0.0,,
986.1799926757812,1031.1199951171875,17.010000228881836,9106.500244140625,-1958.3999633789062,2.3999999463558197,1.5000000596046448,-0.09999999776482582,-2104.4000244140625,170.0,231.0,,0.009551872265938875,-0.2273393485469752,-0.0001836738166740478,0.0,False,4,False,4,-189.63999938964844,979.469970703125,17.010000228881836,918.6000061035156,8130.3997802734375,2.0999999344348907,-0.09999999776482582,-1.5000000596046448,759.7000122070312,255.0,128.0,,0.009508112701052437,1.4907623170738966,-0.0001439888357343376,7,6,False,117.0,False,2255.739990234375,2329.85009765625,799.52001953125,7025.999755859375,7006.199951171875,-13225.50048828125,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.30525352498158154,-0.5991465217645168,1.2089784725500379,13.664741516113281,0.03333429992198944,298,0.0,True,0.0,,
1062.1300048828125,1011.3800048828125,17.010000228881836,9122.39990234375,-2629.2001342773438,2.0999999344348907,3.3000001311302185,-0.9000000357627869,-392.99999237060547,174.0,232.0,,0.009561376786741864,-0.32678942671184946,0.0001897179852069293,0.0,False,5,False,4,-182.88999938964844,1065.0,37.70000076293945,564.1999816894531,8803.800048828125,3267.39990234375,-101.89999580383301,2.5,260.0,255.0,128.0,,0.01028894570274909,1.5317552124471285,-0.00026192035650356523,7,6,False,117.0,False,2279.139892578125,2353.18994140625,755.010009765625,7018.800048828125,6999.000244140625,-13428.499755859375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.3308847200367397,-0.7107114130243466,1.4116551749429955,13.698074340820312,0.03333429992198944,298,0.0,True,0.0,,
1062.1300048828125,1011.3800048828125,17.010000228881836,9122.39990234375,-2629.2001342773438,2.0999999344348907,3.3000001311302185,-0.9000000357627869,-392.99999237060547,176.0,227.0,,0.009561376786741864,-0.32678942671184946,0.0001897179852069293,0.0,False,5,False,4,-182.88999938964844,1065.0,37.70000076293945,564.1999816894531,8803.800048828125,3267.39990234375,-101.89999580383301,2.5,260.0,255.0,128.0,,0.01028894570274909,1.5317552124471285,-0.00026192035650356523,7,6,False,117.0,False,2302.52001953125,2376.510009765625,709.8300170898438,7011.5997314453125,6991.7999267578125,-13631.300048828125,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.334492726291134,-0.8259880878032209,1.617093739798155,13.731407165527344,0.033333998173475266,298,0.0,True,0.0,,
1062.1300048828125,1011.3800048828125,17.010000228881836,9122.39990234375,-2629.2001342773438,2.0999999344348907,3.3000001311302185,-0.9000000357627869,-392.99999237060547,177.0,173.0,,0.009561376786741864,-0.32678942671184946,0.0001897179852069293,0.0,False,5,False,4,-182.88999938964844,1065.0,37.70000076293945,564.1999816894531,8803.800048828125,3267.39990234375,-101.89999580383301,2.5,260.0,255.0,128.0,,0.01028894570274909,1.5317552124471285,-0.00026192035650356523,7,6,False,117.0,False,2302.52001953125,2376.510009765625,709.8300170898438,7011.5997314453125,6991.7999267578125,-13631.300048828125,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.334492726291134,-0.8259880878032209,1.617093739798155,13.764739990234375,0.033334098756313324,298,0.0,True,0.0,,
1154.6400146484375,987.5800170898438,27.079999923706055,9413.200073242188,-2023.2000732421875,3080.4998779296875,4.099999964237213,-1.7000000178813934,1837.7999877929688,181.0,99.0,,0.009560419982499716,-0.220126596108749,0.0005120763064230694,0.0,False,6,False,4,-176.85000610351562,1170.1099853515625,71.08999633789062,680.5999755859375,13871.500244140625,3100.10009765625,-5496.9000244140625,116.30000114440918,140.50000190734863,229.0,126.0,,0.22256344738798886,1.5550491577824133,0.000627968239976602,8,7,False,117.0,False,2349.2099609375,2423.070068359375,617.4400024414062,6997.19970703125,6977.39990234375,-14036.300048828125,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.2760775267942661,-1.0454436754489453,2.019821427759352,13.798072814941406,0.033333901315927505,298,0.0,True,0.0,,
1154.6400146484375,987.5800170898438,27.079999923706055,9413.200073242188,-2023.2000732421875,3080.4998779296875,4.099999964237213,-1.7000000178813934,1837.7999877929688,186.0,38.0,,0.009560419982499716,-0.220126596108749,0.0005120763064230694,0.0,False,6,False,5,-176.85000610351562,1170.1099853515625,71.08999633789062,680.5999755859375,13871.500244140625,3100.10009765625,-5496.9000244140625,116.30000114440918,140.50000190734863,229.0,126.0,,0.22256344738798886,1.5550491577824133,0.000627968239976602,8,7,False,117.0,False,2372.52001953125,2446.31005859375,570.22998046875,6990.0,6970.2001953125,-14238.499755859375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.2173995899694075,-1.1402055934409239,2.2107485315223654,13.831405639648438,0.033334098756313324,298,0.0,True,0.0,,
1154.6400146484375,987.5800170898438,27.079999923706055,9413.200073242188,-2023.2000732421875,3080.4998779296875,4.099999964237213,-1.7000000178813934,1837.7999877929688,191.0,25.0,,0.009560419982499716,-0.220126596108749,0.0005120763064230694,0.0,False,6,False,5,-176.85000610351562,1170.1099853515625,71.08999633789062,680.5999755859375,13871.500244140625,3100.10009765625,-5496.9000244140625,116.30000114440918,140.50000190734863,229.0,126.0,,0.22256344738798886,1.5550491577824133,0.000627968239976602,8,7,False,117.0,False,2372.52001953125,2446.31005859375,570.22998046875,6990.0,6970.2001953125,-14238.499755859375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.2173995899694075,-1.1402055934409239,2.2107485315223654,13.864738464355469,0.03333410248160362,298,0.0,True,0.0,,
1241.530029296875,970.489990234375,56.83000183105469,9494.89990234375,-1856.9999694824219,3132.0999145507812,2308.3999633789062,573.8000106811523,1878.0999755859375,192.0,25.0,,0.03629358800148869,-0.0362686096733481,0.08995448806424022,0.0,False,6,False,5,-170.5800018310547,1297.3699951171875,96.48999786376953,680.5999755859375,13883.199462890625,2500.2999877929688,-5499.6002197265625,59.80000019073486,-6.000000238418579,128.0,123.0,,0.8857323398802035,1.5585501225984444,0.001690244834953875,8,7,False,117.0,False,2424.8701171875,2498.530029296875,461.54998779296875,6973.800048828125,6954.000244140625,-14692.60009765625,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.03155219651872467,-1.2999529157659682,2.6097007347914682,13.8980712890625,0.03333389759063721,298,0.0,True,0.0,,
1241.530029296875,970.489990234375,56.83000183105469,9494.89990234375,-1856.9999694824219,3132.0999145507812,2308.3999633789062,573.8000106811523,1878.0999755859375,194.0,22.0,,0.03629358800148869,-0.0362686096733481,0.08995448806424022,0.0,False,6,False,5,-170.5800018310547,1297.3699951171875,96.48999786376953,680.5999755859375,13883.199462890625,2500.2999877929688,-5499.6002197265625,59.80000019073486,-6.000000238418579,128.0,123.0,,0.8857323398802035,1.5585501225984444,0.001690244834953875,8,7,False,117.0,False,2424.8701171875,2498.530029296875,461.54998779296875,6973.800048828125,6954.000244140625,-14692.60009765625,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,-0.03155219651872467,-1.2999529157659682,2.6097007347914682,13.931404113769531,0.03333420306444168,298,0.0,True,0.0,,
1315.760009765625,927.3699951171875,76.06999969482422,11685.2001953125,-7999.1998291015625,2696.7999267578125,5091.700134277344,2068.000030517578,218.09999465942383,198.0,70.0,,0.15894194451720847,0.08047858311458059,0.4780929551704069,0.0,False,6,False,5,-166.02000427246094,1389.9300537109375,105.2300033569336,680.5999755859375,13883.199462890625,134.3000030517578,-5499.89990234375,16.100000143051147,-26.80000066757202,128.0,85.0,,1.368037140914114,1.5440512756108167,-0.011991722060785463,8,7,False,117.0,False,2459.7099609375,2533.27001953125,387.20001220703125,6962.9998779296875,6943.2000732421875,-14994.7998046875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.11988821729529826,-1.3610872330541115,2.8589481346435233,13.964736938476562,0.0333343967795372,298,0.0,True,0.0,,
1315.760009765625,927.3699951171875,76.06999969482422,11685.2001953125,-7999.1998291015625,2696.7999267578125,5091.700134277344,2068.000030517578,218.09999465942383,197.0,128.0,,0.15894194451720847,0.08047858311458059,0.4780929551704069,0.0,False,6,False,5,-166.02000427246094,1389.9300537109375,105.2300033569336,680.5999755859375,13883.199462890625,134.3000030517578,-5499.89990234375,16.100000143051147,-26.80000066757202,128.0,85.0,,1.368037140914114,1.5440512756108167,-0.011991722060785463,8,7,False,117.0,False,2494.489990234375,2567.949951171875,311.3399963378906,6952.19970703125,6932.39990234375,-15296.600341796875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.2816525371294632,-1.3835596415371414,3.1063996396952454,13.998069763183594,0.03333410248160362,297,0.0,True,0.0,,
1413.260009765625,860.739990234375,96.02999877929688,11712.39990234375,-7994.69970703125,2147.899932861328,5019.100036621094,2248.3999633789062,-52.30000019073486,194.0,128.0,,0.3249364663933176,0.2378069424885709,1.1178609365885208,0.0,False,6,False,5,-160.32000732421875,1505.6300048828125,104.37999725341797,680.5999755859375,13883.199462890625,-150.6999969482422,-5499.89990234375,-0.7000000029802322,-29.100000858306885,128.0,83.0,,1.1705290007634637,-1.5580745555335742,-3.112530773026082,8,7,False,117.0,False,2517.64990234375,2591.0400390625,259.94000244140625,6945.0,6925.2001953125,-15497.39990234375,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.3903688394156575,-1.375095073231061,-3.0062315997703073,14.031402587890625,0.033334098756313324,297,0.0,True,0.0,,
1413.260009765625,860.739990234375,96.02999877929688,11712.39990234375,-7994.69970703125,2147.899932861328,5019.100036621094,2248.3999633789062,-52.30000019073486,191.0,128.0,,0.3249364663933176,0.2378069424885709,1.1178609365885208,0.0,False,6,False,5,-160.32000732421875,1505.6300048828125,104.37999725341797,680.5999755859375,13883.199462890625,-150.6999969482422,-5499.89990234375,-0.7000000029802322,-29.100000858306885,128.0,83.0,,1.1705290007634637,-1.5580745555335742,-3.112530773026082,8,7,False,117.0,False,2529.219970703125,2602.580078125,233.97999572753906,6941.400146484375,6921.5997314453125,-15597.80029296875,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.44380109106284255,-1.3630517367850357,-2.9175275478985627,14.064735412597656,0.03333419933915138,297,0.0,True,0.0,,
1491.4200439453125,807.4600219726562,101.83000183105469,11733.599853515625,-7987.39990234375,7.699999809265137,5057.300109863281,2150.2999877929688,222.60000228881836,190.0,128.0,,0.36490305444517057,0.4291217152986203,1.6489986242686936,0.0,False,6,False,5,-155.75999450683594,1598.18994140625,103.33999633789062,680.5999755859375,13883.199462890625,-154.49999809265137,-5499.2999267578125,53.29999923706055,-67.8000020980835,128.0,128.0,,0.6882623889491368,-1.5703242669838846,-3.1223855523169837,8,7,False,117.0,False,2563.89990234375,2637.14990234375,155.11000061035156,6930.5999755859375,6910.8001708984375,-15898.599853515625,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.5948000543265375,-1.2914202447731205,-2.6299050008748317,14.098068237304688,0.033333901315927505,297,0.0,True,0.0,,
1491.4200439453125,807.4600219726562,101.83000183105469,11733.599853515625,-7987.39990234375,7.699999809265137,5057.300109863281,2150.2999877929688,222.60000228881836,190.0,128.0,,0.36490305444517057,0.4291217152986203,1.6489986242686936,0.0,False,6,False,5,-155.75999450683594,1598.18994140625,103.33999633789062,680.5999755859375,13883.199462890625,-154.49999809265137,-5499.2999267578125,53.29999923706055,-67.8000020980835,128.0,128.0,,0.6882623889491368,-1.5703242669838846,-3.1223855523169837,8,7,False,117.0,False,2563.89990234375,2637.14990234375,155.11000061035156,6930.5999755859375,6910.8001708984375,-15898.599853515625,4113.599853515625,-4125.400085449219,-1434.6000671386719,0.0,0.5948000543265375,-1.2914202447731205,-2.6299050008748317,14.131418228149414,0.03335069864988327,297,0.0,True,0.0,,
1569.7099609375,754.25,101.02999877929688,11751.400146484375,-7976.6998291015625,-151.899995803833,5061.7999267578125,2140.2000427246094,215.79999923706055,190.0,128.0,,0.3011176470765354,0.623034686774234,2.1665515396120196,0.0,False,6,False,5,-155.75999450683594,1598.18994140625,103.33999633789062,680.5999755859375,13883.199462890625,-154.49999809265137,-5499.2999267578125,53.29999923706055,-67.8000020980835,128.0,128.0,,0.6882623889491368,-1.5703242669838846,-3.1223855523169837,8,7,False,117.0,False,2602.409912109375,2675.550048828125,114.7300033569336,3865.10009765625,3854.1000366210938,9573.499755859375,-4119.800109863281,4131.600036621094,-1398.6000061035156,0.0,0.634957640718912,-1.3243122762980628,-2.523094023512887,14.164751052856445,0.033334001898765564,297,0.0,True,0.0,,
1569.7099609375,754.25,101.02999877929688,11751.400146484375,-7976.6998291015625,-151.899995803833,5061.7999267578125,2140.2000427246094,215.79999923706055,190.0,133.0,,0.3011176470765354,0.623034686774234,2.1665515396120196,0.0,False,6,False,5,-148.9199981689453,1737.030029296875,101.77999877929688,680.5999755859375,13883.199462890625,-154.49999809265137,-5499.000244140625,61.599998474121094,-82.29999542236328,128.0,128.0,,-0.035155023119902776,-1.582551731482927,-3.1264906658346177,8,7,False,117.0,False,2615.2900390625,2688.389892578125,146.1699981689453,3861.099853515625,3850.10009765625,9347.100219726562,-4119.800109863281,4131.600036621094,-1398.6000061035156,0.0,0.5226829528063068,-1.4753999330475485,-2.7130929426133887,14.198083877563477,0.033333998173475266,297,0.0,True,0.0,,
1569.7099609375,754.25,101.02999877929688,11751.400146484375,-7976.6998291015625,-151.899995803833,5061.7999267578125,2140.2000427246094,215.79999923706055,189.0,133.0,,0.3011176470765354,0.623034686774234,2.1665515396120196,0.0,False,6,False,5,-148.9199981689453,1737.030029296875,101.77999877929688,680.5999755859375,13883.199462890625,-154.49999809265137,-5499.000244140625,61.599998474121094,-82.29999542236328,128.0,128.0,,-0.035155023119902776,-1.582551731482927,-3.1264906658346177,8,7,False,117.0,False,2628.14990234375,2701.22998046875,176.86000061035156,3857.0999145507812,3846.099853515625,9120.800170898438,-4119.800109863281,4131.600036621094,-1398.6000061035156,0.0,0.3902409727937233,-1.5924570395924995,-2.87195245531139,14.231416702270508,0.03333410248160362,297,0.0,True,0.0,,
1687.3499755859375,674.5999755859375,99.47000122070312,11774.89990234375,-7955.3997802734375,-155.600004196167,5077.900085449219,2098.800048828125,242.29999542236328,185.0,128.0,,0.06432438392695432,0.7927244179620211,2.8810753665832327,0.0,False,6,False,5,-144.36000061035156,1829.5899658203125,100.73999786376953,680.5999755859375,13883.199462890625,-154.49999809265137,-5499.000244140625,61.599998474121094,-82.70000457763672,128.0,128.0,,-0.5174203768219857,-1.590586606140273,-3.124248094474525,8,7,False,117.0,False,2640.989990234375,2714.030029296875,206.7899932861328,3853.0999755859375,3842.0999145507812,8894.7998046875,-4119.800109863281,4131.600036621094,-1398.6000061035156,0.0,0.2438941738614935,-1.68147305193193,-3.0069074421733117,14.264749526977539,0.033333998173475266,297,0.0,True,0.0,,
1687.3499755859375,674.5999755859375,99.47000122070312,11774.89990234375,-7955.3997802734375,-155.600004196167,5077.900085449219,2098.800048828125,242.29999542236328,180.0,128.0,,0.06432438392695432,0.7927244179620211,2.8810753665832327,0.0,False,6,False,5,-144.36000061035156,1829.5899658203125,100.73999786376953,680.5999755859375,13883.199462890625,-154.49999809265137,-5499.000244140625,61.599998474121094,-82.70000457763672,128.0,128.0,,-0.5174203768219857,-1.590586606140273,-3.124248094474525,8,7,False,117.0,False,2653.830078125,2726.830078125,235.97000122070312,3849.1000366210938,3838.0999755859375,8669.000244140625,-4119.800109863281,4131.600036621094,-1398.6000061035156,0.0,0.0880753360571321,-1.747825292588341,-3.125017703238743,14.29808235168457,0.033334098756313324,297,0.0,True,0.0,,
