I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,SanKirive,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,SanKirive
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,double_jump_active,dodge_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,dodge_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
0.0,-1114.7900390625,120.0,0.0,22953.00048828125,-1469.4000244140625,1889.6000671386719,0.0,0.0,242.0,,,-0.17131450741961465,1.5707867898703312,3.15108366497834e-05,31.0,False,False,False,2,-17.1299991607666,1021.3699951171875,16.770000457763672,2721.6000366210938,-22583.00048828125,58.400001525878906,19.600000381469727,-10.199999809265137,-116.49999618530273,255.0,128.0,,0.015678254551884718,-1.4490901381015195,-0.0007722248644513933,35.0,False,4,False,4,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,44.88627624511719,0.04260050132870674,293,0.0,False,1.0,14.0,21.0
0.0,-1114.7900390625,120.0,0.0,22953.00048828125,-1469.4000244140625,1889.6000671386719,0.0,0.0,242.0,,,-0.17131450741961465,1.5707867898703312,3.15108366497834e-05,31.0,False,False,False,2,-17.1299991607666,1021.3699951171875,16.770000457763672,2721.6000366210938,-22583.00048828125,58.400001525878906,19.600000381469727,-10.199999809265137,-116.49999618530273,255.0,128.0,,0.015678254551884718,-1.4490901381015195,-0.0007722248644513933,35.0,False,4,False,4,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,44.92256164550781,0.03628569841384888,293,0.0,False,1.0,,
0.0,-1114.7900390625,120.0,0.0,22953.00048828125,-1469.4000244140625,1889.6000671386719,0.0,0.0,242.0,,,-0.17131450741961465,1.5707867898703312,3.15108366497834e-05,31.0,False,False,False,2,5.53000020980835,833.1699829101562,17.010000228881836,2695.1998901367188,-22585.70068359375,14.09999966621399,5.199999809265137,-2.800000011920929,-24.40000057220459,254.0,128.0,,0.016497369958240853,-1.4534474361555365,-0.00020788435880710998,35.0,False,4,False,4,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,44.96356201171875,0.04100169986486435,293,0.0,False,1.0,,
0.0,-885.4199829101562,101.9000015258789,0.0,22904.29931640625,-2095.5999755859375,1411.9000244140625,0.0,0.0,243.0,96.0,,-0.3332597281247425,1.5707999799673302,3.0264822789284208e-05,31.0,False,False,False,2,5.53000020980835,833.1699829101562,17.010000228881836,2695.1998901367188,-22585.70068359375,14.09999966621399,5.199999809265137,-2.800000011920929,-24.40000057220459,254.0,128.0,,0.016497369958240853,-1.4534474361555365,-0.00020788435880710998,35.0,False,4,False,4,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,45.001502990722656,0.0379381999373436,293,0.0,False,1.0,,
0.0,-732.8099975585938,86.37999725341797,0.0,22863.00048828125,-2506.199951171875,984.0000152587891,0.0,0.0,255.0,94.0,,-0.414795965288113,1.5708083232515033,2.873102327782228e-05,31.0,False,False,1,2,27.790000915527344,644.9199829101562,19.520000457763672,2658.599853515625,-22640.6005859375,2960.1998901367188,1.5000000596046448,-0.5999999865889549,-9.49999988079071,255.0,127.0,,0.016693599839844614,-1.4545016972282405,-4.465577261745869e-05,35.0,False,4,False,5,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,45.05253219604492,0.051029302179813385,293,0.0,False,1.0,,
0.0,-732.8099975585938,86.37999725341797,0.0,22863.00048828125,-2506.199951171875,984.0000152587891,0.0,0.0,255.0,94.0,,-0.414795965288113,1.5708083232515033,2.873102327782228e-05,31.0,False,False,1,2,27.790000915527344,644.9199829101562,19.520000457763672,2658.599853515625,-22640.6005859375,2960.1998901367188,1.5000000596046448,-0.5999999865889549,-9.49999988079071,255.0,127.0,,0.016693599839844614,-1.4545016972282405,-4.465577261745869e-05,35.0,False,4,False,5,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,45.09485626220703,0.04232519865036011,293,0.0,False,1.0,,
3.559999942779541,-618.6199951171875,73.73999786376953,2131.9000244140625,22781.298828125,-2338.0999755859375,-2950.1998901367188,1186.6999816894531,402.40001678466797,255.0,128.0,,-0.4053025060092883,1.5678493718770472,0.0168765804981095,31.0,False,False,1,2,48.7400016784668,456.20001220703125,46.22999954223633,2453.0999755859375,-22605.90087890625,3457.0001220703125,102.70000457763672,21.600000858306885,-742.3999786376953,255.0,6.0,,0.018891384689564535,-1.4877041407458258,-0.0005433813801177656,35.0,False,4,False,5,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,45.13705062866211,0.042194098234176636,293,0.0,False,1.0,,
3.559999942779541,-618.6199951171875,73.73999786376953,2131.9000244140625,22781.298828125,-2338.0999755859375,-2950.1998901367188,1186.6999816894531,402.40001678466797,255.0,128.0,,-0.4053025060092883,1.5678493718770472,0.0168765804981095,31.0,False,False,1,2,48.7400016784668,456.20001220703125,46.22999954223633,2453.0999755859375,-22605.90087890625,3457.0001220703125,102.70000457763672,21.600000858306885,-742.3999786376953,255.0,6.0,,0.018891384689564535,-1.4877041407458258,-0.0005433813801177656,35.0,False,4,False,6,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,45.180946350097656,0.04389750212430954,293,0.0,False,1.0,,
24.81999969482422,-391.05999755859375,46.9900016784668,2117.7000427246094,22709.599609375,-2964.4000244140625,-5191.099853515625,1663.0999755859375,731.8000030517578,254.0,128.0,,0.25138851724528644,1.640323947044848,0.2545281948318502,31.0,False,False,1,2,64.9800033569336,267.79998779296875,74.81999969482422,-2543.300018310547,-22689.09912109375,2771.4999389648438,2059.199981689453,-1198.3999633789062,-1536.6000366210938,255.0,45.0,,0.05909385098641275,-1.5842512191446319,0.006998624088175362,35.0,False,5,False,6,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,45.224613189697266,0.04366599768400192,293,0.0,False,1.0,,
35.13999938964844,-259.8599853515625,39.220001220703125,1302.8999328613281,22235.400390625,207.09999084472656,-1883.3999633789062,-3511.099853515625,3791.300048828125,254.0,166.0,,0.45689260423698574,1.7485451681483672,0.18344850632732118,31.0,False,False,1,2,64.9800033569336,267.79998779296875,74.81999969482422,-2543.300018310547,-22689.09912109375,2771.4999389648438,2059.199981689453,-1198.3999633789062,-1536.6000366210938,255.0,45.0,,0.05909385098641275,-1.5842512191446319,0.006998624088175362,35.0,False,5,False,6,-2.819999933242798,-22.040000915527344,93.29000091552734,-7616.5997314453125,-28620.90087890625,1956.9999694824219,-3621.300048828125,484.39998626708984,258.50000381469727,1.0,0.004072880383648486,0.0021021199306884603,-0.030170122758464347,45.25914764404297,0.03453510254621506,293,0.0,True,1.0,,
35.13999938964844,-259.8599853515625,39.220001220703125,1302.8999328613281,22235.400390625,207.09999084472656,-1883.3999633789062,-3511.099853515625,3791.300048828125,254.0,221.0,,0.45689260423698574,1.7485451681483672,0.18344850632732118,31.0,False,False,1,2,43.45000076293945,73.2300033569336,97.16000366210938,-2170.399932861328,-19849.49951171875,2181.7999267578125,3569.89990234375,-3980.5999755859375,-1288.3999633789062,255.0,36.0,,0.532909260055805,-1.6574385645986263,0.4363893036976633,35.0,False,5,False,6,-32.209999084472656,-69.12999725341797,113.55999755859375,-12121.300048828125,7762.80029296875,12399.7998046875,5812.39990234375,-284.89999771118164,1461.0000610351562,0.0,-0.006781542454773363,0.06399884408053946,0.13643257298081884,45.29286575317383,0.03371669724583626,293,0.0,True,1.0,,
35.13999938964844,-259.8599853515625,39.220001220703125,1302.8999328613281,22235.400390625,207.09999084472656,-1883.3999633789062,-3511.099853515625,3791.300048828125,254.0,228.0,,0.45689260423698574,1.7485451681483672,0.18344850632732118,31.0,False,False,1,2,43.45000076293945,73.2300033569336,97.16000366210938,-2170.399932861328,-19849.49951171875,2181.7999267578125,3569.89990234375,-3980.5999755859375,-1288.3999633789062,255.0,36.0,,0.532909260055805,-1.6574385645986263,0.4363893036976633,35.0,False,5,False,6,-93.16000366210938,-114.12000274658203,154.57000732421875,-20063.499755859375,-15991.99951171875,12796.300048828125,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,0.02647705826488425,-0.15255922654094387,-0.07855960178814156,45.32858657836914,0.03572330251336098,293,0.0,True,1.0,,
33.540000915527344,-109.55000305175781,49.0,-1473.6000061035156,16042.2998046875,2256.6000366210938,-2708.900146484375,-924.8999786376953,4696.300048828125,253.0,237.0,,0.7235214407642547,2.2416763420089305,0.0493315902409563,31.0,False,False,1,2,43.45000076293945,73.2300033569336,97.16000366210938,-2170.399932861328,-19849.49951171875,2181.7999267578125,3569.89990234375,-3980.5999755859375,-1288.3999633789062,255.0,36.0,,0.532909260055805,-1.6574385645986263,0.4363893036976633,35.0,False,5,False,6,-160.0,-167.38999938964844,196.75,-20043.1005859375,-15975.6005859375,12566.600341796875,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,0.022577203430527673,-0.2962869767555254,-0.221270923149348,45.3658561706543,0.03726929798722267,293,0.0,True,1.0,,
33.540000915527344,-109.55000305175781,49.0,-1473.6000061035156,16042.2998046875,2256.6000366210938,-2708.900146484375,-924.8999786376953,4696.300048828125,253.0,255.0,,0.7235214407642547,2.2416763420089305,0.0493315902409563,31.0,False,False,1,2,11.640000343322754,-51.029998779296875,130.47999572753906,-5700.5999755859375,-11423.599853515625,2690.4998779296875,-507.5,-3366.4999389648438,-4319.5001220703125,254.0,84.0,,0.7452318257928224,-1.8291715112549611,0.8168804916397532,35.0,False,5,False,6,-226.77000427246094,-220.61000061035156,238.16000366210938,-20022.7001953125,-15959.200439453125,12336.99951171875,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.0016097923929901793,-0.4379790331840726,-0.36194053850181157,45.40140914916992,0.03554990142583847,293,0.0,True,1.0,,
42.2400016784668,-163.77000427246094,53.4900016784668,667.7999877929688,-7158.3001708984375,405.0,-2332.7000427246094,-4128.500061035156,-2786.300048828125,253.0,255.0,,0.8400118080512154,1.8121832760233905,-0.027306974968087993,31.0,False,False,1,2,11.640000343322754,-51.029998779296875,130.47999572753906,-5700.5999755859375,-11423.599853515625,2690.4998779296875,-507.5,-3366.4999389648438,-4319.5001220703125,254.0,84.0,,0.7452318257928224,-1.8291715112549611,0.8168804916397532,35.0,False,5,False,6,-293.4700012207031,-273.7799987792969,278.80999755859375,-20002.2998046875,-15942.80029296875,12107.80029296875,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.04512201811145997,-0.5750245686636104,-0.49791351230566605,45.43780517578125,0.03639740124344826,293,0.0,True,1.0,,
42.2400016784668,-163.77000427246094,53.4900016784668,667.7999877929688,-7158.3001708984375,405.0,-2332.7000427246094,-4128.500061035156,-2786.300048828125,253.0,255.0,,0.8400118080512154,1.8121832760233905,-0.027306974968087993,31.0,False,False,1,2,-37.09000015258789,-139.77999877929688,137.91000366210938,-5845.0,-10651.500244140625,336.8000030517578,579.0999984741211,-5464.6002197265625,-229.59999084472656,255.0,128.0,,0.7970901714357274,-1.41686063045237,1.621098097982039,35.0,False,5,False,6,-360.1000061035156,-326.8900146484375,318.69000244140625,-19981.8994140625,-15926.400146484375,11878.699951171875,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.10639473422673189,-0.7054446853727708,-0.6272027527805909,45.47209167480469,0.034285999834537506,293,0.0,True,1.0,,
46.529998779296875,-204.6999969482422,62.349998474121094,645.8999633789062,-5616.7999267578125,1591.1000061035156,-3397.9998779296875,684.1999816894531,-4270.199890136719,253.0,253.0,,1.027800255178185,1.4989251860223556,0.005577594757570134,31.0,False,False,1,2,-37.09000015258789,-139.77999877929688,137.91000366210938,-5845.0,-10651.500244140625,336.8000030517578,579.0999984741211,-5464.6002197265625,-229.59999084472656,255.0,128.0,,0.7970901714357274,-1.41686063045237,1.621098097982039,35.0,False,5,False,6,-426.6600036621094,-379.95001220703125,357.80999755859375,-19961.500244140625,-15910.0,11649.89990234375,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.18345884761818856,-0.8280884591774276,-0.7486425185725675,45.5075798034668,0.03548849746584892,293,0.0,True,1.0,,
46.529998779296875,-204.6999969482422,62.349998474121094,645.8999633789062,-5616.7999267578125,1591.1000061035156,-3397.9998779296875,684.1999816894531,-4270.199890136719,252.0,247.0,,1.027800255178185,1.4989251860223556,0.005577594757570134,31.0,False,False,1,2,-85.73999786376953,-228.7100067138672,138.24000549316406,-5828.2000732421875,-10688.199462890625,-137.10000038146973,636.5000152587891,-5462.0001220703125,-105.39999961853027,255.0,128.0,,0.6032061556379078,-0.9052718262702238,2.410211574275402,35.0,False,5,False,6,-493.1600036621094,-432.94000244140625,396.1700134277344,-19941.099853515625,-15893.599853515625,11421.400146484375,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.27420202576923386,-0.9425873504995059,-0.8617893362176094,45.54335403442383,0.03577220067381859,293,0.0,True,1.0,,
51.75,-250.2100067138672,77.16000366210938,627.7999877929688,-5436.199951171875,1545.8999633789062,-4877.300109863281,1762.1000671386719,-1831.9000244140625,252.0,207.0,,1.5352140511334316,1.481527272784254,0.24815884323740373,31.0,False,False,1,2,-85.73999786376953,-228.7100067138672,138.24000549316406,-5828.2000732421875,-10688.199462890625,-137.10000038146973,636.5000152587891,-5462.0001220703125,-105.39999961853027,255.0,128.0,,0.6032061556379078,-0.9052718262702238,2.410211574275402,35.0,False,5,False,6,-559.5800170898438,-485.8800048828125,433.7699890136719,-19920.699462890625,-15877.19970703125,11193.00048828125,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.3765454694076995,-1.0491448294365413,-0.9668255640242742,45.57968521118164,0.03632960096001625,293,0.0,True,1.0,,
51.75,-250.2100067138672,77.16000366210938,627.7999877929688,-5436.199951171875,1545.8999633789062,-4877.300109863281,1762.1000671386719,-1831.9000244140625,251.0,203.0,True,1.5352140511334316,1.481527272784254,0.24815884323740373,31.0,False,False,1,2,-124.48999786376953,-300.07000732421875,137.2100067138672,-5800.9002685546875,-10716.199951171875,-160.0,639.0999984741211,-5461.6998291015625,-104.20000076293945,255.0,128.0,,0.29817350297131107,-0.7171645470764316,2.8531937080311716,35.0,False,5,False,6,-625.9400024414062,-538.77001953125,470.6099853515625,-19900.30029296875,-15860.799560546875,10965.0,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.4885860272045209,-1.148414494389063,-1.0643168756024883,45.616268157958984,0.036582399159669876,293,0.0,True,1.0,,
51.75,-250.2100067138672,77.16000366210938,627.7999877929688,-5436.199951171875,1545.8999633789062,-4877.300109863281,1762.1000671386719,-1831.9000244140625,249.0,203.0,True,1.5352140511334316,1.481527272784254,0.24815884323740373,31.0,False,False,1,2,-124.48999786376953,-300.07000732421875,137.2100067138672,-5800.9002685546875,-10716.199951171875,-160.0,639.0999984741211,-5461.6998291015625,-104.20000076293945,255.0,128.0,,0.29817350297131107,-0.7171645470764316,2.8531937080311716,35.0,False,5,False,6,-725.3599853515625,-618.0,524.4400024414062,-19869.69970703125,-15836.199951171875,10623.299560546875,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.6711258978525894,-1.2855764415168296,-1.1979959937857056,45.65270233154297,0.03643590211868286,293,0.0,True,1.0,,
57.540000915527344,-299.45001220703125,90.1500015258789,629.5000076293945,-5347.19970703125,1231.6999816894531,-4802.300109863281,1987.1000671386719,-1799.4999694824219,248.0,209.0,True,0.9881748534810317,-2.0597086557803252,-3.0739222425768564,31.0,False,False,2,2,-124.48999786376953,-300.07000732421875,137.2100067138672,-5800.9002685546875,-10716.199951171875,-160.0,639.0999984741211,-5461.6998291015625,-104.20000076293945,255.0,128.0,,0.29817350297131107,-0.7171645470764316,2.8531937080311716,35.0,False,5,False,6,-808.0900268554688,-683.9299926757812,568.0,-19844.200439453125,-15815.699462890625,10338.900146484375,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.8334194896323677,-1.3913233373957912,-1.2996111842191744,45.6890754699707,0.03637079894542694,293,0.0,True,1.0,,
57.540000915527344,-299.45001220703125,90.1500015258789,629.5000076293945,-5347.19970703125,1231.6999816894531,-4802.300109863281,1987.1000671386719,-1799.4999694824219,247.0,215.0,True,0.9881748534810317,-2.0597086557803252,-3.0739222425768564,31.0,False,False,2,2,-177.44000244140625,-398.489990234375,135.77999877929688,-5754.000244140625,-10753.800048828125,-153.80000114440918,754.8999786376953,-5447.80029296875,28.19999933242798,254.0,21.0,,-0.17369610753611217,-0.6945765001329447,-2.928431120588129,35.0,False,5,False,6,-874.1900024414062,-736.6199951171875,601.989990234375,-19823.800048828125,-15799.300537109375,10111.699829101562,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.9682314050521403,-1.471980032669626,-1.3754098090565827,45.72515869140625,0.036080099642276764,293,0.0,True,1.0,,
62.70000076293945,-344.1499938964844,97.76000213623047,608.8000106811523,-5380.0,654.3000030517578,-4806.300048828125,1215.2999877929688,-2381.4999389648438,247.0,227.0,False,0.45162207448966046,-2.1891795452973546,-2.9177469532464353,31.0,False,False,2,2,-177.44000244140625,-398.489990234375,135.77999877929688,-5754.000244140625,-10753.800048828125,-153.80000114440918,754.8999786376953,-5447.80029296875,28.19999933242798,254.0,21.0,,-0.17369610753611217,-0.6945765001329447,-2.928431120588129,35.0,False,5,False,6,-973.219970703125,-815.5499877929688,651.5499877929688,-19793.199462890625,-15775.2001953125,9771.300048828125,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.1763929541787663,-1.5901933881916288,-1.4802260814926036,45.76200485229492,0.03684290125966072,293,0.0,True,1.0,,
62.70000076293945,-344.1499938964844,97.76000213623047,608.8000106811523,-5380.0,654.3000030517578,-4806.300048828125,1215.2999877929688,-2381.4999389648438,247.0,232.0,False,0.45162207448966046,-2.1891795452973546,-2.9177469532464353,31.0,False,False,2,2,-225.1999969482422,-488.260009765625,134.52000427246094,-5716.099853515625,-10788.599853515625,-147.7999973297119,847.0999908447266,-5431.300048828125,179.79999542236328,254.0,0.0,,-0.5490392161650024,-0.8735446590083434,-2.4007459921317817,35.0,False,5,False,6,-1039.1600341796875,-868.0999755859375,683.6500244140625,-19772.80029296875,-15759.200439453125,9544.600219726562,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.3178414366676523,-1.672300163814941,-1.5413634411843617,45.8002815246582,0.03827419877052307,293,0.0,True,1.0,,
67.63999938964844,-389.1600036621094,100.6500015258789,577.0000076293945,-5417.60009765625,96.80000305175781,-4501.700134277344,-771.1000061035156,-3064.2001342773438,247.0,238.0,False,0.14932753836052262,-2.361804004466621,-2.6633676967220987,31.0,False,False,2,2,-225.1999969482422,-488.260009765625,134.52000427246094,-5716.099853515625,-10788.599853515625,-147.7999973297119,847.0999908447266,-5431.300048828125,179.79999542236328,254.0,0.0,,-0.5490392161650024,-0.8735446590083434,-2.4007459921317817,35.0,False,5,False,6,-1105.02001953125,-920.5999755859375,715.0,-19752.39990234375,-15743.199462890625,9318.200073242188,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.4604626065780442,-1.7799984116465877,-1.5743486312345667,45.835609436035156,0.03532969951629639,293,0.0,True,1.0,,
67.63999938964844,-389.1600036621094,100.6500015258789,577.0000076293945,-5417.60009765625,96.80000305175781,-4501.700134277344,-771.1000061035156,-3064.2001342773438,247.0,255.0,False,0.14932753836052262,-2.361804004466621,-2.6633676967220987,31.0,False,False,2,2,-263.2300109863281,-560.2999877929688,133.55999755859375,-5696.9000244140625,-10818.1005859375,-144.60000038146973,750.1999664306641,-5448.0999755859375,-67.60000228881836,255.0,0.0,,-0.7394993613903451,-1.2225581727868189,-1.8205971913210321,35.0,False,6,False,6,-1170.8199462890625,-973.0499877929688,745.5900268554688,-19732.099609375,-15727.19970703125,9092.000122070312,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.5368028070187358,1.5727529125523425,1.216506194303715,45.871150970458984,0.035541001707315445,293,0.0,True,1.0,,
67.63999938964844,-389.1600036621094,100.6500015258789,577.0000076293945,-5417.60009765625,96.80000305175781,-4501.700134277344,-771.1000061035156,-3064.2001342773438,248.0,255.0,False,0.14932753836052262,-2.361804004466621,-2.6633676967220987,31.0,False,False,2,2,-263.2300109863281,-560.2999877929688,133.55999755859375,-5696.9000244140625,-10818.1005859375,-144.60000038146973,750.1999664306641,-5448.0999755859375,-67.60000228881836,255.0,0.0,,-0.7394993613903451,-1.2225581727868189,-1.8205971913210321,35.0,False,6,False,6,-1236.56005859375,-1025.43994140625,775.4299926757812,-19712.099609375,-15711.199951171875,8865.999755859375,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.3942957061850965,1.3285207291457477,1.3208292830062824,45.90663528442383,0.035482097417116165,292,0.0,True,1.0,,
72.26000213623047,-434.4599914550781,98.94999694824219,536.1999893188477,-5449.7998046875,-448.49998474121094,-2865.10009765625,-850.6999969482422,-3147.60009765625,248.0,255.0,False,0.015928379168072347,-2.6003687256785644,-2.3821914809082623,31.0,False,False,2,2,-310.6499938964844,-650.6199951171875,130.0500030517578,-5689.69970703125,-10856.8994140625,-647.5,220.79999923706055,-5314.6002197265625,1398.3999633789062,255.0,115.0,,-0.7732908247435645,-1.593132788296431,-1.1880006637613885,35.0,False,6,False,6,-1302.219970703125,-1077.780029296875,804.510009765625,-19692.099609375,-15695.2001953125,8640.30029296875,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.2520917708454677,1.2390783612720544,1.2685813958246333,45.94261932373047,0.03598310053348541,292,0.0,True,1.0,,
72.26000213623047,-434.4599914550781,98.94999694824219,536.1999893188477,-5449.7998046875,-448.49998474121094,-2865.10009765625,-850.6999969482422,-3147.60009765625,248.0,255.0,False,0.015928379168072347,-2.6003687256785644,-2.3821914809082623,31.0,False,False,2,2,-310.6499938964844,-650.6199951171875,130.0500030517578,-5689.69970703125,-10856.8994140625,-647.5,220.79999923706055,-5314.6002197265625,1398.3999633789062,255.0,115.0,,-0.7732908247435645,-1.593132788296431,-1.1880006637613885,35.0,False,6,False,6,-1367.8199462890625,-1130.0699462890625,832.8400268554688,-19672.099609375,-15679.200439453125,8414.69970703125,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.1114490739572247,1.1593868131170617,1.2033293146382211,45.97761535644531,0.03499460220336914,292,0.0,True,1.0,,
76.5199966430664,-479.9800109863281,92.73999786376953,488.1999969482422,-5470.8001708984375,-990.2999877929688,-1580.8999633789062,-1303.0000305175781,-3203.3999633789062,247.0,255.0,False,0.02523305891756605,-2.863958645877312,-2.187406914469304,31.0,False,False,2,2,-310.6499938964844,-650.6199951171875,130.0500030517578,-5689.69970703125,-10856.8994140625,-647.5,220.79999923706055,-5314.6002197265625,1398.3999633789062,255.0,115.0,,-0.7732908247435645,-1.593132788296431,-1.1880006637613885,35.0,False,6,False,6,-1400.5999755859375,-1156.18994140625,846.72998046875,-19662.099609375,-15671.199951171875,8302.100219726562,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-1.0419794355629355,1.1200940154383903,1.1684409888050717,46.013023376464844,0.03540579974651337,292,0.0,True,1.0,,
76.5199966430664,-479.9800109863281,92.73999786376953,488.1999969482422,-5470.8001708984375,-990.2999877929688,-1580.8999633789062,-1303.0000305175781,-3203.3999633789062,247.0,255.0,False,0.02523305891756605,-2.863958645877312,-2.187406914469304,31.0,False,False,2,2,-358.07000732421875,-741.27001953125,122.33999633789062,-5695.10009765625,-10896.500244140625,-1151.2000274658203,167.19999313354492,-4083.2000732421875,1131.6999816894531,255.0,132.0,,-0.7015960112615205,-1.8345298400007086,-0.6548279480925825,35.0,False,6,False,6,-1466.0999755859375,-1208.4000244140625,873.9299926757812,-19642.099609375,-15655.2001953125,8076.9000244140625,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.9052604534385396,1.040668234927724,1.0951117610111416,46.04826354980469,0.03524100035429001,292,0.0,True,1.0,,
76.5199966430664,-479.9800109863281,92.73999786376953,488.1999969482422,-5470.8001708984375,-990.2999877929688,-1580.8999633789062,-1303.0000305175781,-3203.3999633789062,246.0,255.0,False,0.02523305891756605,-2.863958645877312,-2.187406914469304,31.0,False,False,2,2,-358.07000732421875,-741.27001953125,122.33999633789062,-5695.10009765625,-10896.500244140625,-1151.2000274658203,167.19999313354492,-4083.2000732421875,1131.6999816894531,255.0,132.0,,-0.7015960112615205,-1.8345298400007086,-0.6548279480925825,35.0,False,6,False,6,-1564.219970703125,-1286.6099853515625,913.3300170898438,-19612.099609375,-15631.199951171875,7739.6002197265625,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.7075809753592213,0.9161195375594419,0.9762950225475491,46.08320617675781,0.034942496567964554,292,0.0,True,1.0,,
80.3499984741211,-525.6099853515625,81.98999786376953,436.3999938964844,-5478.800048828125,-1535.3999328613281,-794.8000335693359,-2062.4000549316406,-3177.7999877929688,244.0,255.0,True,0.15066461216828603,-3.1223014346571745,-2.076555814926129,31.0,False,False,2,2,-405.5899963378906,-832.25,110.41999816894531,-5708.900146484375,-10937.60009765625,-1658.699951171875,237.90000915527344,-2874.8001098632812,611.6999816894531,254.0,133.0,,-0.5934819115503115,-1.9653564282096914,-0.3266340666148971,35.0,False,6,False,6,-1662.199951171875,-1364.699951171875,951.0499877929688,-19582.099609375,-15607.19970703125,7402.80029296875,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.5222026621324992,0.7813390438445554,0.8452530232556368,46.11809539794922,0.03489310294389725,292,0.0,True,1.0,,
80.3499984741211,-525.6099853515625,81.98999786376953,436.3999938964844,-5478.800048828125,-1535.3999328613281,-794.8000335693359,-2062.4000549316406,-3177.7999877929688,244.0,255.0,True,0.15066461216828603,-3.1223014346571745,-2.076555814926129,31.0,False,False,2,2,-405.5899963378906,-832.25,110.41999816894531,-5708.900146484375,-10937.60009765625,-1658.699951171875,237.90000915527344,-2874.8001098632812,611.6999816894531,254.0,133.0,,-0.5934819115503115,-1.9653564282096914,-0.3266340666148971,35.0,False,6,False,6,-1694.8199462890625,-1390.699951171875,963.25,-19572.099609375,-15599.200439453125,7290.5999755859375,-4202.200012207031,839.3000030517578,-4199.5001220703125,1.0,-0.46392624217156875,0.7335054028616841,0.7984146526784935,46.15288543701172,0.03479069843888283,292,0.0,True,1.0,,
