I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,weloveLilEnnsy,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,weloveLilEnnsy
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,double_jump_active,jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-902.8300170898438,-34.34000015258789,16.989999771118164,18666.600341796875,12995.30029296875,5.099999904632568,-1.4000000059604645,-1.0999999940395355,552.5,237.0,128.0,,0.00960230554526037,0.6554228448210968,-0.00013724872791444863,35.0,False,2,14,12,414.010009765625,-428.1400146484375,156.41000366210938,15801.600341796875,2138.2000732421875,-2000.5000305175781,-995.5000305175781,-382.90000915527344,-776.1000061035156,183.0,128.0,,-0.6289195536659463,0.3676641197412166,0.17452770632980324,155.0,False,26,26,4,453.3500061035156,40.79999923706055,596.1599731445312,15050.699462890625,6234.6002197265625,-344.39998626708984,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.690914906227965,2.2385371904101823,1.470597237475741,84.66190338134766,0.04076150059700012,242,,True,1.0,,
-748.780029296875,75.72000122070312,16.989999771118164,18560.799560546875,13079.3994140625,5.199999809265137,0.19999999552965164,0.0,-1260.999984741211,236.0,128.0,,0.009593759244034937,0.6081874284745434,-0.00031956630758254133,35.0,False,2,14,12,545.77001953125,-410.2900085449219,137.3300018310547,15820.999755859375,2145.399932861328,-2526.699981689453,-829.3000030517578,89.79999542236328,-471.3999938964844,189.0,128.0,,-0.6039246299248161,0.3712398821947285,0.08401708201214358,155.0,False,26,26,4,503.489990234375,61.560001373291016,594.5599975585938,15035.10009765625,6228.2000732421875,-560.4000091552734,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.5028660429393563,2.2959424323977387,1.4818226174349363,84.69709014892578,0.03518399968743324,242,,True,1.0,,
-748.780029296875,75.72000122070312,16.989999771118164,18560.799560546875,13079.3994140625,5.199999809265137,0.19999999552965164,0.0,-1260.999984741211,234.0,128.0,,0.009593759244034937,0.6081874284745434,-0.00031956630758254133,35.0,False,2,14,12,545.77001953125,-410.2900085449219,137.3300018310547,15820.999755859375,2145.399932861328,-2526.699981689453,-829.3000030517578,89.79999542236328,-471.3999938964844,189.0,128.0,,-0.6039246299248161,0.3712398821947285,0.08401708201214358,155.0,False,26,26,4,578.5999755859375,92.66999816894531,590.8099975585938,15011.700439453125,6218.599853515625,-884.1000366210938,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.22053397930799049,2.37098283300348,1.4767447674067098,84.73384094238281,0.03675280138850212,242,,True,1.0,,
-748.780029296875,75.72000122070312,16.989999771118164,18560.799560546875,13079.3994140625,5.199999809265137,0.19999999552965164,0.0,-1260.999984741211,232.0,128.0,,0.009593759244034937,0.6081874284745434,-0.00031956630758254133,35.0,False,2,14,12,545.77001953125,-410.2900085449219,137.3300018310547,15820.999755859375,2145.399932861328,-2526.699981689453,-829.3000030517578,89.79999542236328,-471.3999938964844,189.0,128.0,,-0.6039246299248161,0.3712398821947285,0.08401708201214358,155.0,False,26,26,4,641.0999755859375,118.56999969482422,586.4500122070312,14992.60009765625,6210.5999755859375,-1153.499984741211,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.013935865941609577,2.4328109391784722,1.45664198366135,84.7708511352539,0.037009499967098236,242,,True,1.0,,
-575.25,190.25999450683594,16.989999771118164,19251.800537109375,11965.2001953125,5.199999809265137,2.7000001072883606,1.5000000596046448,-464.7999954223633,227.0,210.0,,0.009601381925947977,0.5250126041382713,4.727105849309282e-06,35.0,False,2,14,12,690.9099731445312,-390.5899963378906,111.27999877929688,15843.00048828125,2154.199981689453,-3105.7998657226562,-548.3000183105469,102.10000038146973,-298.50000381469727,189.0,128.0,,-0.573318976419108,0.3731091121880929,0.019529423388278042,155.0,False,26,26,4,715.989990234375,149.58999633789062,579.72998046875,14969.7998046875,6200.999755859375,-1476.300048828125,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.29284048996966167,2.516588335566648,1.4118259204559231,84.81333923339844,0.042483698576688766,242,,True,1.0,,
-575.25,190.25999450683594,16.989999771118164,19251.800537109375,11965.2001953125,5.199999809265137,2.7000001072883606,1.5000000596046448,-464.7999954223633,204.0,255.0,,0.009601381925947977,0.5250126041382713,4.727105849309282e-06,35.0,False,2,14,12,796.5900268554688,-376.19000244140625,88.98999786376953,15859.3994140625,2160.500030517578,-3527.6998901367188,-406.3999938964844,101.30000114440918,-214.89999771118164,186.0,128.0,,-0.5556681175794638,0.37320121558783415,-0.011717179396168741,155.0,False,26,26,4,765.8599853515625,170.24000549316406,574.3599853515625,14954.599609375,6194.6002197265625,-1691.199951171875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.4759888385681975,2.5853732455801612,1.3647274198584316,84.84684753417969,0.03350800275802612,242,,True,1.0,,
-412.6499938964844,286.1600036621094,16.989999771118164,19671.700439453125,11222.60009765625,5.199999809265137,-0.09999999776482582,0.0,-124.30000305175781,135.0,254.0,,0.009594549457881815,0.5051407750529477,6.368159133266942e-05,35.0,False,2,14,12,796.5900268554688,-376.19000244140625,88.98999786376953,15859.3994140625,2160.500030517578,-3527.6998901367188,-406.3999938964844,101.30000114440918,-214.89999771118164,186.0,128.0,,-0.5556681175794638,0.37320121558783415,-0.011717179396168741,155.0,False,26,26,4,815.6799926757812,190.8800048828125,568.280029296875,14939.3994140625,6188.2000732421875,-1906.0000610351562,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.6551997998049821,2.673316004137076,1.2961957659320122,84.89030456542969,0.04346379637718201,242,,True,1.0,,
-412.6499938964844,286.1600036621094,16.989999771118164,19671.700439453125,11222.60009765625,5.199999809265137,-0.09999999776482582,0.0,-124.30000305175781,128.0,192.0,,0.009594549457881815,0.5051407750529477,6.368159133266942e-05,35.0,False,2,14,12,928.8400268554688,-358.1600036621094,57.16999816894531,15877.5,2167.2000122070312,-4056.7999267578125,-280.2000045776367,94.0999984741211,-143.100004196167,173.0,128.0,,-0.5379710747823315,0.3727325327610762,-0.03851343790140835,155.0,False,26,26,4,890.3099975585938,221.7899932861328,557.8099975585938,14916.600341796875,6178.599853515625,-2227.5999450683594,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.909340644836787,2.875071483579003,1.1206812491896372,84.93362426757812,0.043317001312971115,242,,True,1.0,,
-233.00999450683594,389.9100036621094,16.989999771118164,19352.099609375,11693.1005859375,5.199999809265137,0.7000000029802322,0.5000000074505806,1301.4999389648438,117.0,128.0,,0.009579105879145044,0.5587768874850478,0.00023941124437091391,35.0,False,2,14,12,928.8400268554688,-358.1600036621094,57.16999816894531,15877.5,2167.2000122070312,-4056.7999267578125,-280.2000045776367,94.0999984741211,-143.100004196167,173.0,128.0,,-0.5379710747823315,0.3727325327610762,-0.03851343790140835,155.0,False,26,26,4,940.0,242.3699951171875,549.9400024414062,14901.400146484375,6172.19970703125,-2441.699981689453,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-1.0573707312670433,3.103003743466626,0.9089831926370849,84.97696685791016,0.043341200798749924,242,,True,1.0,,
-233.00999450683594,389.9100036621094,16.989999771118164,19352.099609375,11693.1005859375,5.199999809265137,0.7000000029802322,0.5000000074505806,1301.4999389648438,0.0,114.0,,0.009579105879145044,0.5587768874850478,0.00023941124437091391,35.0,False,2,14,12,928.8400268554688,-358.1600036621094,57.16999816894531,15877.5,2167.2000122070312,-4056.7999267578125,-280.2000045776367,94.0999984741211,-143.100004196167,173.0,128.0,,-0.5379710747823315,0.3727325327610762,-0.03851343790140835,155.0,False,26,26,4,989.6400146484375,262.92999267578125,541.3599853515625,14886.199951171875,6165.8001708984375,-2655.7000732421875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-1.1653573339265184,-2.8129603669616468,0.5574446141469568,85.01148223876953,0.03452320024371147,242,,True,1.0,,
-47.68000030517578,516.6599731445312,16.989999771118164,17679.300537109375,13456.300048828125,5.199999809265137,-4.399999976158142,-2.7000001072883606,1026.1000061035156,0.0,109.0,,0.009611251424329333,0.7052247551452087,4.75220212714868e-05,35.0,False,2,14,12,1060.260009765625,-337.3999938964844,27.190000534057617,15560.799560546875,3100.5999755859375,-1956.199951171875,-431.1000061035156,5291.500244140625,-1436.6000366210938,159.0,128.0,,-0.41086330848666996,0.3059327510684841,0.013763178846526352,155.0,False,26,26,4,1076.3900146484375,298.8599853515625,524.6199951171875,14859.599609375,6154.6002197265625,-3029.5999145507812,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-1.1578222203433328,-1.9366773530971484,-0.2917878899226884,85.05535125732422,0.043863698840141296,242,,True,1.0,,
-47.68000030517578,516.6599731445312,16.989999771118164,17679.300537109375,13456.300048828125,5.199999809265137,-4.399999976158142,-2.7000001072883606,1026.1000061035156,180.0,104.0,,0.009611251424329333,0.7052247551452087,4.75220212714868e-05,35.0,False,2,14,12,1202.1300048828125,-306.45001220703125,16.360000610351562,15486.199951171875,3303.3999633789062,-545.4000091552734,-517.0000076293945,1842.5999450683594,-638.1999969482422,156.0,128.0,,-0.0030904963640695318,0.18258539671284324,-0.0019243874669599558,155.0,False,26,26,4,1150.6199951171875,329.6000061035156,508.5400085449219,14836.800537109375,6145.0,-3349.5001220703125,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.9724923100611271,-1.4631324053495374,-0.741532327235798,85.09854125976562,0.04319490119814873,242,,True,1.0,,
61.40999984741211,605.6099853515625,16.989999771118164,15278.800048828125,13025.50048828125,5.099999904632568,-2.800000011920929,0.9000000357627869,220.49999237060547,214.0,114.0,,0.009777510491673356,0.7419686603657231,-0.0001502106494573863,35.0,False,2,14,12,1202.1300048828125,-306.45001220703125,16.360000610351562,15486.199951171875,3303.3999633789062,-545.4000091552734,-517.0000076293945,1842.5999450683594,-638.1999969482422,156.0,128.0,,-0.0030904963640695318,0.18258539671284324,-0.0019243874669599558,155.0,False,26,26,4,1175.3399658203125,339.8399963378906,502.82000732421875,14829.200439453125,6141.7999267578125,-3456.099853515625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.8941975749906983,-1.3668620786985688,-0.8295463933771496,85.14366149902344,0.0451228991150856,242,,True,1.0,,
61.40999984741211,605.6099853515625,16.989999771118164,15278.800048828125,13025.50048828125,5.099999904632568,-2.800000011920929,0.9000000357627869,220.49999237060547,242.0,128.0,,0.009777510491673356,0.7419686603657231,-0.0001502106494573863,35.0,False,2,14,12,1331.7099609375,-281.8699951171875,16.469999313354492,15587.900390625,2707.3001098632812,93.19999694824219,29.40000057220459,-27.5,-139.3000030517578,156.0,128.0,,0.01161072357114501,0.1577461581792188,-0.001403937327131579,155.0,False,26,26,4,1274.0899658203125,380.739990234375,478.19000244140625,14798.800048828125,6129.000244140625,-3881.7001342773438,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.5492785970754572,-1.1265068060275962,-1.033938534975344,85.18698120117188,0.04330819845199585,242,,True,1.0,,
178.10000610351562,708.1400146484375,16.989999771118164,13485.30029296875,11960.10009765625,5.099999904632568,2.0000000298023224,-1.0999999940395355,-342.2999954223633,255.0,128.0,,0.009819242235943151,0.7313746944188633,-0.00016255589940466478,35.0,False,2,14,12,1331.7099609375,-281.8699951171875,16.469999313354492,15587.900390625,2707.3001098632812,93.19999694824219,29.40000057220459,-27.5,-139.3000030517578,156.0,128.0,,0.01161072357114501,0.1577461581792188,-0.001403937327131579,155.0,False,26,26,4,1323.3900146484375,401.1499938964844,464.80999755859375,14783.599853515625,6122.60009765625,-4094.1000366210938,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.3674828984316616,-1.051154968999106,-1.0886295792670964,85.23039245605469,0.043413300067186356,242,,True,1.0,,
178.10000610351562,708.1400146484375,16.989999771118164,13485.30029296875,11960.10009765625,5.099999904632568,2.0000000298023224,-1.0999999940395355,-342.2999954223633,255.0,128.0,,0.009819242235943151,0.7313746944188633,-0.00016255589940466478,35.0,False,2,14,12,1461.75,-260.2699890136719,16.90999984741211,15582.5,2664.89990234375,26.600000858306885,11.200000047683716,-7.400000095367432,493.1999969482422,157.0,205.0,,0.010114213269650991,0.16096710389715868,-0.00025044293848801595,155.0,False,26,26,4,1397.239990234375,431.739990234375,443.4100036621094,14760.799560546875,6112.9998779296875,-4412.39990234375,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.08970424585949069,-0.9623335172418425,-1.140852823198445,85.27273559570312,0.04233970120549202,242,,True,1.0,,
290.9700012207031,807.25,16.989999771118164,13604.89990234375,11821.400146484375,5.099999904632568,1.8000000715255737,0.0,-161.90000534057617,255.0,128.0,,0.009675197141425776,0.7076049562906952,-2.091752308151148e-05,35.0,False,2,14,12,1461.75,-260.2699890136719,16.90999984741211,15582.5,2664.89990234375,26.600000858306885,11.200000047683716,-7.400000095367432,493.1999969482422,157.0,205.0,,0.010114213269650991,0.16096710389715868,-0.00025044293848801595,155.0,False,26,26,4,1446.4100341796875,452.1000061035156,428.260009765625,14745.6005859375,6106.5997314453125,-4624.4000244140625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.09739732021968066,-0.9113803193517075,-1.161850809146817,85.31492614746094,0.04219239950180054,242,,True,1.0,,
290.9700012207031,807.25,16.989999771118164,13604.89990234375,11821.400146484375,5.099999904632568,1.8000000715255737,0.0,-161.90000534057617,247.0,128.0,,0.009675197141425776,0.7076049562906952,-2.091752308151148e-05,35.0,False,2,14,12,1564.8900146484375,-239.6999969482422,17.010000228881836,15363.599853515625,3484.2001342773438,6.9999998807907104,2.7000001072883606,-2.3999999463558197,1541.0000610351562,158.0,255.0,,0.009760103928186648,0.2403650569412392,0.00012991057355276172,155.0,False,26,26,4,1532.3399658203125,487.67999267578125,400.04998779296875,14719.000244140625,6095.3997802734375,-4994.800109863281,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.42649537154986483,-0.8253691924485834,-1.1765824853042448,85.35779571533203,0.04287000000476837,242,,True,1.0,,
416.3999938964844,914.77001953125,16.989999771118164,13732.60009765625,11670.10009765625,5.099999904632568,0.19999999552965164,-0.3999999910593033,-31.80000066757202,128.0,128.0,,0.00964543731316803,0.7009609909625647,2.80118291488033e-05,35.0,False,2,14,12,1564.8900146484375,-239.6999969482422,17.010000228881836,15363.599853515625,3484.2001342773438,6.9999998807907104,2.7000001072883606,-2.3999999463558197,1541.0000610351562,158.0,255.0,,0.009760103928186648,0.2403650569412392,0.00012991057355276172,155.0,False,26,26,4,1556.8599853515625,497.8399963378906,391.5899963378906,14711.400146484375,6092.19970703125,-5100.4998779296875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.5206310822873493,-0.7993039609257974,-1.1752513784445946,85.39934539794922,0.041556499898433685,242,,True,1.0,,
416.3999938964844,914.77001953125,16.989999771118164,13732.60009765625,11670.10009765625,5.099999904632568,0.19999999552965164,-0.3999999910593033,-31.80000066757202,128.0,128.0,,0.00964543731316803,0.7009609909625647,2.80118291488033e-05,35.0,False,2,14,12,1702.52001953125,-198.63999938964844,17.010000228881836,14633.00048828125,5413.599853515625,3.0000001192092896,-0.5999999865889549,-0.9000000357627869,1908.3999633789062,174.0,255.0,,0.009631747643699885,0.40394220444627627,0.0001054367518033986,155.0,False,26,26,4,1654.8199462890625,538.4099731445312,356.010009765625,14680.999755859375,6079.4000244140625,-5522.80029296875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.8955223394852174,-0.6662660656125635,-1.1298916780155255,85.44425964355469,0.044923700392246246,241,,True,1.0,,
531.0700073242188,1011.739990234375,16.989999771118164,13775.10009765625,11618.800048828125,5.099999904632568,0.19999999552965164,-0.3999999910593033,-8.100000023841858,128.0,128.0,,0.009645453964072187,0.6996055418941564,2.1474898550156642e-05,35.0,False,2,14,12,1702.52001953125,-198.63999938964844,17.010000228881836,14633.00048828125,5413.599853515625,3.0000001192092896,-0.5999999865889549,-0.9000000357627869,1908.3999633789062,174.0,255.0,,0.009631747643699885,0.40394220444627627,0.0001054367518033986,155.0,False,26,26,4,1703.719970703125,558.6500244140625,337.1600036621094,14665.799560546875,6072.9998779296875,-5733.599853515625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,1.0795905285123457,-0.5542149036117253,-1.0571381248133582,85.48570251464844,0.04144800081849098,241,,True,1.0,,
531.0700073242188,1011.739990234375,16.989999771118164,13775.10009765625,11618.800048828125,5.099999904632568,0.19999999552965164,-0.3999999910593033,-8.100000023841858,128.0,128.0,,0.009645453964072187,0.6996055418941564,2.1474898550156642e-05,35.0,False,2,14,12,1819.3800048828125,-144.13999938964844,17.010000228881836,13456.300048828125,7467.2998046875,3.0000001192092896,-0.29999999329447746,-0.3999999910593033,2000.8000183105469,174.0,255.0,,0.009610319155767277,0.5678968641525058,5.6510724578367696e-05,155.0,False,26,26,4,1752.5799560546875,578.8900146484375,317.6099853515625,14650.6005859375,6066.5997314453125,-5944.1998291015625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,1.2552377031577246,-0.3396825402712649,-0.8801374435688408,85.52701568603516,0.041313301771879196,241,,True,1.0,,
645.1400146484375,1107.8199462890625,16.989999771118164,13553.299560546875,11405.799560546875,5.099999904632568,0.0,-0.09999999776482582,-2.0000000298023224,128.0,128.0,,0.009645457865201186,0.6992609801112464,1.9812937089382995e-05,35.0,False,2,14,12,1819.3800048828125,-144.13999938964844,17.010000228881836,13456.300048828125,7467.2998046875,3.0000001192092896,-0.29999999329447746,-0.3999999910593033,2000.8000183105469,174.0,255.0,,0.009610319155767277,0.5678968641525058,5.6510724578367696e-05,155.0,False,26,26,4,1801.3900146484375,599.0900268554688,297.3500061035156,14635.400390625,6060.2001953125,-6154.6002197265625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,1.3944576541011844,0.24564254364620233,-0.33135907592978064,85.57024383544922,0.04323069751262665,241,,True,1.0,,
645.1400146484375,1107.8199462890625,16.989999771118164,13553.299560546875,11405.799560546875,5.099999904632568,0.0,-0.09999999776482582,-2.0000000298023224,128.0,136.0,,0.009645457865201186,0.6992609801112464,1.9812937089382995e-05,35.0,False,2,14,12,1924.47998046875,-72.8499984741211,17.010000228881836,11886.400146484375,9396.300048828125,2.8999999165534973,-1.0999999940395355,-0.7000000029802322,1944.4999694824219,174.0,194.0,,0.009575430787974832,0.7356287061765868,4.1767545176202686e-05,155.0,False,26,26,4,1874.5,629.3599853515625,265.6600036621094,14612.60009765625,6050.5999755859375,-6469.7998046875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,1.3142815346398082,1.6875418049433988,1.0560539803433997,85.6126480102539,0.04239429906010628,241,,True,1.0,,
734.5,1183.0,16.989999771118164,13288.299560546875,11176.500244140625,5.099999904632568,0.0,-0.09999999776482582,-0.5999999865889549,128.0,138.0,,0.00964545867218173,0.6991805967000895,1.942525484214901e-05,35.0,False,2,14,12,1990.699951171875,-14.760000228881836,21.979999542236328,11011.8994140625,10321.199951171875,2999.5001220703125,-4.699999988079071,-4.600000083446503,916.9000244140625,185.0,128.0,,0.009593640151507255,0.8173985081685708,-0.00020148972467063763,155.0,False,27,26,4,1923.1700439453125,649.52001953125,243.64999389648438,14597.80029296875,6044.1998291015625,-6679.69970703125,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,1.145918266594038,1.9852471461386532,1.316669044433693,85.6551742553711,0.042528700083494186,241,,True,1.0,,
734.5,1183.0,16.989999771118164,13288.299560546875,11176.500244140625,5.099999904632568,0.0,-0.09999999776482582,-0.5999999865889549,128.0,185.0,,0.00964545867218173,0.6991805967000895,1.942525484214901e-05,35.0,False,2,14,12,1990.699951171875,-14.760000228881836,21.979999542236328,11011.8994140625,10321.199951171875,2999.5001220703125,-4.699999988079071,-4.600000083446503,916.9000244140625,185.0,128.0,,0.009593640151507255,0.8173985081685708,-0.00020148972467063763,155.0,False,27,26,4,2008.239990234375,684.739990234375,203.47000122070312,14571.8994140625,6032.9998779296875,-7046.500244140625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.8244853667796552,2.1891953259646346,1.4517022208603938,85.69773864746094,0.04256110265851021,241,,True,1.0,,
875.8099975585938,1302.06005859375,16.989999771118164,12815.50048828125,10853.299560546875,5.099999904632568,0.0,0.0,116.30000114440918,128.0,220.0,,0.009645401205989949,0.70314425105017,3.854100168622582e-05,35.0,False,2,14,12,2062.199951171875,55.880001068115234,43.31999969482422,10671.500244140625,10661.400146484375,3402.39990234375,188.70000839233398,-175.59999465942383,580.4999923706055,212.0,128.0,,0.005701828176610765,0.860678655249648,-0.0007958968487185456,155.0,False,27,26,4,2081.030029296875,714.8699951171875,167.32000732421875,14549.69970703125,6023.4002685546875,-7360.30029296875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.5429895800865899,2.2845061426221,1.480627799557652,85.74109649658203,0.0433569997549057,241,,True,1.0,,
875.8099975585938,1302.06005859375,16.989999771118164,12815.50048828125,10853.299560546875,5.099999904632568,0.0,0.0,116.30000114440918,128.0,255.0,,0.009645401205989949,0.70314425105017,3.854100168622582e-05,35.0,False,2,14,12,2062.199951171875,55.880001068115234,43.31999969482422,10671.500244140625,10661.400146484375,3402.39990234375,188.70000839233398,-175.59999465942383,580.4999923706055,212.0,128.0,,0.005701828176610765,0.860678655249648,-0.0007958968487185456,155.0,False,27,26,4,2081.030029296875,714.8699951171875,167.32000732421875,14549.69970703125,6023.4002685546875,-7360.30029296875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.5429895800865899,2.2845061426221,1.480627799557652,85.7829818725586,0.041888799518346786,241,,True,1.0,,
875.8099975585938,1302.06005859375,16.989999771118164,12815.50048828125,10853.299560546875,5.099999904632568,0.0,0.0,116.30000114440918,179.0,255.0,,0.009645401205989949,0.70314425105017,3.854100168622582e-05,35.0,False,2,14,12,2062.199951171875,55.880001068115234,43.31999969482422,10671.500244140625,10661.400146484375,3402.39990234375,188.70000839233398,-175.59999465942383,580.4999923706055,212.0,128.0,,0.005701828176610765,0.860678655249648,-0.0007958968487185456,155.0,False,27,26,4,2129.5,734.9400024414062,142.35000610351562,14534.89990234375,6017.0001220703125,-7569.1998291015625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.354716583215525,2.3361232803602467,1.4819431040650635,85.82545471191406,0.04246649891138077,241,,True,1.0,,
959.8499755859375,1374.0,16.989999771118164,12405.699462890625,10783.499755859375,5.099999904632568,1.1999999731779099,0.9000000357627869,394.7999954223633,203.0,223.0,,0.00966761719706713,0.7169992084619715,4.473597630729087e-05,35.0,False,2,14,12,2151.22998046875,144.85000610351562,73.75,10691.8994140625,10687.2998046875,3590.10009765625,690.5999755859375,-588.6000061035156,494.50000762939453,214.0,128.0,,-0.0556237057051643,0.9050992337844193,-0.0025614335885746574,155.0,False,28,26,4,2177.919921875,754.97998046875,116.69000244140625,14520.10009765625,6010.5999755859375,-7777.9998779296875,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,0.16662715436355546,2.3849695144519996,1.4734029679882858,85.86775207519531,0.04229800030589104,241,,True,1.0,,
959.8499755859375,1374.0,16.989999771118164,12405.699462890625,10783.499755859375,5.099999904632568,1.1999999731779099,0.9000000357627869,394.7999954223633,255.0,136.0,,0.00966761719706713,0.7169992084619715,4.473597630729087e-05,35.0,False,2,14,12,2151.22998046875,144.85000610351562,73.75,10691.8994140625,10687.2998046875,3590.10009765625,690.5999755859375,-588.6000061035156,494.50000762939453,214.0,128.0,,-0.0556237057051643,0.9050992337844193,-0.0025614335885746574,151.3551397605609,True,28,26,4,2226.2900390625,775.0,90.31999969482422,14505.30029296875,6004.1998291015625,-7986.500244140625,4149.200134277344,3833.0999755859375,1526.9999694824219,0.0,-0.020831700619329336,2.434730936983359,1.455853185318575,85.91011810302734,0.04237150028347969,241,,True,1.0,,
1137.1800537109375,1553.719970703125,16.989999771118164,9846.099853515625,12198.299560546875,5.299999713897705,-0.09999999776482582,-1.0999999940395355,1865.2999877929688,255.0,128.0,,0.009628259986749824,0.9380776357502736,0.00013152786337729947,35.0,False,2,14,12,2251.25,245.49000549316406,103.97000122070312,11168.699951171875,11324.69970703125,3070.8999633789062,527.0999908447266,-451.8000030517578,413.69998931884766,230.0,128.0,,-0.12757895645724365,0.94671452927562,-0.007011460510574468,147.63137194418138,True,28,26,4,2349.14990234375,809.6699829101562,139.3699951171875,11322.80029296875,3195.0,4126.400146484375,-1618.6000061035156,5734.5001220703125,703.4999847412109,0.0,-0.40936016092030053,2.385818932082165,2.0609275524078132,85.95340728759766,0.04328880086541176,241,,True,1.0,,
1137.1800537109375,1553.719970703125,16.989999771118164,9846.099853515625,12198.299560546875,5.299999713897705,-0.09999999776482582,-1.0999999940395355,1865.2999877929688,255.0,128.0,,0.009628259986749824,0.9380776357502736,0.00013152786337729947,35.0,False,2,14,12,2346.6201171875,343.1099853515625,127.6500015258789,11667.099609375,12039.100341796875,2661.7999267578125,410.99998474121094,-356.8000030517578,351.19998931884766,230.0,128.0,,-0.17803033145750474,0.9790849496697737,-0.01232124272600513,143.97085587183633,True,28,26,4,2386.8701171875,820.3099975585938,152.66000366210938,11311.199951171875,3191.400146484375,3905.4998779296875,-1618.6000061035156,5734.5001220703125,703.4999847412109,0.0,-0.5064452551617333,2.3235520957652023,2.25428228561188,85.99595642089844,0.04255349934101105,241,,True,1.0,,
1212.4300537109375,1659.800048828125,16.989999771118164,8443.800048828125,13085.999755859375,5.099999904632568,-1.0000000149011612,-2.199999988079071,759.3000030517578,255.0,128.0,,0.009606436015431739,1.0492410758880466,-0.0001314283155763637,35.0,False,2,14,12,2346.6201171875,343.1099853515625,127.6500015258789,11667.099609375,12039.100341796875,2661.7999267578125,410.99998474121094,-356.8000030517578,351.19998931884766,230.0,128.0,,-0.17803033145750474,0.9790849496697737,-0.01232124272600513,140.32949660414008,True,28,26,4,2424.550048828125,830.9500122070312,165.22000122070312,11299.599609375,3188.2000732421875,3684.7000122070312,-1618.6000061035156,5734.5001220703125,703.4999847412109,0.0,-0.5903448452526403,2.236585781858194,2.4654696331674577,86.03828430175781,0.042330801486968994,241,,True,1.0,,
