I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,Robloxlegend844,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,Robloxlegend844
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,dodge_active,double_jump_active,jump_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,double_jump_active,dodge_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-3155.510009765625,3918.199951171875,17.010000228881836,7327.19970703125,5496.199951171875,2.0999999344348907,0.0,0.0,-201.29999160766602,255.0,0.0,,0.009534691668649245,0.6244608242946399,0.00012419126446293005,2,False,2,250.8371869338456,True,719.1500244140625,4758.91015625,17.010000228881836,-12393.800048828125,6205.8001708984375,2.3000000417232513,0.19999999552965164,0.0,1948.5000610351562,255.0,255.0,,0.009587021151059536,2.7150801897872183,0.0001484445352377543,61.0,False,False,4,4,-1509.3399658203125,4771.47998046875,1013.7899780273438,-1879.4999694824219,-890.8000183105469,-5626.5997314453125,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.4107687828020696,-0.24720951053416926,2.4071423418178655,33.1842041015625,0.048392701894044876,287,,True,1.0,310.0,
-3092.199951171875,3964.3701171875,17.010000228881836,7795.2001953125,5596.300048828125,2.0999999344348907,-0.5999999865889549,-0.19999999552965164,-43.60000133514404,255.0,0.0,,0.009535107834173957,0.6165631189046078,8.653895765053189e-05,2,False,2,247.1826579237497,True,612.22998046875,4801.8701171875,17.010000228881836,-13153.399658203125,4218.399963378906,2.3000000417232513,0.7999999821186066,-0.29999999329447746,2134.1000366210938,255.0,255.0,,0.00955906835935031,2.8874747334242645,0.00011132856574479604,61.0,False,False,4,4,-1518.72998046875,4767.0400390625,984.739990234375,-1876.4999389648438,-889.0000152587891,-5942.60009765625,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.2814759768117392,-0.38890151975227016,2.122876493359968,33.226688385009766,0.04248389974236488,287,,True,1.0,,
-3092.199951171875,3964.3701171875,17.010000228881836,7795.2001953125,5596.300048828125,2.0999999344348907,-0.5999999865889549,-0.19999999552965164,-43.60000133514404,255.0,128.0,,0.009535107834173957,0.6165631189046078,8.653895765053189e-05,2,False,2,243.71480425198874,True,612.22998046875,4801.8701171875,17.010000228881836,-13153.399658203125,4218.399963378906,2.3000000417232513,0.7999999821186066,-0.29999999329447746,2134.1000366210938,255.0,255.0,,0.00955906835935031,2.8874747334242645,0.00011132856574479604,61.0,False,False,4,4,-1524.969970703125,4764.080078125,964.489990234375,-1874.4999694824219,-887.7999877929688,-6152.9998779296875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.177346419814778,-0.4578738895209987,1.950050633678569,33.267005920410156,0.04031379893422127,287,,True,1.0,,
-3092.199951171875,3964.3701171875,17.010000228881836,7795.2001953125,5596.300048828125,2.0999999344348907,-0.5999999865889549,-0.19999999552965164,-43.60000133514404,255.0,128.0,,0.009535107834173957,0.6165631189046078,8.653895765053189e-05,2,False,2,240.02032699123507,True,612.22998046875,4801.8701171875,17.010000228881836,-13153.399658203125,4218.399963378906,2.3000000417232513,0.7999999821186066,-0.29999999329447746,2134.1000366210938,255.0,255.0,,0.00955906835935031,2.8874747334242645,0.00011132856574479604,61.0,False,False,4,4,-1531.2099609375,4761.1201171875,943.5399780273438,-1872.5,-886.6000366210938,-6363.2000732421875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.06346966459008027,-0.5070567489571871,1.7870116792216377,33.30995559692383,0.042948298156261444,287,,True,1.0,,
-3006.4599609375,4019.7099609375,17.010000228881836,9413.400268554688,5380.10009765625,0.0,-1.0000000149011612,-0.7000000029802322,-1800.0999450683594,255.0,128.0,,0.009552264403573606,0.5176634152580182,-0.00026677663843136396,2,False,2,236.42104091182833,True,477.57000732421875,4831.47021484375,17.010000228881836,-13661.600341796875,2119.199981689453,2.0999999344348907,2.8999999165534973,-0.29999999329447746,739.3000030517578,255.0,125.0,,0.009567395028107393,3.047821479943047,-0.00017346488151519105,61.0,False,False,4,4,-1542.1300048828125,4755.93994140625,905.1900024414062,-1868.9999389648438,-884.4999694824219,-6730.4998779296875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.1491325244446091,-0.5471975853383595,1.5130623221170307,33.35179901123047,0.04184170067310333,287,,True,1.0,,
-2930.929931640625,4060.239990234375,17.010000228881836,10593.399658203125,5400.7000732421875,-0.3999999910593033,4.000000059604645,2.0000000298023224,-510.49999237060547,255.0,128.0,,0.009556041403544224,0.43824544051153363,9.971650882842577e-05,2,False,2,232.82751821702527,True,374.2300109863281,4843.81005859375,17.010000228881836,-13855.899658203125,1383.9999389648438,2.0999999344348907,-0.7000000029802322,0.0,-30.0,255.0,116.0,,0.009563754722756664,3.066666160888962,-0.00021269627615581017,61.0,False,False,4,4,-1551.489990234375,4751.5,870.6199951171875,-1866.0000610351562,-882.6999664306641,-7044.89990234375,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.33426661125543655,-0.5338908371711825,1.2738203598676652,33.39357376098633,0.041774701327085495,287,,True,1.0,,
-2930.929931640625,4060.239990234375,17.010000228881836,10593.399658203125,5400.7000732421875,-0.3999999910593033,4.000000059604645,2.0000000298023224,-510.49999237060547,255.0,128.0,,0.009556041403544224,0.43824544051153363,9.971650882842577e-05,2,False,2,229.4929978924413,True,374.2300109863281,4843.81005859375,17.010000228881836,-13855.899658203125,1383.9999389648438,2.0999999344348907,-0.7000000029802322,0.0,-30.0,255.0,116.0,,0.009563754722756664,3.066666160888962,-0.00021269627615581017,61.0,False,False,4,4,-1557.68994140625,4748.5498046875,846.7000122070312,-1863.9999389648438,-881.5000152587891,-7254.0997314453125,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.45351714172998403,-0.4974892469954851,1.102703628745927,33.43233871459961,0.03876379877328873,287,,True,1.0,,
-2930.929931640625,4060.239990234375,17.010000228881836,10593.399658203125,5400.7000732421875,-0.3999999910593033,4.000000059604645,2.0000000298023224,-510.49999237060547,255.0,199.0,,0.009556041403544224,0.43824544051153363,9.971650882842577e-05,2,False,2,225.92843023679592,True,374.2300109863281,4843.81005859375,17.010000228881836,-13855.899658203125,1383.9999389648438,2.0999999344348907,-0.7000000029802322,0.0,-30.0,255.0,116.0,,0.009563754722756664,3.066666160888962,-0.00021269627615581017,61.0,False,False,4,4,-1563.8900146484375,4745.6298828125,822.0800170898438,-1861.9999694824219,-880.2999877929688,-7463.2000732421875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.5648711706368187,-0.43527145483652246,0.9152063942633134,33.473777770996094,0.04143809899687767,286,,True,1.0,,
-2837.0,4105.16015625,17.010000228881836,11790.699462890625,5421.5997314453125,-0.29999999329447746,-1.1999999731779099,-0.29999999329447746,-114.30000305175781,255.0,195.0,,0.009559125411668113,0.41797280874174947,0.0001467792156076719,2,False,2,222.81735907318773,True,258.1099853515625,4854.66015625,17.010000228881836,-13983.399658203125,1318.9999389648438,2.0999999344348907,-1.0999999940395355,0.0,-313.700008392334,254.0,115.0,,0.009569972137618881,3.0486534630799618,-0.00011559450634423259,61.0,False,False,4,4,-1570.0899658203125,4742.7099609375,796.77001953125,-1860.0,-879.1000366210938,-7672.0001220703125,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.6633480544449519,-0.34318763416374726,0.7049401535587502,33.509944915771484,0.036166202276945114,286,,True,1.0,,
-2837.0,4105.16015625,17.010000228881836,11790.699462890625,5421.5997314453125,-0.29999999329447746,-1.1999999731779099,-0.29999999329447746,-114.30000305175781,255.0,128.0,,0.009559125411668113,0.41797280874174947,0.0001467792156076719,2,False,2,218.75680001833106,True,258.1099853515625,4854.66015625,17.010000228881836,-13983.399658203125,1318.9999389648438,2.0999999344348907,-1.0999999940395355,0.0,-313.700008392334,254.0,115.0,,0.009569972137618881,3.0486534630799618,-0.00011559450634423259,61.0,False,False,4,4,-1576.2900390625,4739.7900390625,770.760009765625,-1858.0000305175781,-877.9000091552734,-7880.7000732421875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.7426624422644527,-0.21831946939023114,0.466978455197117,33.55714797973633,0.047203999012708664,286,,True,1.0,,
-2734.1298828125,4151.4501953125,17.010000228881836,12763.800048828125,5710.8001708984375,-0.29999999329447746,0.0,0.0,98.29999923706055,255.0,128.0,,0.009574858550240982,0.4161196070214606,6.402246695603552e-05,2,False,2,215.2504946211333,True,141.50999450683594,4866.89990234375,17.010000228881836,-13991.500244140625,1618.3000183105469,2.0999999344348907,-0.7000000029802322,0.0,-371.50001525878906,254.0,118.0,,0.009580417495744087,3.0186358011521195,-4.382460224122592e-05,61.0,False,False,4,4,-1588.68994140625,4733.9501953125,716.6699829101562,-1853.9999389648438,-875.5000305175781,-8297.2998046875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.8163407253591148,0.11421991019116577,-0.08345274422238685,33.5979118347168,0.04076080024242401,286,,True,1.0,,
-2734.1298828125,4151.4501953125,17.010000228881836,12763.800048828125,5710.8001708984375,-0.29999999329447746,0.0,0.0,98.29999923706055,255.0,128.0,,0.009574858550240982,0.4161196070214606,6.402246695603552e-05,2,False,2,211.96533335152495,True,141.50999450683594,4866.89990234375,17.010000228881836,-13991.500244140625,1618.3000183105469,2.0999999344348907,-0.7000000029802322,0.0,-371.50001525878906,254.0,118.0,,0.009580417495744087,3.0186358011521195,-4.382460224122592e-05,61.0,False,False,4,4,-1594.8499755859375,4731.02978515625,688.5800170898438,-1851.9999694824219,-874.3000030517578,-8505.30029296875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.8015863353889787,0.292542752808209,-0.3697576670683982,33.63610076904297,0.038189999759197235,286,,True,1.0,,
-2625.2099609375,4202.6201171875,17.010000228881836,13333.800048828125,6441.199951171875,-0.19999999552965164,-2.8999999165534973,-1.1999999731779099,474.50000762939453,255.0,128.0,,0.009583742618410222,0.4638395365544599,9.598482661680102e-05,2,False,2,208.3222708650815,True,1.5399999618530273,4882.080078125,17.010000228881836,-14017.19970703125,1139.800033569336,2.199999988079071,-2.199999988079071,0.19999999552965164,1348.0000305175781,254.0,255.0,,0.00958343428421704,3.0583969672659626,0.00024366065633893156,61.0,False,False,4,4,-1601.010009765625,4728.10986328125,659.7999877929688,-1850.0,-873.0999755859375,-8713.099975585938,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.7535486431447206,0.4529225578214194,-0.639541470707498,33.67844772338867,0.04235060140490532,286,,True,1.0,,
-2625.2099609375,4202.6201171875,17.010000228881836,13333.800048828125,6441.199951171875,-0.19999999552965164,-2.8999999165534973,-1.1999999731779099,474.50000762939453,255.0,128.0,,0.009583742618410222,0.4638395365544599,9.598482661680102e-05,2,False,2,204.67575900016297,True,1.5399999618530273,4882.080078125,17.010000228881836,-14017.19970703125,1139.800033569336,2.199999988079071,-2.199999988079071,0.19999999552965164,1348.0000305175781,254.0,255.0,,0.00958343428421704,3.0583969672659626,0.00024366065633893156,61.0,False,False,4,4,-1611.7900390625,4723.0,607.77001953125,-1846.4999389648438,-870.9999847412109,-9076.199951171875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.6078440806522022,0.6593615319381014,-1.0457661389953006,33.72084045410156,0.04239070042967796,286,,True,1.0,,
-2499.780029296875,4265.419921875,17.010000228881836,13977.60009765625,7175.8001708984375,-0.19999999552965164,0.0,-0.09999999776482582,86.09999656677246,255.0,128.0,,0.009610295232005975,0.48272959416626465,-6.220818436960204e-05,2,False,2,201.2282494191201,True,-103.72000122070312,4885.6298828125,17.010000228881836,-14030.799560546875,-170.6999969482422,2.3000000417232513,1.5000000596046448,-0.09999999776482582,1925.3999328613281,255.0,197.0,,0.009562548340123107,-3.095067387706885,0.00021709556079723427,61.0,False,False,4,4,-1614.8699951171875,4721.5400390625,592.510009765625,-1845.5000305175781,-870.4000091552734,-9179.7998046875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.55606317831833,0.7001548754714615,-1.1466708500584064,33.760921478271484,0.04007729887962341,286,,True,1.0,,
-2499.780029296875,4265.419921875,17.010000228881836,13977.60009765625,7175.8001708984375,-0.19999999552965164,0.0,-0.09999999776482582,86.09999656677246,255.0,139.0,,0.009610295232005975,0.48272959416626465,-6.220818436960204e-05,2,False,2,197.94747517954923,True,-103.72000122070312,4885.6298828125,17.010000228881836,-14030.799560546875,-170.6999969482422,2.3000000417232513,1.5000000596046448,-0.09999999776482582,1925.3999328613281,255.0,197.0,,0.009562548340123107,-3.095067387706885,0.00021709556079723427,61.0,False,False,4,4,-1624.1099853515625,4717.22021484375,545.7000122070312,-1842.5,-868.6000061035156,-9490.399780273438,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.3847051354241301,0.7802727444641465,-1.4191919531448696,33.7990608215332,0.03813900053501129,286,,True,1.0,,
-2380.31005859375,4327.66015625,17.010000228881836,14640.699462890625,7689.000244140625,-0.19999999552965164,0.3999999910593033,0.0,21.099998950958252,255.0,184.0,,0.009610390674319999,0.4862862589003572,-4.51176704278194e-05,2,False,2,194.06873977312483,True,-197.3000030517578,4881.43994140625,17.010000228881836,-14029.000244140625,-1012.3999786376953,2.0999999344348907,2.8999999165534973,0.09999999776482582,583.1999969482422,255.0,128.0,,0.00958740745061005,-3.0253057866228925,-0.00010661277244686929,61.0,False,False,4,4,-1633.300048828125,4712.89990234375,497.3500061035156,-1839.4999694824219,-866.8000030517578,-9800.599975585938,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.20086373369519142,0.8067733085974546,-1.6629340786709852,33.84415054321289,0.04509029909968376,286,,True,1.0,,
-2380.31005859375,4327.66015625,17.010000228881836,14640.699462890625,7689.000244140625,-0.19999999552965164,0.3999999910593033,0.0,21.099998950958252,255.0,152.0,,0.009610390674319999,0.4862862589003572,-4.51176704278194e-05,2,False,3,191.16883440684254,True,-197.3000030517578,4881.43994140625,17.010000228881836,-14029.000244140625,-1012.3999786376953,2.0999999344348907,2.8999999165534973,0.09999999776482582,583.1999969482422,255.0,128.0,,0.00958740745061005,-3.0253057866228925,-0.00010661277244686929,61.0,False,False,4,4,-1639.4200439453125,4710.02001953125,464.25,-1837.5,-865.5999755859375,-10007.000122070312,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,-0.0772351683186204,0.7989553942518078,-1.8189510103400102,33.87786102294922,0.033711399883031845,286,,True,1.0,,
-2255.110107421875,4393.7900390625,17.010000228881836,15318.00048828125,8170.5999755859375,-0.19999999552965164,1.7000000178813934,0.7000000029802322,173.50000381469727,237.0,18.0,,0.009605220546929095,0.489199527040728,-1.0181861598232808e-05,2,False,3,190.0,False,-314.0299987792969,4869.7099609375,17.010000228881836,-13994.89990234375,-1621.0000610351562,2.0999999344348907,-0.5000000074505806,0.0,-45.900001525878906,254.0,119.0,,0.009595744568297676,-3.0100198868552073,-0.00015176385102358072,61.0,False,False,4,4,-1645.5400390625,4707.14013671875,430.4599914550781,-1835.5000305175781,-864.4000244140625,-10213.300170898438,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.04370432703271046,0.7720838114774156,-1.9756044210663717,33.91371536254883,0.03585280105471611,286,,True,1.0,,
-2255.110107421875,4393.7900390625,17.010000228881836,15318.00048828125,8170.5999755859375,-0.19999999552965164,1.7000000178813934,0.7000000029802322,173.50000381469727,237.0,0.0,,0.009605220546929095,0.489199527040728,-1.0181861598232808e-05,2,False,3,190.0,False,-314.0299987792969,4869.7099609375,17.010000228881836,-13994.89990234375,-1621.0000610351562,2.0999999344348907,-0.5000000074505806,0.0,-45.900001525878906,254.0,119.0,,0.009595744568297676,-3.0100198868552073,-0.00015176385102358072,61.0,False,False,4,4,-1653.18994140625,4703.5400390625,387.260009765625,-1833.0000305175781,-862.9000091552734,-10470.799560546875,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.18635769165728341,0.7116257633858769,-2.179078979024236,33.95451354980469,0.040796298533678055,286,,True,1.0,,
-2138.35009765625,4458.10986328125,21.969999313354492,15777.5,8919.600219726562,2995.1998901367188,0.09999999776482582,0.0,556.8999862670898,238.0,122.0,,0.009599757296432322,0.5263650864838095,0.00010017982321895437,2,False,3,190.0,False,-442.32000732421875,4854.47998046875,17.010000228881836,-14004.89990234375,-1608.6000061035156,2.0999999344348907,-0.3999999910593033,0.0,-306.5999984741211,255.0,112.0,,0.009585440572180092,-3.027467211660194,-8.46575157317662e-05,61.0,False,False,4,4,-1662.3699951171875,4699.22021484375,334.010009765625,-1830.0,-861.1000061035156,-10779.3994140625,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.33609285970317654,0.5980239893829549,-2.444583242436219,33.99715805053711,0.04264400154352188,286,,True,1.0,,
-2138.35009765625,4458.10986328125,21.969999313354492,15777.5,8919.600219726562,2995.1998901367188,0.09999999776482582,0.0,556.8999862670898,238.0,128.0,,0.009599757296432322,0.5263650864838095,0.00010017982321895437,2,False,4,186.93505385870574,True,-442.32000732421875,4854.47998046875,17.010000228881836,-14004.89990234375,-1608.6000061035156,2.0999999344348907,-0.3999999910593033,0.0,-306.5999984741211,255.0,112.0,,0.009585440572180092,-3.027467211660194,-8.46575157317662e-05,61.0,False,False,4,4,-1666.9300537109375,4697.06005859375,306.79998779296875,-1828.5000610351562,-860.1999664306641,-10933.599853515625,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.398283071850985,0.523991324280397,-2.588942504105643,34.03278732299805,0.0356299988925457,286,,True,1.0,,
-2005.6600341796875,4534.2099609375,49.09000015258789,15958.00048828125,9160.399780273438,3530.4000854492188,32.200000286102295,-62.89999961853027,-113.80000114440918,237.0,128.0,,0.007884711567606718,0.5450359443810001,-0.00013229053870476626,2,False,4,183.87749677063317,True,-442.32000732421875,4854.47998046875,17.010000228881836,-14004.89990234375,-1608.6000061035156,2.0999999344348907,-0.3999999910593033,0.0,-306.5999984741211,255.0,112.0,,0.009585440572180092,-3.027467211660194,-8.46575157317662e-05,61.0,False,False,4,4,-1674.530029296875,4693.4599609375,260.6000061035156,-1826.0000610351562,-858.7000274658203,-11190.2001953125,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.47676455785188454,0.37664128658602125,-2.8480334703987147,34.06833267211914,0.035544101148843765,286,,True,1.0,,
-2005.6600341796875,4534.2099609375,49.09000015258789,15958.00048828125,9160.399780273438,3530.4000854492188,32.200000286102295,-62.89999961853027,-113.80000114440918,233.0,80.0,,0.007884711567606718,0.5450359443810001,-0.00013229053870476626,2,False,4,180.02669254938763,True,-582.6199951171875,4841.02978515625,17.010000228881836,-14052.2998046875,-1032.3999786376953,2.0999999344348907,0.3999999910593033,0.0,-701.9000244140625,255.0,94.0,,0.009572025868226332,-3.0775178074717653,-6.566600197090742e-05,61.0,False,False,4,4,-1683.6500244140625,4689.18017578125,203.75,-1823.0000305175781,-856.9000244140625,-11497.7001953125,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.5199271081507519,0.17104408457875664,3.1005377947486066,34.11309814453125,0.04476559907197952,286,,True,1.0,,
-1871.8800048828125,4611.02978515625,80.9800033569336,16289.49951171875,9354.89990234375,3839.5001220703125,195.49999237060547,-339.70001220703125,-246.20000839233398,230.0,86.0,,-0.008910576397572137,0.5240642039627118,-0.00045164863427172067,2,False,4,181.0,False,-582.6199951171875,4841.02978515625,17.010000228881836,-14052.2998046875,-1032.3999786376953,2.0999999344348907,0.3999999910593033,0.0,-701.9000244140625,255.0,94.0,,0.009572025868226332,-3.0775178074717653,-6.566600197090742e-05,61.0,False,False,4,4,-1689.72998046875,4686.33984375,165.0,-1821.0000610351562,-855.6999969482422,-11702.5,-5885.10009765625,-765.5000305175781,-882.6999664306641,0.0,0.5140572734069825,0.028661238715388167,2.87295171857948,34.15534591674805,0.04224869981408119,286,,True,1.0,,
-1871.8800048828125,4611.02978515625,80.9800033569336,16289.49951171875,9354.89990234375,3839.5001220703125,195.49999237060547,-339.70001220703125,-246.20000839233398,228.0,54.0,,-0.008910576397572137,0.5240642039627118,-0.00045164863427172067,2,False,4,181.0,False,-699.5800170898438,4836.6298828125,17.010000228881836,-13771.800537109375,-80.20000457763672,2.0999999344348907,-0.7000000029802322,-2.0000000298023224,-1087.3999786376953,123.0,93.0,,0.009586209690706955,3.124873381443164,-8.553475101557063e-05,61.0,False,False,4,4,-1658.25,4701.990234375,139.0399932861328,26273.00048828125,11658.199462890625,-2803.5000610351562,-5075.4998779296875,3171.7001342773438,-423.3000183105469,0.0,0.5678712445804707,-0.1284912580307134,2.6089610973282022,34.190757751464844,0.03541089966893196,286,,True,1.0,,
-1750.050048828125,4680.8701171875,103.16000366210938,14365.799560546875,8204.89990234375,2222.2000122070312,3286.400146484375,-933.3999633789062,-3569.8001098632812,228.0,47.0,,-0.17456527142714315,0.25501741617151374,0.2072381214625956,2,False,4,181.0,False,-782.7899780273438,4838.39990234375,19.479999542236328,-11732.900390625,482.59998321533203,2958.900146484375,-3.100000023841858,-2.3999999463558197,-554.0000152587891,148.0,128.0,,0.009799431738300413,3.069280221035107,3.9614736573197506e-05,61.0,False,False,4,5,-1570.72998046875,4740.830078125,129.25,26246.201171875,11646.199951171875,-3017.0999145507812,-5075.4998779296875,3171.7001342773438,-423.3000183105469,0.0,0.6381990083263565,-0.27181314487216496,2.382016087803238,34.22871398925781,0.037958499044179916,286,,True,1.0,,
-1750.050048828125,4680.8701171875,103.16000366210938,14365.799560546875,8204.89990234375,2222.2000122070312,3286.400146484375,-933.3999633789062,-3569.8001098632812,228.0,43.0,,-0.17456527142714315,0.25501741617151374,0.2072381214625956,2,False,4,181.0,False,-782.7899780273438,4838.39990234375,19.479999542236328,-11732.900390625,482.59998321533203,2958.900146484375,-3.100000023841858,-2.3999999463558197,-554.0000152587891,148.0,128.0,,0.009799431738300413,3.069280221035107,3.9614736573197506e-05,61.0,False,False,4,5,-1439.6099853515625,4799.0,113.2300033569336,26206.0009765625,11628.199462890625,-3337.0001220703125,-5075.4998779296875,3171.7001342773438,-423.3000183105469,0.0,0.6864678877879246,-0.5257885305855686,2.006557000455197,34.265647888183594,0.036936599761247635,286,,True,1.0,,
-1750.050048828125,4680.8701171875,103.16000366210938,14365.799560546875,8204.89990234375,2222.2000122070312,3286.400146484375,-933.3999633789062,-3569.8001098632812,228.0,39.0,,-0.17456527142714315,0.25501741617151374,0.2072381214625956,2,False,4,181.0,False,-782.7899780273438,4838.39990234375,19.479999542236328,-11732.900390625,482.59998321533203,2958.900146484375,-3.100000023841858,-2.3999999463558197,-554.0000152587891,148.0,128.0,,0.009799431738300413,3.069280221035107,3.9614736573197506e-05,61.0,False,False,4,5,-1395.949951171875,4818.3798828125,107.52999877929688,26192.60009765625,11622.19970703125,-3443.599853515625,-5075.4998779296875,3171.7001342773438,-423.3000183105469,0.0,0.6853002860492367,-0.6145684839007154,1.877626375758522,34.306636810302734,0.040984902530908585,286,,True,1.0,,
-1630.1300048828125,4749.27001953125,119.23999786376953,14407.900390625,8208.900146484375,1689.7999572753906,2438.0999755859375,-324.70001220703125,-3490.10009765625,229.0,30.0,,-0.25024300753184275,-0.08802540990122751,0.43622573630654354,2,False,4,181.0,False,-881.1699829101562,4844.10009765625,46.209999084472656,-11851.199951171875,730.0,3469.2999267578125,-3.8999998569488525,0.5000000074505806,-281.200008392334,255.0,128.0,,0.009954292920569116,3.0413428206780937,0.00041349796660030937,61.0,False,False,4,5,-1308.699951171875,4857.08984375,95.61000061035156,26165.80078125,11610.2001953125,-3656.4999389648438,-5075.4998779296875,3171.7001342773438,-423.3000183105469,0.0,0.6569143724088831,-0.7862187578848122,1.6251909003674478,34.34428024291992,0.03764219954609871,286,,True,1.0,,
-1630.1300048828125,4749.27001953125,119.23999786376953,14407.900390625,8208.900146484375,1689.7999572753906,2438.0999755859375,-324.70001220703125,-3490.10009765625,229.0,27.0,,-0.25024300753184275,-0.08802540990122751,0.43622573630654354,2,False,4,181.0,False,-960.3900146484375,4848.990234375,72.26000213623047,-11926.300048828125,740.0,6316.300048828125,-0.09999999776482582,15.399999618530273,-263.8999938964844,255.0,123.0,,0.009444427632762238,3.023589572111518,0.000604028598231648,61.0,False,3,4,6,-1146.1600341796875,4930.89013671875,104.54000091552734,24107.60009765625,10985.50048828125,1896.7999267578125,-3673.900146484375,4737.900085449219,-231.20000839233398,0.0,0.6174785183720375,-1.1317887890868064,1.0793195221868972,34.38328170776367,0.0390021987259388,286,,True,1.0,,
-1509.8800048828125,4817.64013671875,130.88999938964844,14448.599853515625,8198.400268554688,1158.0000305175781,2128.699951171875,622.9000091552734,-3467.5,229.0,29.0,,-0.1890515907184268,-0.41963052235014786,0.6137269467713226,2,False,4,181.0,False,-960.3900146484375,4848.990234375,72.26000213623047,-11926.300048828125,740.0,6316.300048828125,-0.09999999776482582,15.399999618530273,-263.8999938964844,255.0,123.0,,0.009444427632762238,3.023589572111518,0.000604028598231648,61.0,False,3,4,6,-1113.0400390625,4994.259765625,113.37999725341797,-3311.4999389648438,27700.30029296875,4021.7001342773438,-1698.800048828125,494.00001525878906,-5733.2000732421875,1.0,0.5349473815443682,-1.4394568843659306,0.9219050731730772,34.42412567138672,0.04084710031747818,286,,True,1.0,,
-1509.8800048828125,4817.64013671875,130.88999938964844,14448.599853515625,8198.400268554688,1158.0000305175781,2128.699951171875,622.9000091552734,-3467.5,228.0,128.0,,-0.1890515907184268,-0.41963052235014786,0.6137269467713226,2,False,4,181.0,False,-1038.489990234375,4847.72998046875,121.05000305175781,-8985.0,-164.3000030517578,5572.19970703125,727.6000213623047,3125.8999633789062,-3641.0000610351562,254.0,127.0,,-0.2330877212809173,2.7521279388839472,0.0001582967236773941,61.0,False,3,4,6,-1123.239990234375,5003.669921875,156.36000061035156,-1963.5000610351562,-10848.499755859375,14118.1005859375,-5690.7000732421875,410.99998474121094,-1856.300048828125,1.0,0.3228992148251086,-1.6070327153118669,0.8959151851933684,34.47068786621094,0.04656299948692322,285,,True,1.0,,
-1377.22998046875,4892.669921875,138.55999755859375,14488.299560546875,8172.2998046875,567.0000076293945,2299.7000122070312,1587.5,-3377.2000122070312,228.0,145.0,,0.008956676108912848,-0.7451516771239175,0.7197352232933284,2,False,4,181.0,False,-1038.489990234375,4847.72998046875,121.05000305175781,-8985.0,-164.3000030517578,5572.19970703125,727.6000213623047,3125.8999633789062,-3641.0000610351562,254.0,127.0,,-0.2330877212809173,2.7521279388839472,0.0001582967236773941,61.0,False,4,4,6,-1142.719970703125,5002.8701171875,201.4199981689453,-8102.0001220703125,6163.499755859375,13398.00048828125,389.50000762939453,2960.0,135.0,1.0,0.28059323404662845,-1.6408012268500107,0.8170936132718848,34.5062255859375,0.0355399027466774,285,,True,1.0,,
