I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,B0ngWater72,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,B0ngWater72
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,double_jump_active,dodge_active,boost,boost_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,dodge_active,jump_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,14.99941349029541,0.04336110129952431,300,3.0,,,,
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.042832374572754,0.04341929778456688,300,3.0,,,,
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.086322784423828,0.04348960146307945,300,3.0,,,,
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.129594802856445,0.04327230155467987,300,3.0,,,,
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.172922134399414,0.04332749918103218,300,3.0,,,,
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,147.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.21642017364502,0.04349679872393608,300,3.0,,,,
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,198.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.249960899353027,0.03354069963097572,300,3.0,,,,
256.0,-3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,-0.5999999865889549,0.0,0.0,255.0,232.0,,0.009544408615608195,1.570788551888575,-3.701008606201032e-08,False,False,85.0,False,False,-256.0,3840.0,17.010000228881836,0.0,0.0,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,85.0,False,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.29313850402832,0.04317730292677879,300,3.0,,,,
255.99000549316406,-3839.4599609375,17.010000228881836,-7.300000190734863,429.59999084472656,0.7999999821186066,0.5999999865889549,0.09999999776482582,20.299999713897705,255.0,235.0,,0.009544408615608195,1.5709566456751831,7.651433009774991e-07,False,False,81.17489050793391,True,False,-256.0,3839.4599609375,17.010000228881836,0.0,-430.0,0.7999999821186066,-0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,81.17489050793391,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.337605476379395,0.04446689784526825,300,0.0,,0.0,,
255.3800048828125,-3830.469970703125,17.010000228881836,-217.70000457763672,2028.9999389648438,0.0,0.19999999552965164,2.199999988079071,575.2999877929688,255.0,181.0,,0.009498171962408895,1.5875199002903246,9.468380693902847e-05,False,False,77.16969487487628,True,False,-256.0,3839.4599609375,17.010000228881836,0.0,-430.0,0.7999999821186066,-0.5999999865889549,0.0,0.0,255.0,,,0.009544408615608195,-1.570788551888575,3.701008606201032e-08,77.16969487487628,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.38416576385498,0.04656039923429489,300,0.0,,0.0,,
255.3800048828125,-3830.469970703125,17.010000228881836,-217.70000457763672,2028.9999389648438,0.0,0.19999999552965164,2.199999988079071,575.2999877929688,255.0,128.0,,0.009498171962408895,1.5875199002903246,9.468380693902847e-05,False,False,73.73203448069992,True,False,-256.0,3821.780029296875,17.010000228881836,0.0,-2860.10009765625,0.0,-0.5999999865889549,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,73.73203448069992,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.424128532409668,0.039962802082300186,300,0.0,,0.0,,
251.1199951171875,-3805.3798828125,17.010000228881836,-700.8999633789062,3820.10009765625,-0.19999999552965164,0.19999999552965164,-2.0999999344348907,1294.4000244140625,255.0,128.0,,0.009488192347745159,1.6823190396094714,0.00017812540023734195,False,False,70.265548511218,True,False,-256.0,3821.780029296875,17.010000228881836,0.0,-2860.10009765625,0.0,-0.5999999865889549,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,70.265548511218,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.46442699432373,0.04029789939522743,300,0.0,,0.0,,
251.1199951171875,-3805.3798828125,17.010000228881836,-700.8999633789062,3820.10009765625,-0.19999999552965164,0.19999999552965164,-2.0999999344348907,1294.4000244140625,255.0,128.0,,0.009488192347745159,1.6823190396094714,0.00017812540023734195,False,False,66.32283873455499,True,False,-256.0,3789.39990234375,17.010000228881836,0.0,-4702.0001220703125,0.0,-0.3999999910593033,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,66.32283873455499,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.510261535644531,0.045834001153707504,300,0.0,,0.0,,
243.91000366210938,-3765.4599609375,17.010000228881836,-983.7999725341797,5559.4000244140625,-0.19999999552965164,0.29999999329447746,-2.800000011920929,417.99999237060547,255.0,128.0,,0.009488839346006845,1.7553958903971048,-0.00011775196362600487,False,False,62.870314031518916,True,False,-256.0,3789.39990234375,17.010000228881836,0.0,-4702.0001220703125,0.0,-0.3999999910593033,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,62.870314031518916,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.550396919250488,0.04013559967279434,300,0.0,,0.0,,
243.91000366210938,-3765.4599609375,17.010000228881836,-983.7999725341797,5559.4000244140625,-0.19999999552965164,0.29999999329447746,-2.800000011920929,417.99999237060547,255.0,128.0,,0.009488839346006845,1.7553958903971048,-0.00011775196362600487,False,False,59.74030108862026,True,False,-256.0,3752.889892578125,17.010000228881836,0.0,-6065.5999755859375,0.0,-0.19999999552965164,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,59.74030108862026,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.586783409118652,0.0363864004611969,300,0.0,,0.0,,
243.91000366210938,-3765.4599609375,17.010000228881836,-983.7999725341797,5559.4000244140625,-0.19999999552965164,0.29999999329447746,-2.800000011920929,417.99999237060547,255.0,128.0,,0.009488839346006845,1.7553958903971048,-0.00011775196362600487,False,False,56.496714058742725,True,False,-256.0,3736.909912109375,17.010000228881836,0.0,-6553.0999755859375,0.0,-0.09999999776482582,0.0,0.0,255.0,,,0.00951389076875119,-1.5707884064815436,3.7693731894913176e-08,56.496714058742725,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.624489784240723,0.03770669922232628,300,0.0,,0.0,,
232.66000366210938,-3705.800048828125,17.010000228881836,-1430.3999328613281,7271.300048828125,-0.19999999552965164,-0.29999999329447746,1.2999999523162842,65.70000171661377,255.0,128.0,,0.009512293546831765,1.7712910901963532,-0.00011671982765168797,False,False,53.37391840514316,True,False,-255.07000732421875,3688.75,17.010000228881836,428.10001373291016,-7689.7998046875,0.09999999776482582,0.0,-5.5000001192092896,1103.7000274658203,255.0,255.0,,0.009512617005077429,-1.5463088906640605,0.00016225698818265232,53.37391840514316,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.660792350769043,0.03630249947309494,300,0.0,,0.0,,
232.66000366210938,-3705.800048828125,17.010000228881836,-1430.3999328613281,7271.300048828125,-0.19999999552965164,-0.29999999329447746,1.2999999523162842,65.70000171661377,255.0,128.0,,0.009512293546831765,1.7712910901963532,-0.00011671982765168797,False,False,49.69830569400582,True,False,-255.07000732421875,3688.75,17.010000228881836,428.10001373291016,-7689.7998046875,0.09999999776482582,0.0,-5.5000001192092896,1103.7000274658203,255.0,255.0,,0.009512617005077429,-1.5463088906640605,0.00016225698818265232,49.69830569400582,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.703521728515625,0.04272899776697159,300,0.0,,0.0,,
219.1300048828125,-3638.580078125,17.010000228881836,-1773.9999389648438,8697.999877929688,-0.19999999552965164,0.0,0.7999999821186066,13.200000524520874,255.0,128.0,,0.009529791046608225,1.7737842907616423,-4.941115743362331e-05,False,False,46.730227995944276,True,False,-255.07000732421875,3688.75,17.010000228881836,428.10001373291016,-7689.7998046875,0.09999999776482582,0.0,-5.5000001192092896,1103.7000274658203,255.0,255.0,,0.009512617005077429,-1.5463088906640605,0.00016225698818265232,46.730227995944276,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.738025665283203,0.03450390323996544,300,0.0,,0.0,,
216.10000610351562,-3623.75,17.010000228881836,-1835.0,8969.69970703125,-0.19999999552965164,0.0,0.7999999821186066,9.700000286102295,255.0,128.0,,0.009529795333770984,1.7739652537047437,-4.8548738191767814e-05,False,False,43.79516582335195,True,False,-246.61000061035156,3618.969970703125,17.010000228881836,1576.199951171875,-8893.099975585938,0.0,0.0,1.7000000178813934,2162.5,255.0,255.0,,0.009518404996718742,-1.3946533068350706,0.00028136169970782585,43.79516582335195,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.772146224975586,0.0341200977563858,300,0.0,,0.0,,
203.0,-3560.0,17.010000228881836,-2061.3999938964844,10012.60009765625,-0.19999999552965164,-0.09999999776482582,0.7000000029802322,2.7000001072883606,255.0,128.0,,0.00953661893834144,1.7743133289485096,-3.852510877868262e-05,False,False,39.86275290930143,True,False,-246.61000061035156,3618.969970703125,17.010000228881836,1576.199951171875,-8893.099975585938,0.0,0.0,1.7000000178813934,2162.5,255.0,255.0,,0.009518404996718742,-1.3946533068350706,0.00028136169970782585,39.86275290930143,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.817861557006836,0.045714300125837326,300,0.0,,0.0,,
203.0,-3560.0,17.010000228881836,-2061.3999938964844,10012.60009765625,-0.19999999552965164,-0.09999999776482582,0.7000000029802322,2.7000001072883606,255.0,128.0,,0.00953661893834144,1.7743133289485096,-3.852510877868262e-05,False,False,36.972662441192135,True,False,-228.8699951171875,3539.699951171875,17.010000228881836,2545.5999755859375,-10009.69970703125,-0.5000000074505806,-1.2999999523162842,3.8999998569488525,614.900016784668,255.0,128.0,,0.00955917184232698,-1.2811146239884823,-0.00020168132783090085,36.972662441192135,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.851459503173828,0.033597301691770554,300,0.0,,0.0,,
203.0,-3560.0,17.010000228881836,-2061.3999938964844,10012.60009765625,-0.19999999552965164,-0.09999999776482582,0.7000000029802322,2.7000001072883606,255.0,128.0,,0.00953661893834144,1.7743133289485096,-3.852510877868262e-05,False,False,34.09700655168103,True,False,-228.8699951171875,3539.699951171875,17.010000228881836,2545.5999755859375,-10009.69970703125,-0.5000000074505806,-1.2999999523162842,3.8999998569488525,614.900016784668,255.0,128.0,,0.00955917184232698,-1.2811146239884823,-0.00020168132783090085,34.09700655168103,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.884888648986816,0.033429499715566635,300,0.0,,0.0,,
184.6300048828125,-3470.949951171875,17.010000228881836,-2315.399932861328,11220.699462890625,-0.19999999552965164,-0.19999999552965164,0.5999999865889549,0.5000000074505806,255.0,128.0,,0.009536620501802175,1.7744105498295657,-3.8061231836371187e-05,False,False,31.22270138032975,True,False,-228.8699951171875,3539.699951171875,17.010000228881836,2545.5999755859375,-10009.69970703125,-0.5000000074505806,-1.2999999523162842,3.8999998569488525,614.900016784668,255.0,128.0,,0.00955917184232698,-1.2811146239884823,-0.00020168132783090085,31.22270138032975,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.918302536010742,0.03341379761695862,300,0.0,,0.0,,
180.7100067138672,-3451.9599609375,17.010000228881836,-2363.0999755859375,11450.30029296875,-0.19999999552965164,-0.19999999552965164,0.5999999865889549,0.29999999329447746,255.0,46.0,,0.009536620501802175,1.7744105498295657,-3.8061231836371187e-05,False,False,28.288043301592595,True,False,-203.50999450683594,3451.60009765625,17.010000228881836,3392.39990234375,-11031.099853515625,-0.3999999910593033,0.5999999865889549,-2.0000000298023224,135.79999923706055,255.0,128.0,,0.009545089895571015,-1.256798571410519,-0.00018064754117194334,28.288043301592595,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.952417373657227,0.03411540016531944,300,0.0,,0.0,,
164.25999450683594,-3372.280029296875,17.010000228881836,-2545.500030517578,12330.0,-0.19999999552965164,-0.29999999329447746,0.3999999910593033,0.0,255.0,0.0,,0.009543435098485044,1.7744106213131576,-2.969584330206395e-05,False,False,25.41030541543038,True,False,-203.50999450683594,3451.60009765625,17.010000228881836,3392.39990234375,-11031.099853515625,-0.3999999910593033,0.5999999865889549,-2.0000000298023224,135.79999923706055,255.0,128.0,,0.009545089895571015,-1.256798571410519,-0.00018064754117194334,25.41030541543038,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,15.985871315002441,0.03345370292663574,300,0.0,,0.0,,
155.58999633789062,-3330.31005859375,17.010000228881836,-2631.9000244140625,12747.80029296875,-0.19999999552965164,-0.29999999329447746,0.3999999910593033,0.0,255.0,0.0,,0.009543435098485044,1.7744106213131576,-2.969584330206395e-05,False,False,21.674081830568213,True,False,-165.99000549316406,3334.699951171875,17.010000228881836,4008.699951171875,-12239.200439453125,-0.29999999329447746,0.19999999552965164,-0.7000000029802322,24.100000858306885,255.0,128.0,,0.009571332259534309,-1.2508424056610006,-2.4415137745541403e-05,21.674081830568213,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.029306411743164,0.043433599174022675,300,0.0,,0.0,,
142.27000427246094,-3264.780029296875,17.010000228881836,-2592.7999877929688,13365.999755859375,-0.09999999776482582,0.19999999552965164,-3.0000001192092896,-443.80001068115234,255.0,128.0,,0.009560003708159863,1.7687119360057413,-7.056530581600877e-05,False,False,17.960541978959117,True,False,-165.99000549316406,3334.699951171875,17.010000228881836,4008.699951171875,-12239.200439453125,-0.29999999329447746,0.19999999552965164,-0.7000000029802322,24.100000858306885,255.0,128.0,,0.009571332259534309,-1.2508424056610006,-2.4415137745541403e-05,17.960541978959117,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.072477340698242,0.04316990077495575,300,0.0,,0.0,,
142.27000427246094,-3264.780029296875,17.010000228881836,-2592.7999877929688,13365.999755859375,-0.09999999776482582,0.19999999552965164,-3.0000001192092896,-443.80001068115234,255.0,128.0,,0.009560003708159863,1.7687119360057413,-7.056530581600877e-05,False,False,15.035604584601622,True,False,-130.86000061035156,3228.320068359375,17.010000228881836,4371.199951171875,-13188.599853515625,-0.29999999329447746,0.09999999776482582,-0.29999999329447746,5.799999833106995,255.0,128.0,,0.009571343617307245,-1.2498444483160254,-1.9638860960265145e-05,15.035604584601622,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.10647964477539,0.0340023972094059,300,0.0,,0.0,,
142.27000427246094,-3264.780029296875,17.010000228881836,-2592.7999877929688,13365.999755859375,-0.09999999776482582,0.19999999552965164,-3.0000001192092896,-443.80001068115234,255.0,128.0,,0.009560003708159863,1.7687119360057413,-7.056530581600877e-05,False,False,12.109883998029979,True,False,-123.48999786376953,3206.110107421875,17.010000228881836,4435.7000732421875,-13370.30029296875,-0.29999999329447746,0.09999999776482582,-0.19999999552965164,4.300000071525574,255.0,128.0,,0.009571344539242065,-1.2497646386636234,-1.925677735267667e-05,12.109883998029979,True,False,False,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.140491485595703,0.03401150181889534,300,0.0,,0.0,,
123.16999816894531,-3136.719970703125,17.010000228881836,-1508.699951171875,14437.19970703125,0.0,-0.29999999329447746,1.4000000059604645,-1694.4000244140625,255.0,128.0,,0.009584237059047596,1.6497853737349564,-0.0002397456744754369,False,False,8.166348408627258,True,False,-89.1500015258789,3102.77001953125,29.649999618530273,4690.0,-14106.500244140625,3113.2998657226562,0.29999999329447746,-0.09999999776482582,1.2999999523162842,255.0,128.0,,0.009571345752512695,-1.2495916173461088,-1.8429141611420065e-05,8.166348408627258,True,False,3,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.18633460998535,0.04584360122680664,300,0.0,,0.0,,
123.16999816894531,-3136.719970703125,17.010000228881836,-1508.699951171875,14437.19970703125,0.0,-0.29999999329447746,1.4000000059604645,-1694.4000244140625,255.0,128.0,,0.009584237059047596,1.6497853737349564,-0.0002397456744754369,False,False,4.494245321519918,True,False,-89.1500015258789,3102.77001953125,29.649999618530273,4690.0,-14106.500244140625,3113.2998657226562,0.29999999329447746,-0.09999999776482582,1.2999999523162842,255.0,128.0,,0.009571345752512695,-1.2495916173461088,-1.8429141611420065e-05,4.494245321519918,True,False,3,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.229022979736328,0.04268819838762283,300,0.0,,0.0,,
115.05000305175781,-2986.7900390625,17.010000228881836,-277.00000762939453,15451.600341796875,-0.3999999910593033,0.0,1.5000000596046448,-364.1999816894531,255.0,128.0,,0.00959932356743521,1.5569973771721657,0.0001855469285331556,False,False,1.517221799460795,True,False,-57.06999969482422,3006.25,51.970001220703125,4906.700134277344,-14776.400146484375,3466.7001342773438,1139.4000244140625,-1450.2000427246094,-14.09999966621399,255.0,128.0,,0.027751283525483374,-1.2490290068967804,0.05234917301233141,1.517221799460795,True,False,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.263629913330078,0.0346078984439373,300,0.0,,0.0,,
114.91999816894531,-2908.110107421875,17.010000228881836,124.39999580383301,15939.7998046875,-0.3999999910593033,0.0,-1.1999999731779099,-156.8000030517578,255.0,141.0,,0.009600611892716717,1.5455722740017594,0.00016122254640922953,False,False,0.0,True,False,-57.06999969482422,3006.25,51.970001220703125,4906.700134277344,-14776.400146484375,3466.7001342773438,1139.4000244140625,-1450.2000427246094,-14.09999966621399,255.0,128.0,,0.027751283525483374,-1.2490290068967804,0.05234917301233141,27.37049436569214,True,3,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.305824279785156,0.04219300299882889,300,0.0,,0.0,8.0,
114.91999816894531,-2908.110107421875,17.010000228881836,124.39999580383301,15939.7998046875,-0.3999999910593033,0.0,-1.1999999731779099,-156.8000030517578,255.0,188.0,,0.009600611892716717,1.5455722740017594,0.00016122254640922953,False,False,26.982357250746862,True,False,-38.2599983215332,2814.39990234375,82.62000274658203,978.1999969482422,-20921.69921875,2677.3001098632812,4324.4000244140625,-3387.3001098632812,274.50000762939453,255.0,231.0,,0.32302469384607435,-1.1404536044458016,0.5793898182101731,23.352851616439,True,3,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.352527618408203,0.04670509696006775,300,0.0,,0.0,,27.0
114.91999816894531,-2908.110107421875,17.010000228881836,124.39999580383301,15939.7998046875,-0.3999999910593033,0.0,-1.1999999731779099,-156.8000030517578,255.0,192.0,,0.009600611892716717,1.5455722740017594,0.00016122254640922953,False,False,24.094709932163198,True,False,-38.2599983215332,2814.39990234375,82.62000274658203,978.1999969482422,-20921.69921875,2677.3001098632812,4324.4000244140625,-3387.3001098632812,274.50000762939453,255.0,231.0,,0.32302469384607435,-1.1404536044458016,0.5793898182101731,20.465204297855337,True,3,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.386098861694336,0.03356890007853508,300,0.0,,0.0,,
118.33000183105469,-2744.97998046875,17.010000228881836,438.4000015258789,16756.8994140625,0.0,0.0,-0.29999999329447746,59.699997901916504,255.0,128.0,,0.009592574823592371,1.5399434457753765,8.091959705643756e-05,False,False,20.700206505355016,True,False,-32.72999954223633,2708.5,94.51000213623047,1204.1000366210938,-21358.60107421875,2158.9999389648438,3247.6998901367188,-4248.299865722656,-1285.7000732421875,128.0,128.0,,0.41752140930008724,-1.0426002218671275,0.929864190436424,17.070700871047155,True,3,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.425559997558594,0.039461102336645126,300,0.0,,0.0,,
120.36000061035156,-2631.219970703125,17.010000228881836,133.00000190734863,17330.0,0.0,0.0,0.3999999910593033,677.7999877929688,255.0,128.0,,0.009605697845193375,1.567283062711753,0.0001357162577312199,False,False,17.04841289981719,True,False,-32.72999954223633,2708.5,94.51000213623047,1204.1000366210938,-21358.60107421875,2158.9999389648438,3247.6998901367188,-4248.299865722656,-1285.7000732421875,128.0,128.0,,0.41752140930008724,-1.0426002218671275,0.929864190436424,13.41890726550933,True,3,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.4680118560791,0.04245210066437721,300,0.0,,0.0,,
120.4000015258789,-2602.1298828125,17.010000228881836,-14.40000057220459,17491.099853515625,0.0,0.0,0.09999999776482582,790.8000183105469,255.0,128.0,,0.00960491962245251,1.5800301525529397,0.00013590055961936864,False,False,13.350374421765729,True,False,-20.780000686645508,2527.3701171875,101.08999633789062,1625.0999450683594,-22040.50048828125,-155.10000228881836,2716.099853515625,-4240.5999755859375,-2211.199951171875,128.0,128.0,,0.4337326281843596,-1.0013502423063063,1.5120637569878455,9.720868787457869,True,3,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.511001586914062,0.04298969730734825,300,0.0,,0.0,,
118.30999755859375,-2483.1201171875,17.010000228881836,-526.5999984741211,18133.1005859375,-0.19999999552965164,0.09999999776482582,-3.100000023841858,331.50001525878906,255.0,128.0,,0.009600728379573481,1.6197554740323072,-1.5142666078345273e-06,False,False,9.956602273448823,True,False,-20.780000686645508,2527.3701171875,101.08999633789062,1625.0999450683594,-22040.50048828125,-155.10000228881836,2716.099853515625,-4240.5999755859375,-2211.199951171875,128.0,128.0,,0.4337326281843596,-1.0013502423063063,1.5120637569878455,6.327096639140963,True,3,4,False,0.0,0.0,92.73999786376953,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,16.55045509338379,0.039452601224184036,300,0.0,,0.0,,
