I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,NubyBeasty-,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,NubyBeasty-
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,double_jump_active,dodge_active,boost,boost_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-3372.199951171875,3579.0,17.010000228881836,4259.4000244140625,5192.9998779296875,2.5999999046325684,-0.09999999776482582,-0.7999999821186066,-11.59999966621399,237.0,128.0,,0.00956072333445984,0.8818843667740337,7.97134465660616e-05,False,2,34.0,False,6,-3309.5400390625,2742.409912109375,17.030000686645508,2117.7999877929688,4613.299865722656,0.5000000074505806,-1.7000000178813934,0.0,1605.8999633789062,0.0,255.0,False,0.009830204326889207,1.189948609060203,-0.00015441411618117863,255.0,False,8,False,6,-3395.25,3783.3701171875,488.2099914550781,2917.9000854492188,-147.89999961853027,-4094.89990234375,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,0.06019468035640419,-1.9728698067555215,2.9354151681270926,94.74049377441406,0.038330599665641785,231,,True,1.0,,
-3330.830078125,3629.27001953125,17.010000228881836,4718.900146484375,5729.5001220703125,2.5999999046325684,-0.09999999776482582,-0.7000000029802322,-1.899999976158142,220.0,128.0,,0.009541224373876655,0.881418962084576,6.828354070810653e-05,False,2,34.0,False,6,-3299.949951171875,2767.159912109375,17.030000686645508,744.0000152587891,2206.300048828125,0.5999999865889549,-0.19999999552965164,-0.5999999865889549,779.8000335693359,0.0,255.0,False,0.00987503470125871,1.278074246712781,-0.00018327184788317907,255.0,False,8,False,6,-3385.530029296875,3782.889892578125,474.1099853515625,2914.7000122070312,-147.5,-4307.200012207031,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,0.05487673573376578,-1.9581061654310403,3.0876046380189264,94.78024291992188,0.03975079953670502,231,,True,1.0,,
-3330.830078125,3629.27001953125,17.010000228881836,4718.900146484375,5729.5001220703125,2.5999999046325684,-0.09999999776482582,-0.7000000029802322,-1.899999976158142,128.0,128.0,,0.009541224373876655,0.881418962084576,6.828354070810653e-05,False,2,34.0,False,6,-3299.949951171875,2767.159912109375,17.030000686645508,744.0000152587891,2206.300048828125,0.5999999865889549,-0.19999999552965164,-0.5999999865889549,779.8000335693359,0.0,255.0,False,0.00987503470125871,1.278074246712781,-0.00018327184788317907,255.0,False,8,False,6,-3380.669921875,3782.64990234375,466.79998779296875,2913.0999755859375,-147.29999542236328,-4413.2000732421875,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,0.05138852109192839,-1.9510718095347517,-3.1195412024655775,94.81890106201172,0.038656800985336304,231,,True,1.0,,
-3330.830078125,3629.27001953125,17.010000228881836,4718.900146484375,5729.5001220703125,2.5999999046325684,-0.09999999776482582,-0.7000000029802322,-1.899999976158142,128.0,128.0,,0.009541224373876655,0.881418962084576,6.828354070810653e-05,False,2,34.0,False,6,-3297.43994140625,2773.14990234375,17.030000686645508,25.299999713897705,-178.79999160766602,0.09999999776482582,1.7000000178813934,1.4000000059604645,76.5999984741211,75.0,128.0,False,0.009855452131820028,1.2994113551015274,-0.00017514954151001412,255.0,False,8,False,6,-3370.949951171875,3782.169921875,451.6499938964844,2909.89990234375,-146.899995803833,-4625.199890136719,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,0.04288698690429623,-1.9379005845022166,-2.9675923491331266,94.85762023925781,0.03872469812631607,231,,True,1.0,,
-3289.780029296875,3679.070068359375,17.010000228881836,5077.39990234375,6160.10009765625,2.5999999046325684,-0.29999999329447746,-0.5999999865889549,-0.19999999552965164,128.0,128.0,,0.00954122619316121,0.8813593061995787,6.799910551333597e-05,False,2,34.0,False,6,-3297.43994140625,2773.14990234375,17.030000686645508,25.299999713897705,-178.79999160766602,0.09999999776482582,1.7000000178813934,1.4000000059604645,76.5999984741211,75.0,128.0,False,0.009855452131820028,1.2994113551015274,-0.00017514954151001412,255.0,False,8,False,6,-3356.429931640625,3781.449951171875,427.6000061035156,2905.10009765625,-146.30000114440918,-4942.699890136719,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,0.026651121360627368,-1.9209287600438067,-2.7400062457598873,94.89649200439453,0.038872700184583664,231,,True,1.0,,
-3289.780029296875,3679.070068359375,17.010000228881836,5077.39990234375,6160.10009765625,2.5999999046325684,-0.29999999329447746,-0.5999999865889549,-0.19999999552965164,128.0,128.0,,0.00954122619316121,0.8813593061995787,6.799910551333597e-05,False,2,34.0,False,7,-3297.02001953125,2773.510009765625,17.030000686645508,140.20000457763672,452.00000762939453,0.0,2.800000011920929,0.09999999776482582,22.5,228.0,128.0,False,0.009602314712397234,1.3031402273385506,-3.7970191073142765e-05,255.0,False,8,False,6,-3346.75,3780.969970703125,410.67999267578125,2901.9000244140625,-145.9000015258789,-5154.0997314453125,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,0.013877958049487878,-1.9118567234088166,-2.5884859277062273,94.93560791015625,0.039110299199819565,231,,True,1.0,,
-3247.27001953125,3730.64990234375,17.010000228881836,5006.099853515625,6072.80029296875,2.5999999046325684,-0.7000000029802322,0.29999999329447746,0.0,128.0,128.0,,0.009592960645363233,0.8813591498278515,8.890356215693865e-06,False,2,34.0,False,7,-3297.02001953125,2773.510009765625,17.030000686645508,140.20000457763672,452.00000762939453,0.0,2.800000011920929,0.09999999776482582,22.5,228.0,128.0,False,0.009602314712397234,1.3031402273385506,-3.7970191073142765e-05,255.0,False,8,False,6,-3327.419921875,3780.010009765625,374.7300109863281,2895.4998779296875,-145.10000228881836,-5576.300048828125,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.015036686078381255,-1.8999555069823901,-2.2858216032376366,94.97542572021484,0.03981960192322731,231,,True,1.0,,
-3214.7099609375,3770.1298828125,19.479999542236328,4801.7999267578125,5824.89990234375,2959.4000244140625,-0.7999999821186066,0.3999999910593033,0.0,128.0,128.0,,0.009602719884060563,0.8813591757839151,1.3493408878758663e-05,False,2,34.0,False,7,-3294.699951171875,2781.7900390625,17.030000686645508,392.99999237060547,1426.9999694824219,0.0,0.5000000074505806,0.0,4.1999998688697815,231.0,128.0,False,0.009513618963858944,1.303981417849713,-6.630542486465581e-06,255.0,False,8,False,6,-3322.60009765625,3779.77001953125,365.30999755859375,2893.900146484375,-144.89999771118164,-5681.6998291015625,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.022728305305632662,-1.8983853972231848,-2.2101824533280396,95.01618194580078,0.04075539857149124,231,,True,1.0,,
-3214.7099609375,3770.1298828125,19.479999542236328,4801.7999267578125,5824.89990234375,2959.4000244140625,-0.7999999821186066,0.3999999910593033,0.0,128.0,128.0,,0.009602719884060563,0.8813591757839151,1.3493408878758663e-05,False,2,34.0,False,8,-3294.699951171875,2781.7900390625,17.030000686645508,392.99999237060547,1426.9999694824219,0.0,0.5000000074505806,0.0,4.1999998688697815,231.0,128.0,False,0.009513618963858944,1.303981417849713,-6.630542486465581e-06,255.0,False,8,False,6,-3312.9599609375,3779.2900390625,345.92999267578125,2890.7000732421875,-144.49999809265137,-5892.39990234375,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.0383468232132027,-1.8970089355699646,-2.0588909029229323,95.05789947509766,0.04171760007739067,231,,True,1.0,,
-3175.590087890625,3817.590087890625,46.209999084472656,4669.100036621094,5664.000244140625,3469.8001098632812,318.6000061035156,-263.0999946594238,0.0,128.0,128.0,,0.0011069370862194514,0.8813483665350683,-3.267439308788958e-05,False,2,34.0,False,8,-3290.300048828125,2797.919921875,17.030000686645508,640.1999664306641,2342.2000122070312,0.0,0.3999999910593033,0.0,0.5999999865889549,231.0,128.0,False,0.009513619142335566,1.30413078691828,-5.9197366363052865e-06,255.0,False,8,False,6,-3293.699951171875,3778.330078125,305.07000732421875,2884.2999267578125,-143.69999885559082,-6313.0999755859375,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.06929357719772537,-1.901372989579633,-1.7559680232544708,95.10111999511719,0.04322560131549835,231,,True,1.0,,
-3175.590087890625,3817.590087890625,46.209999084472656,4669.100036621094,5664.000244140625,3469.8001098632812,318.6000061035156,-263.0999946594238,0.0,128.0,128.0,,0.0011069370862194514,0.8813483665350683,-3.267439308788958e-05,False,3,34.0,False,8,-3290.300048828125,2797.919921875,17.030000686645508,640.1999664306641,2342.2000122070312,0.0,0.3999999910593033,0.0,0.5999999865889549,231.0,128.0,False,0.009513619142335566,1.30413078691828,-5.9197366363052865e-06,255.0,False,8,False,6,-3284.10009765625,3777.85009765625,283.5899963378906,2881.099853515625,-143.29999923706055,-6523.0999755859375,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.08393763121182998,-1.9070037735965344,-1.6041939853526233,95.14547729492188,0.044354397803545,231,,True,1.0,,
-3175.590087890625,3817.590087890625,46.209999084472656,4669.100036621094,5664.000244140625,3469.8001098632812,318.6000061035156,-263.0999946594238,0.0,128.0,128.0,,0.0011069370862194514,0.8813483665350683,-3.267439308788958e-05,False,3,34.0,False,8,-3290.300048828125,2797.919921875,17.030000686645508,640.1999664306641,2342.2000122070312,0.0,0.3999999910593033,0.0,0.5999999865889549,231.0,128.0,False,0.009513619142335566,1.30413078691828,-5.9197366363052865e-06,255.0,False,8,False,6,-3279.300048828125,3777.610107421875,272.5899963378906,2879.5001220703125,-143.100004196167,-6628.0999755859375,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.09089047366067221,-1.9106504505158233,-1.5282034207165052,95.17890167236328,0.033426400274038315,231,,True,1.0,,
-3125.3701171875,3878.52001953125,87.01000213623047,-425.2000045776367,-514.0999984741211,3197.0001220703125,2767.60009765625,-2281.6000366210938,0.0,128.0,134.0,,-0.15225876231333543,0.8813510949579836,-3.584982295225762e-05,False,3,34.0,False,8,-3285.320068359375,2821.35009765625,17.030000686645508,434.00001525878906,3173.9999389648438,0.5000000074505806,0.5000000074505806,2.800000011920929,1068.3000183105469,231.0,255.0,False,0.00949704792691826,1.3398893887001733,0.00016592751125417976,255.0,False,8,False,6,-3260.1201171875,3776.64990234375,226.8300018310547,2873.0999755859375,-142.29999542236328,-7047.2998046875,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.11537037089555119,-1.9301890467101939,-1.2235114457288898,95.22159576416016,0.04269390180706978,231,,True,1.0,,
-3125.3701171875,3878.52001953125,87.01000213623047,-425.2000045776367,-514.0999984741211,3197.0001220703125,2767.60009765625,-2281.6000366210938,0.0,128.0,140.0,,-0.15225876231333543,0.8813510949579836,-3.584982295225762e-05,False,3,34.0,False,8,-3285.320068359375,2821.35009765625,17.030000686645508,434.00001525878906,3173.9999389648438,0.5000000074505806,0.5000000074505806,2.800000011920929,1068.3000183105469,231.0,255.0,False,0.00949704792691826,1.3398893887001733,0.00016592751125417976,255.0,False,8,False,6,-3252.949951171875,3776.2900390625,208.9499969482422,2870.7000732421875,-141.99999809265137,-7204.1998291015625,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.12285731335403562,-1.9393224805091063,-1.1089130975331938,95.26336669921875,0.041772499680519104,231,,True,1.0,,
-3129.219970703125,3873.7900390625,113.33000183105469,-425.2000045776367,-514.0999984741211,2600.7998657226562,4241.700134277344,-3501.0000610351562,3.6000001430511475,128.0,143.0,,-0.7988078167228153,0.881471066441382,-0.00010391552875396803,False,3,34.0,False,8,-3283.3701171875,2854.840087890625,17.030000686645508,6.299999952316284,4046.199951171875,0.3999999910593033,-0.19999999552965164,-1.0999999940395355,1826.3999938964844,231.0,255.0,False,0.009508332132707893,1.4827468896659342,0.00018443847216529917,255.0,False,8,False,6,-3233.830078125,3775.330078125,159.36000061035156,2864.2999267578125,-141.19999885559082,-7622.19970703125,-1899.4999694824219,-4146.400146484375,179.69999313354492,1.0,-0.1372758847974988,-1.9672623559542406,-0.8026018884957068,95.3048324584961,0.041468698531389236,230,,True,1.0,,
-3129.219970703125,3873.7900390625,113.33000183105469,-425.2000045776367,-514.0999984741211,2600.7998657226562,4241.700134277344,-3501.0000610351562,3.6000001430511475,128.0,144.0,,-0.7988078167228153,0.881471066441382,-0.00010391552875396803,False,3,34.0,False,8,-3283.3701171875,2854.840087890625,17.030000686645508,6.299999952316284,4046.199951171875,0.3999999910593033,-0.19999999552965164,-1.0999999940395355,1826.3999938964844,231.0,255.0,False,0.009508332132707893,1.4827468896659342,0.00018443847216529917,255.0,False,8,False,6,-3231.02001953125,3774.1201171875,148.44000244140625,-4170.4998779296875,-5654.6002197265625,-3615.1998901367188,790.5999755859375,-4492.200012207031,2759.5001220703125,1.0,-0.11810731279906635,-1.9521805986065985,-0.7318857437036433,95.3464584350586,0.04161980003118515,230,,True,1.0,,
-3129.840087890625,3870.929931640625,125.87999725341797,-32.5,-320.49999237060547,210.49999237060547,4217.300109863281,-3529.5999145507812,77.69999980926514,128.0,145.0,,-1.4170203394872014,0.9786377710807683,-0.09643958483708968,False,3,34.0,False,8,-3287.280029296875,2899.889892578125,17.030000686645508,-789.7000122070312,4854.800109863281,0.3999999910593033,0.0,-0.5000000074505806,2091.3999938964844,231.0,255.0,False,0.009524630592770991,1.681913165943306,7.124667657686967e-05,255.0,False,8,False,6,-3258.780029296875,3736.469970703125,122.73999786376953,-4161.700134277344,-5642.60009765625,-4040.4998779296875,790.5999755859375,-4492.200012207031,2759.5001220703125,1.0,0.0201498238814212,-1.7801340292846826,-0.4610007671029743,95.38839721679688,0.041942499577999115,230,,True,1.0,,
-3129.840087890625,3870.929931640625,125.87999725341797,-32.5,-320.49999237060547,210.49999237060547,4217.300109863281,-3529.5999145507812,77.69999980926514,128.0,145.0,,-1.4170203394872014,0.9786377710807683,-0.09643958483708968,False,3,34.0,False,8,-3287.280029296875,2899.889892578125,17.030000686645508,-789.7000122070312,4854.800109863281,0.3999999910593033,0.0,-0.5000000074505806,2091.3999938964844,231.0,255.0,False,0.009524630592770991,1.681913165943306,7.124667657686967e-05,255.0,False,8,False,6,-3272.64990234375,3717.669921875,108.83000183105469,-4157.300109863281,-5636.5997314453125,-4252.900085449219,790.5999755859375,-4492.200012207031,2759.5001220703125,1.0,0.07009077520029927,-1.6814717330226452,-0.3172975937310609,95.42990112304688,0.041500601917505264,230,,True,1.0,,
-3130.139892578125,3868.22998046875,125.16000366210938,-32.5,-320.49999237060547,-149.7000026702881,4229.89990234375,-3514.2001342773438,87.70000457763672,128.0,145.0,,-1.1206039815972835,-2.2973035995929543,-3.0991221581760335,False,3,34.0,False,8,-3295.260009765625,2933.739990234375,17.030000686645508,-1538.0000305175781,5225.0,0.3999999910593033,0.0,-0.5000000074505806,2185.8999633789062,231.0,255.0,False,0.009513136630572067,1.8249158481000884,6.926191344485891e-05,255.0,False,8,False,6,-3293.39990234375,3690.68994140625,93.3499984741211,-4136.000061035156,-4225.799865722656,2710.0,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.14865151264265253,-1.5211091102810947,-0.09168294429977587,95.47213745117188,0.04223199933767319,230,,True,1.0,,
-3130.139892578125,3868.22998046875,125.16000366210938,-32.5,-320.49999237060547,-149.7000026702881,4229.89990234375,-3514.2001342773438,87.70000457763672,128.0,145.0,,-1.1206039815972835,-2.2973035995929543,-3.0991221581760335,False,3,34.0,False,8,-3295.260009765625,2933.739990234375,17.030000686645508,-1538.0000305175781,5225.0,0.3999999910593033,0.0,-0.5000000074505806,2185.8999633789062,231.0,255.0,False,0.009513136630572067,1.8249158481000884,6.926191344485891e-05,255.0,False,8,False,6,-3300.300048828125,3683.64990234375,97.7300033569336,-4133.800048828125,-4223.599853515625,2600.1998901367188,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.20937853386184158,-1.4693880145642888,-0.02144437488919664,95.514404296875,0.0422665998339653,230,,True,1.0,,
-3130.43994140625,3865.530029296875,123.86000061035156,-32.5,-320.49999237060547,-154.49999809265137,4229.700012207031,-3514.4000244140625,87.89999961853027,128.0,145.0,,-0.5179046937316288,-2.273251022792788,-3.117524761530136,False,3,34.0,False,8,-3313.1201171875,2978.419921875,17.030000686645508,-2665.10009765625,5424.69970703125,0.3999999910593033,0.0,-0.19999999552965164,2289.499969482422,231.0,237.0,False,0.009516520241742682,2.0120107702066243,3.085858129935544e-05,255.0,False,8,False,6,-3327.820068359375,3655.52001953125,113.41999816894531,-4125.0,-4214.800109863281,2161.6000366210938,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.40817963677920466,-1.210688602524766,0.30398900127801703,95.55674743652344,0.04235060140490532,230,,True,1.0,,
-3130.43994140625,3865.530029296875,123.86000061035156,-32.5,-320.49999237060547,-154.49999809265137,4229.700012207031,-3514.4000244140625,87.89999961853027,128.0,144.0,,-0.5179046937316288,-2.273251022792788,-3.117524761530136,False,3,34.0,False,8,-3313.1201171875,2978.419921875,17.030000686645508,-2665.10009765625,5424.69970703125,0.3999999910593033,0.0,-0.19999999552965164,2289.499969482422,231.0,237.0,False,0.009516520241742682,2.0120107702066243,3.085858129935544e-05,255.0,False,8,False,6,-3327.820068359375,3655.52001953125,113.41999816894531,-4125.0,-4214.800109863281,2161.6000366210938,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.40817963677920466,-1.210688602524766,0.30398900127801703,95.5966796875,0.03992689773440361,230,,True,1.0,,
-3130.739990234375,3862.830078125,122.55999755859375,-32.5,-320.49999237060547,-154.49999809265137,4229.700012207031,-3514.4000244140625,87.89999961853027,128.0,128.0,,0.08492869375751648,-2.2627611612991445,-3.119899843350557,False,3,34.0,False,8,-3338.02001953125,3025.590087890625,17.030000686645508,-3256.300048828125,5834.7998046875,0.0,0.7999999821186066,-1.1999999731779099,553.4999847412109,231.0,128.0,False,0.009515325650301599,2.1165749391330695,-0.00028413967317673705,255.0,False,8,False,6,-3362.139892578125,3620.43994140625,128.92999267578125,-4113.999938964844,-4203.800048828125,1614.7000122070312,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.5121663130790279,-0.7847851706264145,0.8047149783766414,95.63734436035156,0.0406666025519371,230,,True,1.0,,
-3130.739990234375,3862.830078125,122.55999755859375,-32.5,-320.49999237060547,-154.49999809265137,4229.700012207031,-3514.4000244140625,87.89999961853027,128.0,22.0,,0.08492869375751648,-2.2627611612991445,-3.119899843350557,False,3,34.0,False,8,-3361.5400390625,3065.5,17.030000686645508,-3722.39990234375,6112.2998046875,0.0,-1.0999999940395355,1.7000000178813934,155.20000457763672,231.0,128.0,False,0.009531322685135705,2.1357873707578854,-0.0002125747497655081,255.0,False,8,False,6,-3375.860107421875,3606.43994140625,133.85000610351562,-4109.599914550781,-4199.4000244140625,1396.300048828125,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.4974014285704752,-0.6045565099837952,1.014298956045391,95.67782592773438,0.040482599288225174,230,,True,1.0,,
-3130.739990234375,3862.830078125,122.55999755859375,-32.5,-320.49999237060547,-154.49999809265137,4229.700012207031,-3514.4000244140625,87.89999961853027,128.0,21.0,,0.08492869375751648,-2.2627611612991445,-3.119899843350557,False,3,34.0,False,8,-3361.5400390625,3065.5,17.030000686645508,-3722.39990234375,6112.2998046875,0.0,-1.0999999940395355,1.7000000178813934,155.20000457763672,231.0,128.0,False,0.009531322685135705,2.1357873707578854,-0.0002125747497655081,255.0,False,8,False,6,-3389.5400390625,3592.43994140625,138.0500030517578,-4105.199890136719,-4195.0,1178.1999969482422,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.4507868451894073,-0.4343548540943416,1.2144105866479162,95.71987915039062,0.042055997997522354,230,,True,1.0,,
-3131.0400390625,3860.1298828125,121.26000213623047,-32.5,-320.49999237060547,-154.49999809265137,4223.299865722656,-3521.6000366210938,103.59999656677246,128.0,21.0,,0.6877202592415144,-2.250367267105978,-3.114906194359498,False,3,34.0,False,8,-3394.659912109375,3118.18994140625,17.030000686645508,-4213.599853515625,6458.900146484375,0.0,-1.5999999642372131,2.7000001072883606,289.89999771118164,231.0,168.0,False,0.009526905446252697,2.1451352353412005,-4.230710077482845e-05,255.0,False,8,False,6,-3410.06005859375,3571.5,142.99000549316406,-4098.599853515625,-4188.399963378906,851.2999725341797,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.32982441620495717,-0.21322234163857864,1.48283278006,95.75814819335938,0.0382688008248806,230,,True,1.0,,
-3131.0400390625,3860.1298828125,121.26000213623047,-32.5,-320.49999237060547,-154.49999809265137,4223.299865722656,-3521.6000366210938,103.59999656677246,128.0,21.0,,0.6877202592415144,-2.250367267105978,-3.114906194359498,False,4,34.0,False,8,-3394.659912109375,3118.18994140625,17.030000686645508,-4213.599853515625,6458.900146484375,0.0,-1.5999999642372131,2.7000001072883606,289.89999771118164,231.0,168.0,False,0.009526905446252697,2.1451352353412005,-4.230710077482845e-05,255.0,False,8,False,6,-3423.699951171875,3557.5400390625,145.3699951171875,-4094.2001342773438,-4183.999938964844,633.6999893188477,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.22241702300402105,-0.09215570279165287,1.6381612584446765,95.79796600341797,0.039821501821279526,230,,True,1.0,,
-3131.340087890625,3857.429931640625,119.95999908447266,-32.5,-320.49999237060547,-154.49999809265137,4124.599914550781,-3632.0001220703125,212.80000686645508,128.0,21.0,,1.289037918157905,-2.15855980702559,-3.033428437329083,False,4,34.0,False,8,-3394.659912109375,3118.18994140625,17.030000686645508,-4213.599853515625,6458.900146484375,0.0,-1.5999999642372131,2.7000001072883606,289.89999771118164,231.0,168.0,False,0.009526905446252697,2.1451352353412005,-4.230710077482845e-05,255.0,False,8,False,6,-3437.340087890625,3543.610107421875,147.02999877929688,-4089.8001098632812,-4179.599914550781,416.30001068115234,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,0.09914176807788601,0.008663151085210152,1.7765739835057668,95.8364486694336,0.03847789764404297,230,,True,1.0,,
-3131.340087890625,3857.429931640625,119.95999908447266,-32.5,-320.49999237060547,-154.49999809265137,4124.599914550781,-3632.0001220703125,212.80000686645508,128.0,20.0,,1.289037918157905,-2.15855980702559,-3.033428437329083,False,4,34.0,False,8,-3439.06005859375,3175.679931640625,17.030000686645508,-5364.0997314453125,6108.800048828125,0.3999999910593033,0.09999999776482582,-0.3999999910593033,2036.7999267578125,231.0,255.0,False,0.009523751631372406,2.279647798872261,0.00027026662162330813,255.0,False,8,False,6,-3454.3701171875,3526.2099609375,148.08999633789062,-4084.2999267578125,-4174.100036621094,144.79999542236328,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,-0.07140914965276672,0.10919885879153272,1.9309596009472803,95.87613677978516,0.039685800671577454,230,,True,1.0,,
-3131.669921875,3854.4599609375,118.08999633789062,-32.5,-320.49999237060547,-370.9000015258789,3564.2999267578125,-3514.89990234375,140.20000457763672,128.0,13.0,,1.2517925435873847,0.707335311269525,-0.17876110283486535,False,4,34.0,False,8,-3439.06005859375,3175.679931640625,17.030000686645508,-5364.0997314453125,6108.800048828125,0.3999999910593033,0.09999999776482582,-0.3999999910593033,2036.7999267578125,231.0,255.0,False,0.009523751631372406,2.279647798872261,0.00027026662162330813,255.0,False,8,False,6,-3474.77001953125,3505.360107421875,147.8800048828125,-4077.6998901367188,-4167.5,-180.0,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,-0.29267421032383745,0.19682532032544367,2.098820913109421,95.91742706298828,0.04128649830818176,230,,True,1.0,,
-3131.669921875,3854.4599609375,118.08999633789062,-32.5,-320.49999237060547,-370.9000015258789,3564.2999267578125,-3514.89990234375,140.20000457763672,236.0,0.0,,1.2517925435873847,0.707335311269525,-0.17876110283486535,False,4,34.0,False,8,-3488.550048828125,3224.6298828125,17.030000686645508,-6304.000244140625,5799.0997314453125,0.0,5.5000001192092896,-4.900000095367432,1229.8999786376953,230.0,128.0,False,0.009543128316506966,2.441390036112806,-2.1452896899021466e-05,255.0,False,8,False,6,-3495.139892578125,3484.5400390625,146.02000427246094,-4071.099853515625,-4160.899963378906,-504.3000030517578,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,-0.5250557661348247,0.24991330452010085,2.2614187819326657,95.95919799804688,0.04176720231771469,230,,True,1.0,,
-3132.030029296875,3851.219970703125,110.87999725341797,-32.5,-320.49999237060547,-1020.1000213623047,2215.8999633789062,-3210.0,-334.0999984741211,255.0,0.0,,0.8159667633646864,0.6953774761401404,-0.1856778074481013,False,4,34.0,False,8,-3488.550048828125,3224.6298828125,17.030000686645508,-6304.000244140625,5799.0997314453125,0.0,5.5000001192092896,-4.900000095367432,1229.8999786376953,230.0,128.0,False,0.009543128316506966,2.441390036112806,-2.1452896899021466e-05,255.0,False,8,False,6,-3508.699951171875,3470.669921875,143.8800048828125,-4066.7001342773438,-4156.499938964844,-720.2999877929688,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,-0.6830671446698043,0.26306588715121004,2.376169303382149,96.0005874633789,0.041395097970962524,230,,True,1.0,,
-3132.030029296875,3851.219970703125,110.87999725341797,-32.5,-320.49999237060547,-1020.1000213623047,2215.8999633789062,-3210.0,-334.0999984741211,255.0,0.0,,0.8159667633646864,0.6953774761401404,-0.1856778074481013,False,4,34.0,False,8,-3540.02001953125,3273.389892578125,17.030000686645508,-5558.599853515625,5491.300048828125,0.29999999329447746,-3.3000001311302185,-1.8000000715255737,-1277.9000091552734,101.0,0.0,False,0.009608791329100372,2.4042153478039907,-0.0005025902413479225,255.0,False,8,False,6,-3522.260009765625,3456.830078125,141.02000427246094,-4062.3001098632812,-4152.099914550781,-935.8999633789062,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,-0.8412181575784005,0.25122564614100307,2.5066185183670964,96.04112243652344,0.04053319990634918,230,,True,1.0,,
-3132.22998046875,3849.090087890625,102.41999816894531,-19.299999475479126,-310.40000915527344,-1465.2999877929688,1537.8999328613281,-3071.7001342773438,-856.9000244140625,255.0,0.0,,0.5768472244883001,0.6272798525067068,-0.22863453563534056,False,4,34.0,False,8,-3540.02001953125,3273.389892578125,17.030000686645508,-5558.599853515625,5491.300048828125,0.29999999329447746,-3.3000001311302185,-1.8000000715255737,-1277.9000091552734,101.0,0.0,False,0.009608791329100372,2.4042153478039907,-0.0005025902413479225,255.0,False,8,False,6,-3542.5400390625,3436.080078125,135.41000366210938,-4055.7000732421875,-4145.4998779296875,-1259.000015258789,3945.10009765625,-3861.199951171875,2350.7000732421875,1.0,-1.071298194012175,0.1480700849761092,2.775334809181185,96.08204650878906,0.04092390090227127,230,,True,1.0,,
