I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,slugs?,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,slugs?
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,boost,boost_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
1448.719970703125,1890.3699951171875,17.010000228881836,-9597.39990234375,-12510.2001953125,-0.19999999552965164,0.0,-0.09999999776482582,100.69999694824219,255.0,128.0,,0.009599851443043953,-2.2149303277835326,-8.265555644170375e-05,24.320894490006154,True,False,False,False,-1411.52001953125,-1923.5,17.049999237060547,11178.900146484375,11179.300537109375,-2.0000000298023224,-0.5999999865889549,0.09999999776482582,0.0,255.0,,,0.016756099615819788,0.7854170296915667,2.112750911776181e-05,False,False,23.320894490006147,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.674200057983398,0.037238698452711105,300,0.0,,0.0,,
1358.9000244140625,1771.4200439453125,17.010000228881836,-9992.899780273438,-13348.499755859375,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,22.000000476837158,255.0,128.0,,0.009600009614945719,-2.2105617701129354,-6.168604084605423e-05,20.541608472024244,True,False,False,False,-1308.530029296875,-1815.5,17.049999237060547,11135.699462890625,12401.700439453125,-1.5999999642372131,1.0999999940395355,1.1999999731779099,1297.2999572753906,255.0,255.0,,0.01678035307107211,0.8489620502914929,0.0002961708253917186,False,False,19.541608472024237,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.718133926391602,0.04393419995903969,300,0.0,,0.0,,
1273.5799560546875,1656.989990234375,17.010000228881836,-10445.899658203125,-14040.799560546875,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,5.799999833106995,255.0,128.0,,0.009600037867980846,-2.209607756706864,-5.7106792283865194e-05,17.102692214391567,True,False,False,False,-1218.0999755859375,-1705.530029296875,17.049999237060547,10628.00048828125,13823.00048828125,-1.899999976158142,-4.399999976158142,-6.1000001430511475,900.1000213623047,255.0,128.0,,0.016791847954055368,0.9560445910180644,-3.126458058623419e-05,False,False,16.10269221439156,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.758111953735352,0.03997740149497986,300,0.0,,0.0,,
1273.5799560546875,1656.989990234375,17.010000228881836,-10445.899658203125,-14040.799560546875,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,5.799999833106995,255.0,128.0,,0.009600037867980846,-2.209607756706864,-5.7106792283865194e-05,13.332670873211278,True,False,False,False,-1218.0999755859375,-1705.530029296875,17.049999237060547,10628.00048828125,13823.00048828125,-1.899999976158142,-4.399999976158142,-6.1000001430511475,900.1000213623047,255.0,128.0,,0.016791847954055368,0.9560445910180644,-3.126458058623419e-05,False,False,12.33267087321127,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.801939010620117,0.043826498091220856,300,0.0,,0.0,,
1273.5799560546875,1656.989990234375,17.010000228881836,-10445.899658203125,-14040.799560546875,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,5.799999833106995,255.0,128.0,,0.009600037867980846,-2.209607756706864,-5.7106792283865194e-05,9.650649380940266,True,False,False,False,-1218.0999755859375,-1705.530029296875,17.049999237060547,10628.00048828125,13823.00048828125,-1.899999976158142,-4.399999976158142,-6.1000001430511475,900.1000213623047,255.0,128.0,,0.016791847954055368,0.9560445910180644,-3.126458058623419e-05,False,False,8.650649380940258,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.844741821289062,0.04280349984765053,300,0.0,,0.0,,
1184.3699951171875,1536.9000244140625,17.010000228881836,-10926.300048828125,-14712.60009765625,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,1.4000000059604645,255.0,128.0,,0.009600044641503934,-2.2093539692719135,-5.588891177585173e-05,5.940171798070274,True,False,False,False,-1131.4300537109375,-1584.449951171875,17.049999237060547,10263.699951171875,15066.400146484375,-2.0999999344348907,0.9000000357627869,1.0000000149011612,246.5999984741211,255.0,128.0,,0.01678662768146255,0.9948728418352243,-0.00019783656118136349,False,False,4.940171798070267,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.887876510620117,0.04313430190086365,300,0.0,,0.0,,
1184.3699951171875,1536.9000244140625,17.010000228881836,-10926.300048828125,-14712.60009765625,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,1.4000000059604645,255.0,113.0,,0.009600044641503934,-2.2093539692719135,-5.588891177585173e-05,2.871492355100573,True,False,False,False,-1131.4300537109375,-1584.449951171875,17.049999237060547,10263.699951171875,15066.400146484375,-2.0999999344348907,0.9000000357627869,1.0000000149011612,246.5999984741211,255.0,128.0,,0.01678662768146255,0.9948728418352243,-0.00019783656118136349,False,False,1.8714923551005658,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.92354965209961,0.03567339852452278,300,0.0,,0.0,,
1091.0699462890625,1411.239990234375,17.010000228881836,-11415.30029296875,-15377.900390625,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,0.09999999776482582,255.0,108.0,,0.009600045954630862,-2.2093178199154133,-5.571515107378883e-05,0.0,True,False,False,False,-1028.6199951171875,-1427.530029296875,17.049999237060547,10367.099609375,16177.19970703125,-2.0999999344348907,0.29999999329447746,0.9000000357627869,59.000000953674316,255.0,128.0,,0.016771905644394975,1.0071600895795854,-6.634907974091642e-05,False,False,0.0,True,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,8.970973014831543,0.04742380231618881,300,0.0,,0.0,,
1091.0699462890625,1411.239990234375,17.010000228881836,-11415.30029296875,-15377.900390625,-0.19999999552965164,-0.29999999329447746,-0.3999999910593033,0.09999999776482582,255.0,106.0,,0.009600045954630862,-2.2093178199154133,-5.571515107378883e-05,0.0,False,False,False,False,-1028.6199951171875,-1427.530029296875,17.049999237060547,10367.099609375,16177.19970703125,-2.0999999344348907,0.29999999329447746,0.9000000357627869,59.000000953674316,255.0,128.0,,0.016771905644394975,1.0071600895795854,-6.634907974091642e-05,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.006551742553711,0.03557879850268364,300,0.0,,0.0,,
993.8499755859375,1280.4300537109375,17.010000228881836,-11796.099853515625,-15814.300537109375,1.2999999523162842,0.0,0.0,-108.59999656677246,255.0,105.0,,0.00959996990327792,-2.211781059256539,-6.753892222999863e-05,0.0,False,False,False,False,-941.3599853515625,-1290.02001953125,17.049999237060547,10474.000244140625,16597.60009765625,1.899999976158142,0.09999999776482582,0.3999999910593033,18.50000023841858,255.0,128.0,,0.016771981612309934,1.0099208439750889,-4.31972362994052e-05,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.04864501953125,0.042093198746442795,300,0.0,,0.0,,
993.8499755859375,1280.4300537109375,17.010000228881836,-11796.099853515625,-15814.300537109375,1.2999999523162842,0.0,0.0,-108.59999656677246,255.0,107.0,,0.00959996990327792,-2.211781059256539,-6.753892222999863e-05,0.0,False,False,False,False,-941.3599853515625,-1290.02001953125,17.049999237060547,10474.000244140625,16597.60009765625,1.899999976158142,0.09999999776482582,0.3999999910593033,18.50000023841858,255.0,128.0,,0.016771981612309934,1.0099208439750889,-4.31972362994052e-05,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.088973999023438,0.040329501032829285,300,0.0,,0.0,,
894.7999877929688,1149.22998046875,17.010000228881836,-11985.0,-15668.499755859375,1.899999976158142,0.0,-0.09999999776482582,-269.4000053405762,255.0,111.0,,0.009594985834346339,-2.229101526713297,-4.448436836442488e-05,0.0,False,False,False,False,-853.8699951171875,-1151.8900146484375,17.049999237060547,10677.5,16442.80029296875,2.800000011920929,-2.800000011920929,-4.4999998807907104,-683.7999725341797,255.0,16.0,,0.01677233704320505,0.9987058019410596,-0.00016135878267954938,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.12470817565918,0.035734500735998154,300,0.0,,0.0,,
894.7999877929688,1149.22998046875,17.010000228881836,-11985.0,-15668.499755859375,1.899999976158142,0.0,-0.09999999776482582,-269.4000053405762,255.0,119.0,,0.009594985834346339,-2.229101526713297,-4.448436836442488e-05,0.0,False,False,False,False,-853.8699951171875,-1151.8900146484375,17.049999237060547,10677.5,16442.80029296875,2.800000011920929,-2.800000011920929,-4.4999998807907104,-683.7999725341797,255.0,16.0,,0.01677233704320505,0.9987058019410596,-0.00016135878267954938,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.163695335388184,0.038987599313259125,300,0.0,,0.0,,
783.1900024414062,1006.989990234375,17.010000228881836,-12349.69970703125,-15374.599609375,1.899999976158142,-0.29999999329447746,-0.09999999776482582,-312.5,255.0,128.0,,0.009610886341593562,-2.2572502713521057,-3.992910182362272e-05,0.0,False,False,False,False,-750.530029296875,-1005.3400268554688,17.049999237060547,11810.6005859375,15559.000244140625,2.7000001072883606,4.300000071525574,5.5000001192092896,-1174.4000244140625,255.0,128.0,,0.016781439360215852,0.8818814872654757,-0.00012772844849176466,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.201653480529785,0.03795820102095604,300,0.0,,0.0,,
783.1900024414062,1006.989990234375,17.010000228881836,-12349.69970703125,-15374.599609375,1.899999976158142,-0.29999999329447746,-0.09999999776482582,-312.5,255.0,97.0,,0.009610886341593562,-2.2572502713521057,-3.992910182362272e-05,0.0,False,False,False,False,-750.530029296875,-1005.3400268554688,17.049999237060547,11810.6005859375,15559.000244140625,2.7000001072883606,4.300000071525574,5.5000001192092896,-1174.4000244140625,255.0,128.0,,0.016781439360215852,0.8818814872654757,-0.00012772844849176466,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.241462707519531,0.03980819880962372,300,0.0,,0.0,,
678.6900024414062,880.2000122070312,17.010000228881836,-12686.300048828125,-15090.50048828125,1.899999976158142,-0.5000000074505806,-0.3999999910593033,-208.60000610351562,255.0,0.0,,0.009603976357355291,-2.2795515353192317,-3.103221084724009e-05,0.0,False,False,False,False,-750.530029296875,-1005.3400268554688,17.049999237060547,11810.6005859375,15559.000244140625,2.7000001072883606,4.300000071525574,5.5000001192092896,-1174.4000244140625,255.0,128.0,,0.016781439360215852,0.8818814872654757,-0.00012772844849176466,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.280322074890137,0.038860101252794266,300,0.0,,0.0,,
678.6900024414062,880.2000122070312,17.010000228881836,-12686.300048828125,-15090.50048828125,1.899999976158142,-0.5000000074505806,-0.3999999910593033,-208.60000610351562,255.0,0.0,,0.009603976357355291,-2.2795515353192317,-3.103221084724009e-05,0.0,False,False,False,False,-647.6799926757812,-879.5,17.049999237060547,12731.500244140625,14757.80029296875,2.5999999046325684,0.09999999776482582,0.0,-321.30001068115234,255.0,128.0,,0.01678665498991837,0.8315176885985441,0.00013992634102134876,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.319353103637695,0.03903049975633621,300,0.0,,0.0,,
571.8499755859375,755.4400024414062,17.010000228881836,-12950.999755859375,-14857.5,1.899999976158142,0.5999999865889549,0.29999999329447746,-270.79999923706055,255.0,65.0,,0.00957690083693011,-2.292891524975,-3.609369175709385e-05,0.0,False,False,False,False,-647.6799926757812,-879.5,17.049999237060547,12731.500244140625,14757.80029296875,2.5999999046325684,0.09999999776482582,0.0,-321.30001068115234,255.0,128.0,,0.01678665498991837,0.8315176885985441,0.00013992634102134876,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.358831405639648,0.039478600025177,300,0.0,,0.0,,
571.8499755859375,755.4400024414062,17.010000228881836,-12950.999755859375,-14857.5,1.899999976158142,0.5999999865889549,0.29999999329447746,-270.79999923706055,128.0,255.0,,0.00957690083693011,-2.292891524975,-3.609369175709385e-05,0.0,False,False,False,False,-539.1900024414062,-758.7100219726562,17.049999237060547,13186.700439453125,14336.300048828125,2.5999999046325684,-0.5000000074505806,-0.3999999910593033,-99.0999984741211,255.0,128.0,,0.016771425318511512,0.8167268597871501,7.947803028890508e-05,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.398372650146484,0.039541397243738174,300,0.0,,0.0,,
571.8499755859375,755.4400024414062,17.010000228881836,-12950.999755859375,-14857.5,1.899999976158142,0.5999999865889549,0.29999999329447746,-270.79999923706055,128.0,255.0,,0.00957690083693011,-2.292891524975,-3.609369175709385e-05,0.0,False,1,False,False,-539.1900024414062,-758.7100219726562,17.049999237060547,13186.700439453125,14336.300048828125,2.5999999046325684,-0.5000000074505806,-0.3999999910593033,-99.0999984741211,255.0,128.0,,0.016771425318511512,0.8167268597871501,7.947803028890508e-05,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.437586784362793,0.03921450302004814,300,0.0,,0.0,,
460.5199890136719,635.0499877929688,17.010000228881836,-13738.299560546875,-14059.100341796875,2.199999988079071,-1.0999999940395355,-1.2999999523162842,-1146.9000244140625,128.0,255.0,,0.009578857368451626,-2.3723792895486127,-0.00015607594864688152,0.0,False,1,False,False,-428.4800109863281,-640.0,17.049999237060547,13266.099853515625,14250.2001953125,2.7000001072883606,2.7000001072883606,3.0000001192092896,235.9000015258789,255.0,233.0,,0.016777144024097478,0.814317344913254,7.34526023171315e-05,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.476188659667969,0.038602299988269806,300,0.0,,0.0,,
379.3399963378906,554.3800048828125,19.479999542236328,-13916.800537109375,-13745.10009765625,2958.9999389648438,-6.600000262260437,-6.9999998807907104,527.2999954223633,128.0,255.0,,0.009597415692960002,-2.3915468416051935,0.00020083143438301125,0.0,False,2,False,False,-428.4800109863281,-640.0,17.049999237060547,13266.099853515625,14250.2001953125,2.7000001072883606,2.7000001072883606,3.0000001192092896,235.9000015258789,255.0,233.0,,0.016777144024097478,0.814317344913254,7.34526023171315e-05,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.515085220336914,0.038896799087524414,300,0.0,,0.0,,
379.3399963378906,554.3800048828125,19.479999542236328,-13916.800537109375,-13745.10009765625,2958.9999389648438,-6.600000262260437,-6.9999998807907104,527.2999954223633,128.0,255.0,,0.009597415692960002,-2.3915468416051935,0.00020083143438301125,0.0,False,2,False,False,-331.8900146484375,-530.7899780273438,17.049999237060547,12474.100341796875,14876.400146484375,2.8999999165534973,-0.19999999552965164,-0.29999999329447746,1459.9000549316406,255.0,251.0,,0.016777546773476395,0.8929238367140678,0.00027387570919963465,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.554791450500488,0.039705898612737656,300,0.0,,0.0,,
265.19000244140625,440.1099853515625,46.209999084472656,-13627.60009765625,-13721.099853515625,3469.89990234375,868.1999969482422,810.5999755859375,1494.4999694824219,128.0,255.0,,0.011717650622389136,-2.2958146747983434,-0.024077089297158207,0.0,False,2,False,1,-331.8900146484375,-530.7899780273438,17.049999237060547,12474.100341796875,14876.400146484375,2.8999999165534973,-0.19999999552965164,-0.29999999329447746,1459.9000549316406,255.0,251.0,,0.016777546773476395,0.8929238367140678,0.00027387570919963465,False,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.5948486328125,0.040056999772787094,300,0.0,,0.0,,
265.19000244140625,440.1099853515625,46.209999084472656,-13627.60009765625,-13721.099853515625,3469.89990234375,868.1999969482422,810.5999755859375,1494.4999694824219,128.0,255.0,,0.011717650622389136,-2.2958146747983434,-0.024077089297158207,0.0,False,2,False,1,-233.10000610351562,-402.92999267578125,22.020000457763672,11367.80029296875,15734.7998046875,2999.4000244140625,-3.4999999403953552,-5.199999809265137,720.8999633789062,255.0,128.0,,0.016779162718067578,0.9844153450275124,-6.85532214483012e-05,3,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.634649276733398,0.03980160132050514,300,0.0,,0.0,,
151.67999267578125,325.7099914550781,74.55999755859375,-13624.000244140625,-13728.1005859375,3170.7998657226562,2367.7999877929688,2503.000030517578,2292.2999572753906,128.0,255.0,,0.04124171942124517,-2.1401377615589134,-0.2310932706281382,0.0,False,2,False,1,-233.10000610351562,-402.92999267578125,22.020000457763672,11367.80029296875,15734.7998046875,2999.4000244140625,-3.4999999403953552,-5.199999809265137,720.8999633789062,255.0,128.0,,0.016779162718067578,0.9844153450275124,-6.85532214483012e-05,3,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.675456047058105,0.04080609977245331,300,0.0,,0.0,,
135.1199951171875,299.05999755859375,79.70999908447266,-6253.599853515625,-18257.900390625,3062.39990234375,3160.4998779296875,3938.699951171875,2178.699951171875,163.0,255.0,,0.05364995155650796,-2.102803772938293,-0.30978328343829914,0.0,False,2,False,1,-141.08999633789062,-269.8900146484375,49.20000076293945,10986.500244140625,16032.7001953125,3536.4999389648438,-342.90000915527344,213.4000015258789,1071.9999694824219,255.0,233.0,,0.02692565278782545,1.0490433234571483,-0.0002467288461577719,4,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.715779304504395,0.040323201566934586,300,0.0,,0.0,,
135.1199951171875,299.05999755859375,79.70999908447266,-6253.599853515625,-18257.900390625,3062.39990234375,3160.4998779296875,3938.699951171875,2178.699951171875,255.0,255.0,,0.05364995155650796,-2.102803772938293,-0.30978328343829914,0.0,False,2,False,1,-141.08999633789062,-269.8900146484375,49.20000076293945,10986.500244140625,16032.7001953125,3536.4999389648438,-342.90000915527344,213.4000015258789,1071.9999694824219,255.0,233.0,,0.02692565278782545,1.0490433234571483,-0.0002467288461577719,4,False,0.0,False,False,0.0,0.0,92.75,,,,,,,,5.394781965177863e-06,5.394811069085828e-06,5.394811069085828e-06,9.756597518920898,0.04081739857792854,300,0.0,,0.0,,
77.80999755859375,131.75,104.81999969482422,-6253.599853515625,-18257.900390625,2466.199951171875,2637.9998779296875,4783.999938964844,635.4000091552734,255.0,255.0,,0.09424269694032744,-2.039418096465516,-1.0100695403653208,0.0,False,2,False,1,-56.279998779296875,-153.9600067138672,76.76000213623047,2584.5001220703125,287.39999771118164,1750.2000427246094,3686.7999267578125,-3402.60009765625,2253.6000061035156,255.0,219.0,,-0.09402585139173598,1.288992152878581,-0.09015412765639982,4,False,0.0,False,False,-8.569999694824219,1.9900000095367432,92.44999694824219,-1620.7000732421875,1457.5,2100.2000427246094,-189.59999084472656,1761.9000244140625,-2148.2000732421875,1.0,0.03984322491068858,-0.056918781861147134,-0.02686767941799294,9.796456336975098,0.03985859826207161,300,0.0,True,0.0,,
77.80999755859375,131.75,104.81999969482422,-6253.599853515625,-18257.900390625,2466.199951171875,2637.9998779296875,4783.999938964844,635.4000091552734,255.0,255.0,,0.09424269694032744,-2.039418096465516,-1.0100695403653208,0.0,False,2,False,1,-56.7599983215332,-149.1300048828125,78.77999877929688,-220.30000686645508,3174.5999145507812,1230.1000213623047,-841.1000061035156,-4378.500061035156,3220.2999877929688,255.0,199.0,,-0.11043152792916928,1.354243860060031,-0.15897365412878062,4,False,0.0,False,3,-18.420000076293945,23.920000076293945,116.76000213623047,-1889.7000122070312,6689.6002197265625,4504.89990234375,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.06396699528025702,-0.14578925410351232,0.15942977431487368,9.836165428161621,0.03970960155129433,300,0.0,True,0.0,,
101.80999755859375,127.44999694824219,125.20999908447266,2899.2999267578125,-929.4999694824219,721.6999816894531,2219.499969482422,5020.7000732421875,340.9000015258789,255.0,255.0,,0.016797847748849293,-1.957724720325252,-1.5599948749752555,0.0,False,2,False,1,-56.7599983215332,-149.1300048828125,78.77999877929688,-220.30000686645508,3174.5999145507812,1230.1000213623047,-841.1000061035156,-4378.500061035156,3220.2999877929688,255.0,199.0,,-0.11043152792916928,1.354243860060031,-0.15897365412878062,4,False,0.0,False,3,-19.989999771118164,29.489999771118164,120.47000122070312,-924.4000244140625,9912.999877929688,4787.9998779296875,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.08167992607351443,-0.15369491486453135,0.19864181565081274,9.87594223022461,0.03977680206298828,300,0.0,True,0.0,,
101.80999755859375,127.44999694824219,125.20999908447266,2899.2999267578125,-929.4999694824219,721.6999816894531,2219.499969482422,5020.7000732421875,340.9000015258789,255.0,251.0,,0.016797847748849293,-1.957724720325252,-1.5599948749752555,0.0,False,2,False,1,-59.72999954223633,-123.63999938964844,87.20999908447266,-367.99999237060547,3072.9000854492188,774.1999816894531,-4368.399963378906,-3107.39990234375,-1228.7000274658203,255.0,150.0,,0.22977481992644128,1.3603057281404753,-0.6143007238333131,4,False,0.0,False,3,-26.920000076293945,103.73999786376953,154.3000030517578,-921.6999816894531,9889.600219726562,4289.700012207031,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.22306028678564194,-0.25577786731994145,0.5627587592522938,9.916128158569336,0.04018569737672806,300,0.0,True,0.0,,
128.27000427246094,118.6500015258789,125.1500015258789,2876.199951171875,-985.5999755859375,-147.60000228881836,2238.800048828125,5022.699890136719,98.69999885559082,253.0,204.0,,0.04106022403748839,-1.9591132188309515,-2.242363368101136,0.0,False,2,False,1,-59.72999954223633,-123.63999938964844,87.20999908447266,-367.99999237060547,3072.9000854492188,774.1999816894531,-4368.399963378906,-3107.39990234375,-1228.7000274658203,255.0,150.0,,0.22977481992644128,1.3603057281404753,-0.6143007238333131,4,False,0.0,False,3,-30.0,136.67999267578125,168.13999938964844,-920.5000305175781,9879.400024414062,4068.5000610351562,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.27200290407925737,-0.3177550380844976,0.7325655940295767,9.957971572875977,0.041843101382255554,300,0.0,True,0.0,,
128.27000427246094,118.6500015258789,125.1500015258789,2876.199951171875,-985.5999755859375,-147.60000228881836,2238.800048828125,5022.699890136719,98.69999885559082,252.0,204.0,,0.04106022403748839,-1.9591132188309515,-2.242363368101136,0.0,False,2,False,1,-62.720001220703125,-97.80000305175781,90.33000183105469,-349.59999084472656,3120.2999877929688,-55.0,-4181.7999267578125,-3134.8001098632812,-1713.0000305175781,255.0,73.0,,0.5367812069076235,0.9708479356921959,-1.150990931104314,4,False,0.0,False,3,-33.08000183105469,169.58999633789062,181.24000549316406,-919.3000030517578,9869.400024414062,3847.6998901367188,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.30990017183039964,-0.38831584650200823,0.9074197313684637,9.998162269592285,0.04019099846482277,300,0.0,True,0.0,,
152.13999938964844,110.19999694824219,123.8499984741211,2854.4000244140625,-1036.3999938964844,-155.39999961853027,2221.0000610351562,5029.800109863281,131.49999618530273,252.0,204.0,,0.0540762703588193,-1.9779910903138707,-2.863534387957686,0.0,False,2,False,1,-64.95999908447266,-76.9000015258789,89.4000015258789,-322.90000915527344,3145.8999633789062,-160.0,-4131.9000244140625,-3188.2000732421875,-1735.3999328613281,255.0,58.0,,0.5814663495516149,0.5204356771164753,-1.6953911917274327,4,False,0.0,False,3,-37.68000030517578,218.88999938964844,199.50999450683594,-917.5,9854.400024414062,3516.7999267578125,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.3429664768749216,-0.5058135619881041,1.1772057042462232,10.0394287109375,0.04126720130443573,300,0.0,True,0.0,,
152.13999938964844,110.19999694824219,123.8499984741211,2854.4000244140625,-1036.3999938964844,-155.39999961853027,2221.0000610351562,5029.800109863281,131.49999618530273,251.0,167.0,,0.0540762703588193,-1.9779910903138707,-2.863534387957686,0.0,False,2,False,1,-64.95999908447266,-76.9000015258789,89.4000015258789,-322.90000915527344,3145.8999633789062,-160.0,-4131.9000244140625,-3188.2000732421875,-1735.3999328613281,255.0,58.0,,0.5814663495516149,0.5204356771164753,-1.6953911917274327,4,False,0.0,False,3,-39.20000076293945,235.30999755859375,205.22999572753906,-916.9000244140625,9849.400024414062,3406.6000366210938,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.34714444738104017,-0.546781301111925,1.2683383594033806,10.078585624694824,0.03915660083293915,300,0.0,True,0.0,,
173.47000122070312,102.23999786376953,122.68000030517578,2834.5001220703125,-1081.2000274658203,-155.39999961853027,2214.9000549316406,5031.300048828125,172.99999237060547,251.0,150.0,,0.05420535666034285,-1.9920905810261522,2.8604955060004356,0.0,False,2,False,1,-67.20999908447266,-53.2400016784668,88.16999816894531,-281.299991607666,3158.699951171875,-161.70000076293945,-4129.800109863281,-3184.89990234375,-1746.4999389648438,255.0,75.0,,0.39302614448407663,0.07920798381174002,-2.246364095545631,4,False,0.0,False,3,-43.0,276.32000732421875,218.74000549316406,-915.4000091552734,9836.900024414062,3131.400146484375,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.34214850213501313,-0.6494997479736397,1.4963675255394029,10.119878768920898,0.041293200105428696,300,0.0,True,0.0,,
173.47000122070312,102.23999786376953,122.68000030517578,2834.5001220703125,-1081.2000274658203,-155.39999961853027,2214.9000549316406,5031.300048828125,172.99999237060547,251.0,144.0,,0.05420535666034285,-1.9920905810261522,2.8604955060004356,0.0,False,2,False,1,-67.20999908447266,-53.2400016784668,88.16999816894531,-281.299991607666,3158.699951171875,-161.70000076293945,-4129.800109863281,-3184.89990234375,-1746.4999389648438,255.0,75.0,,0.39302614448407663,0.07920798381174002,-2.246364095545631,4,False,0.0,False,3,-49.08000183105469,341.82000732421875,237.9600067138672,-913.0000305175781,9816.900024414062,2691.7999267578125,4323.0999755859375,-2801.4999389648438,-606.6999816894531,1.0,-0.28989314543556954,-0.8025157301278589,1.8537129192607367,10.16221809387207,0.04233899712562561,300,0.0,True,0.0,,
