I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,drkuset_,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,drkuset_
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,dodge_active,double_jump_active,jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,double_jump_active,dodge_active,boost,boost_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
-3314.31005859375,-3862.949951171875,16.989999771118164,-3281.6000366210938,8352.100219726562,5.600000023841858,0.19999999552965164,0.09999999776482582,-3194.5999145507812,255.0,0.0,False,0.009554242083243701,1.5238341448785138,-1.8334468976199384e-05,255.0,False,2,False,2,-3791.050048828125,471.4599914550781,24.540000915527344,38.09999942779541,22761.4990234375,-2863.2998657226562,-1643.6000061035156,-1327.8999328613281,-1371.7999267578125,200.0,112.0,,-0.007672005352004643,1.600075837702749,0.11102678854159946,8,False,8,,False,-3232.3798828125,-3012.72998046875,751.0399780273438,6373.0999755859375,5352.80029296875,949.0000152587891,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.4217704910161539,1.6068245797389042,2.445424837685694,115.7992172241211,0.036607399582862854,222,,True,-1.0,,
-3314.31005859375,-3862.949951171875,16.989999771118164,-3281.6000366210938,8352.100219726562,5.600000023841858,0.19999999552965164,0.09999999776482582,-3194.5999145507812,255.0,71.0,False,0.009554242083243701,1.5238341448785138,-1.8334468976199384e-05,255.0,False,2,False,2,-3791.050048828125,471.4599914550781,24.540000915527344,38.09999942779541,22761.4990234375,-2863.2998657226562,-1643.6000061035156,-1327.8999328613281,-1371.7999267578125,200.0,112.0,,-0.007672005352004643,1.600075837702749,0.11102678854159946,8,False,8,,False,-3205.840087890625,-2990.43994140625,754.3099975585938,6364.6002197265625,5345.8001708984375,676.9999694824219,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.25864017784719256,1.7721491233341558,2.281686725652345,115.83611297607422,0.036883797496557236,222,,True,-1.0,,
-3324.60009765625,-3787.909912109375,16.989999771118164,585.8000183105469,7914.0997314453125,5.600000023841858,0.29999999329447746,0.29999999329447746,-3090.5999755859375,255.0,128.0,False,0.009548786166957833,1.2347450585796027,-2.386262717880198e-06,255.0,False,2,False,2,-3791.050048828125,471.4599914550781,24.540000915527344,38.09999942779541,22761.4990234375,-2863.2998657226562,-1643.6000061035156,-1327.8999328613281,-1371.7999267578125,200.0,112.0,,-0.007672005352004643,1.600075837702749,0.11102678854159946,8,False,8,,False,-3174.0400390625,-2963.739990234375,756.739990234375,6354.4000244140625,5337.39990234375,350.9000015258789,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.03586040289722704,1.9275411616302496,2.128527816004277,115.87335968017578,0.03724659979343414,222,,True,-1.0,,
-3324.60009765625,-3787.909912109375,16.989999771118164,585.8000183105469,7914.0997314453125,5.600000023841858,0.29999999329447746,0.29999999329447746,-3090.5999755859375,255.0,128.0,False,0.009548786166957833,1.2347450585796027,-2.386262717880198e-06,255.0,False,2,False,2,-3793.0,680.010009765625,15.739999771118164,72.69999980926514,22745.0,126.40000343322754,44.89999771118164,-153.00000190734863,-249.59999084472656,203.0,128.0,,0.009086477484062171,1.5446125098263843,-0.001820485206818318,8,False,8,,False,-3152.8798828125,-2945.9599609375,757.4600219726562,6347.60009765625,5331.7999267578125,133.69999885559082,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.12358686792473858,2.0121030718765653,2.0457710655903383,115.91059112548828,0.03723800182342529,222,,True,-1.0,,
-3324.60009765625,-3787.909912109375,16.989999771118164,585.8000183105469,7914.0997314453125,5.600000023841858,0.29999999329447746,0.29999999329447746,-3090.5999755859375,255.0,128.0,False,0.009548786166957833,1.2347450585796027,-2.386262717880198e-06,255.0,False,2,False,2,-3793.0,680.010009765625,15.739999771118164,72.69999980926514,22745.0,126.40000343322754,44.89999771118164,-153.00000190734863,-249.59999084472656,203.0,128.0,,0.009086477484062171,1.5446125098263843,-0.001820485206818318,8,False,8,,False,-3131.72998046875,-2928.199951171875,757.4600219726562,6340.8001708984375,5326.199951171875,-82.89999961853027,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.28902936444480787,2.0856286577067324,1.9744091406144373,115.94793701171875,0.037344999611377716,222,,True,-1.0,,
-3307.5,-3724.7900390625,16.989999771118164,3013.2998657226562,7385.9002685546875,4.4999998807907104,2.0999999344348907,3.400000035762787,-1540.3999328613281,255.0,128.0,False,0.009527796912908707,1.0291302307775698,0.00023672909994861913,255.0,False,2,False,2,-3789.300048828125,869.4600219726562,16.68000030517578,659.5999908447266,22726.298828125,70.10000228881836,-4.600000083446503,25.799999237060547,-68.09999942779541,206.0,128.0,,0.0092158087760316,1.5338259729438695,-0.001765209622457978,8,False,8,,False,-3100.050048828125,-2901.590087890625,756.1099853515625,6331.199951171875,5317.80029296875,-407.40001678466797,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.5451586076901664,2.181124550787048,1.8832761603447474,115.98533630371094,0.03739999979734421,222,,True,-1.0,,
-3307.5,-3724.7900390625,16.989999771118164,3013.2998657226562,7385.9002685546875,4.4999998807907104,2.0999999344348907,3.400000035762787,-1540.3999328613281,255.0,128.0,False,0.009527796912908707,1.0291302307775698,0.00023672909994861913,255.0,False,2,False,2,-3789.300048828125,869.4600219726562,16.68000030517578,659.5999908447266,22726.298828125,70.10000228881836,-4.600000083446503,25.799999237060547,-68.09999942779541,206.0,128.0,,0.0092158087760316,1.5338259729438695,-0.001765209622457978,8,False,8,,False,-3100.050048828125,-2901.590087890625,756.1099853515625,6331.199951171875,5317.80029296875,-407.40001678466797,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.5451586076901664,2.181124550787048,1.8832761603447474,116.02232360839844,0.036982301622629166,222,,True,-1.0,,
-3275.18994140625,-3664.330078125,16.989999771118164,4447.900085449219,7213.800048828125,4.4999998807907104,-0.7999999821186066,-1.0999999940395355,-399.90001678466797,255.0,128.0,False,0.00950945815573061,0.9625646957997366,0.000285953934540873,255.0,False,2,False,2,-3783.550048828125,1020.9000244140625,16.93000030517578,1050.5999755859375,22705.30029296875,21.80000066757202,-1.5999999642372131,10.199999809265137,-424.1999816894531,209.0,105.0,,0.009454302563251237,1.5178740732087919,-0.0006471033050247975,8,False,8,,False,-3057.889892578125,-2866.179931640625,751.7899780273438,6318.4002685546875,5306.5997314453125,-839.1999816894531,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.8962164144780647,2.291741303749041,1.7830412373275626,116.05844116210938,0.036118898540735245,222,,True,-1.0,,
-3275.18994140625,-3664.330078125,16.989999771118164,4447.900085449219,7213.800048828125,4.4999998807907104,-0.7999999821186066,-1.0999999940395355,-399.90001678466797,219.0,128.0,False,0.00950945815573061,0.9625646957997366,0.000285953934540873,255.0,False,2,False,2,-3783.550048828125,1020.9000244140625,16.93000030517578,1050.5999755859375,22705.30029296875,21.80000066757202,-1.5999999642372131,10.199999809265137,-424.1999816894531,209.0,105.0,,0.009454302563251237,1.5178740732087919,-0.0006471033050247975,8,False,8,,False,-3036.85009765625,-2848.5,748.5499877929688,6312.0001220703125,5300.999755859375,-1054.800033569336,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,1.074277873967222,2.3445261327670233,1.7407310594281242,116.0934829711914,0.03504030033946037,222,,True,-1.0,,
-3234.4599609375,-3603.4599609375,16.989999771118164,5175.8001708984375,7415.10009765625,4.4999998807907104,-0.7000000029802322,-1.1999999731779099,-95.39999961853027,218.0,128.0,False,0.00954590710846691,0.9460085365677124,0.0001399889403934554,255.0,False,2,False,2,-3768.39990234375,1209.3599853515625,17.010000228881836,2609.2001342773438,22500.70068359375,3.700000047683716,-0.19999999552965164,2.7000001072883606,-1551.6999816894531,220.0,16.0,,0.009562444983216638,1.4203251579560756,-0.00032294355080640175,8,False,8,,False,-3015.820068359375,-2830.840087890625,744.5900268554688,6305.5999755859375,5295.3997802734375,-1270.1000213623047,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,1.2533403059735448,2.4009325203574026,1.7062458128201479,116.12858581542969,0.03509509935975075,222,,True,-1.0,,
-3234.4599609375,-3603.4599609375,16.989999771118164,5175.8001708984375,7415.10009765625,4.4999998807907104,-0.7000000029802322,-1.1999999731779099,-95.39999961853027,221.0,128.0,False,0.00954590710846691,0.9460085365677124,0.0001399889403934554,255.0,False,2,False,2,-3768.39990234375,1209.3599853515625,17.010000228881836,2609.2001342773438,22500.70068359375,3.700000047683716,-0.19999999552965164,2.7000001072883606,-1551.6999816894531,220.0,16.0,,0.009562444983216638,1.4203251579560756,-0.00032294355080640175,8,False,8,,False,-2994.820068359375,-2813.199951171875,739.9099731445312,6299.1998291015625,5289.7998046875,-1485.2999877929688,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,1.4329022368502482,2.484130476424102,1.7011357834789478,116.16345977783203,0.03487750142812729,222,,True,-1.0,,
-3234.4599609375,-3603.4599609375,16.989999771118164,5175.8001708984375,7415.10009765625,4.4999998807907104,-0.7000000029802322,-1.1999999731779099,-95.39999961853027,241.0,128.0,False,0.00954590710846691,0.9460085365677124,0.0001399889403934554,255.0,False,2,False,2,-3768.39990234375,1209.3599853515625,17.010000228881836,2609.2001342773438,22500.70068359375,3.700000047683716,-0.19999999552965164,2.7000001072883606,-1551.6999816894531,220.0,16.0,,0.009562444983216638,1.4203251579560756,-0.00032294355080640175,8,False,8,,False,-2973.830078125,-2795.580078125,734.510009765625,6292.80029296875,5284.1998291015625,-1700.0999450683594,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,1.5273147931081756,-0.9021707683021357,-1.772383761631292,116.19828033447266,0.03481679782271385,222,,True,-1.0,,
-3189.39990234375,-3540.31005859375,16.989999771118164,5550.10009765625,7695.999755859375,4.4999998807907104,-0.3999999910593033,-0.7000000029802322,-22.5,255.0,128.0,False,0.009556135367415614,0.9420710858800146,7.784022850971426e-05,255.0,False,2,False,2,-3737.469970703125,1395.02001953125,17.010000228881836,4524.599914550781,22094.3994140625,2.0999999344348907,0.7000000029802322,3.400000035762787,-609.0000152587891,231.0,128.0,,0.009593682913805721,1.3238078188301579,5.462755378383997e-05,8,False,8,,False,-2963.35009765625,-2786.780029296875,731.5399780273438,6289.6002197265625,5281.400146484375,-1807.5,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,1.4380317001775413,-0.7319335212481052,-1.6457895192233467,116.2332534790039,0.0349762998521328,222,,True,-1.0,,
-3189.39990234375,-3540.31005859375,16.989999771118164,5550.10009765625,7695.999755859375,4.4999998807907104,-0.3999999910593033,-0.7000000029802322,-22.5,255.0,128.0,False,0.009556135367415614,0.9420710858800146,7.784022850971426e-05,255.0,False,2,False,2,-3737.469970703125,1395.02001953125,17.010000228881836,4524.599914550781,22094.3994140625,2.0999999344348907,0.7000000029802322,3.400000035762787,-609.0000152587891,231.0,128.0,,0.009593682913805721,1.3238078188301579,5.462755378383997e-05,8,False,8,,False,-2931.929931640625,-2760.389892578125,721.5599975585938,6280.0,5272.9998779296875,-2129.2999267578125,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,1.1688362703861894,-0.617180224705726,-1.6642679307187283,116.26824188232422,0.034991901367902756,222,,True,-1.0,,
-3141.889892578125,-3474.800048828125,16.989999771118164,5833.3001708984375,8022.8997802734375,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,-5.199999809265137,255.0,128.0,False,0.009556170158543374,0.9411509707471325,7.344382071088705e-05,255.0,False,2,False,2,-3694.02001953125,1577.6500244140625,17.010000228881836,5589.69970703125,21813.1005859375,2.0999999344348907,0.09999999776482582,0.0,30.199999809265137,235.0,142.0,,0.009603101289027586,1.3023132933717207,0.0001350225357368171,8,False,8,,False,-2911.010009765625,-2742.830078125,714.02001953125,6273.599853515625,5267.39990234375,-2343.6000061035156,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.9901809262422967,-0.5633905085292641,-1.703130836544194,116.30281829833984,0.03457619994878769,222,,True,-1.0,,
-3141.889892578125,-3474.800048828125,16.989999771118164,5833.3001708984375,8022.8997802734375,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,-5.199999809265137,255.0,128.0,False,0.009556170158543374,0.9411509707471325,7.344382071088705e-05,255.0,False,2,False,2,-3694.02001953125,1577.6500244140625,17.010000228881836,5589.69970703125,21813.1005859375,2.0999999344348907,0.09999999776482582,0.0,30.199999809265137,235.0,142.0,,0.009603101289027586,1.3023132933717207,0.0001350225357368171,8,False,8,,False,-2879.669921875,-2716.52001953125,701.3599853515625,6264.000244140625,5259.000244140625,-2664.5999145507812,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.7246587748326461,-0.4833840641262746,-1.7722478589195219,116.34375,0.04093170166015625,222,,True,-1.0,,
-3102.139892578125,-3420.199951171875,16.989999771118164,6060.5999755859375,8320.800170898438,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,-1.5000000596046448,255.0,128.0,False,0.009556176929840432,0.9409693497553895,7.25759007523398e-05,255.0,False,2,False,2,-3647.2900390625,1759.3599853515625,17.010000228881836,5422.19970703125,21845.90087890625,2.0999999344348907,0.0,0.19999999552965164,715.5000305175781,236.0,165.0,,0.009598680360939542,1.334101387534217,0.00014945996056981733,8,False,8,,False,-2858.800048828125,-2699.0,692.030029296875,6257.60009765625,5253.4002685546875,-2878.2998657226562,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.5501008200186382,-0.4265758547166637,-1.8247902941800294,116.38410186767578,0.0403577983379364,222,,True,-1.0,,
-3102.139892578125,-3420.199951171875,16.989999771118164,6060.5999755859375,8320.800170898438,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,-1.5000000596046448,255.0,128.0,False,0.009556176929840432,0.9409693497553895,7.25759007523398e-05,255.0,False,2,False,2,-3647.2900390625,1759.3599853515625,17.010000228881836,5422.19970703125,21845.90087890625,2.0999999344348907,0.0,0.19999999552965164,715.5000305175781,236.0,165.0,,0.009598680360939542,1.334101387534217,0.00014945996056981733,8,False,8,,False,-2848.3798828125,-2690.239990234375,687.0999755859375,6254.4000244140625,5250.5999755859375,-2985.10009765625,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.46382398977197997,-0.39642145356095254,-1.853286621859846,116.42425537109375,0.0401512011885643,222,,True,-1.0,,
-3034.510009765625,-3327.419921875,16.989999771118164,6390.999755859375,8768.599853515625,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,-0.09999999776482582,255.0,63.0,False,0.00955617863351776,0.9409209312448246,7.234459121817557e-05,255.0,False,2,False,2,-3603.449951171875,1960.760009765625,17.010000228881836,4212.699890136719,22073.30078125,2.0999999344348907,-0.3999999910593033,-3.100000023841858,621.3999938964844,235.0,128.0,,0.009600687989999175,1.412343400086302,4.1386190406383626e-05,8,False,8,,False,-2801.530029296875,-2650.909912109375,662.7100219726562,6240.0,5237.9998779296875,-3465.0,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.08768009844285617,-0.2382076909321936,-2.00611301465057,116.46603393554688,0.04177149757742882,222,,True,-1.0,,
-3034.510009765625,-3327.419921875,16.989999771118164,6390.999755859375,8768.599853515625,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,-0.09999999776482582,255.0,65.0,False,0.00955617863351776,0.9409209312448246,7.234459121817557e-05,255.0,False,2,False,2,-3603.449951171875,1960.760009765625,17.010000228881836,4212.699890136719,22073.30078125,2.0999999344348907,-0.3999999910593033,-3.100000023841858,621.3999938964844,235.0,128.0,,0.009600687989999175,1.412343400086302,4.1386190406383626e-05,8,False,8,,False,-2791.1298828125,-2642.18994140625,656.7999877929688,6236.7999267578125,5235.2001953125,-3571.400146484375,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.00782561675678908,-0.19617044100645015,-2.047268083129037,116.50630950927734,0.04027330130338669,222,,True,-1.0,,
-2990.679931640625,-3268.47998046875,16.989999771118164,6807.9998779296875,8812.7001953125,4.699999988079071,-2.3999999463558197,-3.3000001311302185,-765.5999755859375,255.0,128.0,False,0.00955153161600321,0.9228888324317462,-5.240860213480467e-05,255.0,False,2,False,2,-3578.39990234375,2108.3798828125,17.010000228881836,3449.5999145507812,22186.0009765625,2.0999999344348907,0.0,-0.3999999910593033,203.50000381469727,235.0,128.0,,0.009592215067447243,1.4353160280365653,-6.960531647201218e-05,8,False,8,,False,-2749.60009765625,-2607.330078125,631.4000244140625,6224.000244140625,5224.000244140625,-3996.7999267578125,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.2893285627469219,0.0106794986334817,-2.2510935817165767,116.5462417602539,0.03993010148406029,221,,True,-1.0,,
-2990.679931640625,-3268.47998046875,16.989999771118164,6807.9998779296875,8812.7001953125,4.699999988079071,-2.3999999463558197,-3.3000001311302185,-765.5999755859375,255.0,128.0,False,0.00955153161600321,0.9228888324317462,-5.240860213480467e-05,255.0,False,2,False,2,-3578.39990234375,2108.3798828125,17.010000228881836,3449.5999145507812,22186.0009765625,2.0999999344348907,0.0,-0.3999999910593033,203.50000381469727,235.0,128.0,,0.009592215067447243,1.4353160280365653,-6.960531647201218e-05,8,False,8,,False,-2728.8701171875,-2589.929931640625,617.6400146484375,6217.60009765625,5218.4002685546875,-4209.200134277344,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.4183682142681029,0.14520761104736302,-2.3843544343603402,116.58626556396484,0.04002689942717552,221,,True,-1.0,,
-2930.010009765625,-3196.580078125,16.989999771118164,7565.4998779296875,8583.300170898438,4.600000083446503,3.3000001311302185,4.000000059604645,-834.5999908447266,255.0,128.0,False,0.009542254227714157,0.8191983412223408,-7.408937814148208e-05,255.0,False,2,False,2,-3552.110107421875,2293.60009765625,17.010000228881836,2981.7001342773438,22247.39990234375,2.0999999344348907,0.0,0.09999999776482582,57.30000019073486,237.0,128.0,,0.009591465790443449,1.444285287903236,-4.181527201396438e-05,8,False,8,,False,-2708.14990234375,-2572.5400390625,603.1699829101562,6211.199951171875,5212.80029296875,-4421.300048828125,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.5276003676866929,0.3066483985993055,-2.5446220546868803,116.6197280883789,0.03346889838576317,221,,True,-1.0,,
-2930.010009765625,-3196.580078125,16.989999771118164,7565.4998779296875,8583.300170898438,4.600000083446503,3.3000001311302185,4.000000059604645,-834.5999908447266,255.0,128.0,False,0.009542254227714157,0.8191983412223408,-7.408937814148208e-05,252.06618471812178,True,2,False,2,-3552.110107421875,2293.60009765625,17.010000228881836,2981.7001342773438,22247.39990234375,2.0999999344348907,0.0,0.09999999776482582,57.30000019073486,237.0,128.0,,0.009591465790443449,1.444285287903236,-4.181527201396438e-05,8,False,8,31.0,False,-2687.469970703125,-2555.179931640625,587.989990234375,6204.7998046875,5207.19970703125,-4633.299865722656,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.6101944662275123,0.49719813036716637,-2.734069711464262,116.6538314819336,0.03410560265183449,221,,True,-1.0,,
-2877.68994140625,-3139.72998046875,16.989999771118164,8055.8001708984375,8491.300048828125,4.600000083446503,0.29999999329447746,0.3999999910593033,-237.09999084472656,255.0,156.0,False,0.009557503957299204,0.790246830881797,0.000110658128518121,248.70583218912927,True,2,False,2,-3552.110107421875,2293.60009765625,17.010000228881836,2981.7001342773438,22247.39990234375,2.0999999344348907,0.0,0.09999999776482582,57.30000019073486,237.0,128.0,,0.009591465790443449,1.444285287903236,-4.181527201396438e-05,8,False,8,31.0,False,-2666.7900390625,-2537.830078125,572.0999755859375,6198.4002685546875,5201.5997314453125,-4845.0,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.658823652629796,0.7131012060437604,-2.9489058111188857,116.6928939819336,0.03906409814953804,221,,True,-1.0,,
-2877.68994140625,-3139.72998046875,16.989999771118164,8055.8001708984375,8491.300048828125,4.600000083446503,0.29999999329447746,0.3999999910593033,-237.09999084472656,255.0,159.0,False,0.009557503957299204,0.790246830881797,0.000110658128518121,245.59956977444313,True,2,False,2,-3528.1201171875,2479.10009765625,17.010000228881836,2821.9000244140625,22267.19970703125,2.0999999344348907,0.0,0.09999999776482582,16.799999475479126,229.0,128.0,,0.009591511871418951,1.4468605796594596,-2.9464924718568683e-05,8,False,8,31.0,False,-2646.14990234375,-2520.510009765625,555.510009765625,6192.0001220703125,5195.999755859375,-5056.600036621094,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.6679569883532379,0.9419342371787514,3.106497207503817,116.72900390625,0.036110300570726395,221,,True,-1.0,,25.0
-2807.320068359375,-3067.449951171875,16.989999771118164,8769.89990234375,9013.499755859375,2.3999999463558197,0.9000000357627869,1.0999999940395355,322.40001678466797,255.0,250.0,False,0.009549375628340668,0.787371846580969,0.00011684756316251312,242.5078364726036,True,2,False,2,-3528.1201171875,2479.10009765625,17.010000228881836,2821.9000244140625,22267.19970703125,2.0999999344348907,0.0,0.09999999776482582,16.799999475479126,229.0,128.0,,0.009591511871418951,1.4468605796594596,-2.9464924718568683e-05,8,False,8,31.0,False,-2615.219970703125,-2494.550048828125,529.2999877929688,6182.39990234375,5187.60009765625,-5373.4002685546875,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.6064457806071468,1.2702834978270188,2.779731341909179,116.76494598388672,0.03594139963388443,221,,True,-1.0,,
-2807.320068359375,-3067.449951171875,16.989999771118164,8769.89990234375,9013.499755859375,2.3999999463558197,0.9000000357627869,1.0999999940395355,322.40001678466797,255.0,248.0,False,0.009549375628340668,0.787371846580969,0.00011684756316251312,239.09920866771412,True,2,False,2,-3504.8798828125,2664.699951171875,17.010000228881836,2771.6000366210938,22272.900390625,2.0999999344348907,0.0,0.09999999776482582,4.900000095367432,214.0,128.0,,0.009591522411520179,1.4476381397684208,-2.5735715790844216e-05,8,False,8,27.591372195110527,True,-2594.6201171875,-2477.27001953125,510.95001220703125,6175.999755859375,5182.0001220703125,-5584.2999267578125,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.5221824252163183,1.4592733487149354,2.591867883530484,116.80457305908203,0.039625298231840134,221,,True,-1.0,,
-2807.320068359375,-3067.449951171875,16.989999771118164,8769.89990234375,9013.499755859375,2.3999999463558197,0.9000000357627869,1.0999999940395355,322.40001678466797,255.0,142.0,False,0.009549375628340668,0.787371846580969,0.00011684756316251312,235.95651595823227,True,2,False,2,-3504.8798828125,2664.699951171875,17.010000228881836,2771.6000366210938,22272.900390625,2.0999999344348907,0.0,0.09999999776482582,4.900000095367432,214.0,128.0,,0.009591522411520179,1.4476381397684208,-2.5735715790844216e-05,8,False,8,24.44867948562868,True,-2574.050048828125,-2460.010009765625,491.8900146484375,6169.6002197265625,5176.400146484375,-5795.10009765625,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.4116766595744689,1.6191317995978718,2.433192629333799,116.84111022949219,0.03653380274772644,221,,True,-1.0,,
-2733.22998046875,-2987.0,16.989999771118164,8825.900268554688,10284.3994140625,2.3999999463558197,0.29999999329447746,0.5999999865889549,1598.3000183105469,255.0,128.0,False,0.009552896322522077,0.8701612735012954,0.0002459584127261344,232.86762156794148,True,2,False,2,-3479.1201171875,2853.469970703125,17.010000228881836,3552.7999877929688,22723.89892578125,0.0,-0.29999999329447746,-2.5,-1189.000015258789,255.0,55.0,,0.00958532550335931,1.4018715564067528,-0.0001913370060320366,8,False,8,21.359785095337898,True,-2553.489990234375,-2442.77001953125,472.1400146484375,6163.2000732421875,5170.8001708984375,-6005.5999755859375,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.28172037664025273,1.7522823327548978,2.3012993825725934,116.87702178955078,0.035908397287130356,221,,True,-1.0,,
-2733.22998046875,-2987.0,16.989999771118164,8825.900268554688,10284.3994140625,2.3999999463558197,0.29999999329447746,0.5999999865889549,1598.3000183105469,255.0,128.0,False,0.009552896322522077,0.8701612735012954,0.0002459584127261344,229.87893316053575,True,2,False,2,-3479.1201171875,2853.469970703125,17.010000228881836,3552.7999877929688,22723.89892578125,0.0,-0.29999999329447746,-2.5,-1189.000015258789,255.0,55.0,,0.00958532550335931,1.4018715564067528,-0.0001913370060320366,8,False,8,18.37109668793217,True,-2532.969970703125,-2425.5400390625,451.67999267578125,6156.7999267578125,5165.2001953125,-6215.999755859375,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.1376619946445092,1.8633850080673358,2.1916043835016716,116.9117660522461,0.034743502736091614,221,,True,-1.0,,
-2662.06005859375,-2894.2900390625,16.989999771118164,8342.000122070312,11738.399658203125,2.3000000417232513,-3.3000001311302185,-4.300000071525574,978.0000305175781,255.0,94.0,False,0.009576787639783738,1.000328598487218,1.4288145949093366e-05,226.7988214826071,True,2,False,2,-3479.1201171875,2853.469970703125,17.010000228881836,3552.7999877929688,22723.89892578125,0.0,-0.29999999329447746,-2.5,-1189.000015258789,255.0,55.0,,0.00958532550335931,1.4018715564067528,-0.0001913370060320366,8,False,8,15.290985010003531,True,-2522.7099609375,-2416.93994140625,441.19000244140625,6153.599853515625,5162.39990234375,-6320.999755859375,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,-0.06161437205922956,1.912164490483559,2.1435935164367526,116.94757080078125,0.03580629825592041,221,,True,-1.0,,
-2662.06005859375,-2894.2900390625,16.989999771118164,8342.000122070312,11738.399658203125,2.3000000417232513,-3.3000001311302185,-4.300000071525574,978.0000305175781,255.0,89.0,False,0.009576787639783738,1.000328598487218,1.4288145949093366e-05,223.55666240056357,True,2,False,2,-3442.280029296875,3042.179931640625,17.010000228881836,5082.799987792969,22431.298828125,-0.29999999329447746,1.0999999940395355,4.600000083446503,-642.9000091552734,255.0,128.0,,0.009597806551042677,1.309199660627169,1.4810131817494529e-05,8,False,8,12.048825927959976,True,-2486.85009765625,-2386.85009765625,403.0899963378906,6142.39990234375,5153.0999755859375,-6688.4002685546875,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.2195603169375162,2.0561328295762347,2.0028695119222153,116.98526000976562,0.03769009932875633,221,,True,-1.0,,
-2587.590087890625,-2780.10009765625,16.989999771118164,8081.300048828125,12960.400390625,2.199999988079071,-0.7999999821186066,-1.4000000059604645,-89.39999580383301,255.0,92.0,False,0.009594813032217877,1.0376540117558815,-0.00016834186106457876,220.54936773033552,True,2,False,2,-3442.280029296875,3042.179931640625,17.010000228881836,5082.799987792969,22431.298828125,-0.29999999329447746,1.0999999940395355,4.600000083446503,-642.9000091552734,255.0,128.0,,0.009597806551042677,1.309199660627169,1.4810131817494529e-05,8,False,8,9.041531257731942,True,-2466.389892578125,-2369.68994140625,380.3599853515625,6135.999755859375,5147.8997802734375,-6897.9998779296875,-3441.199951171875,-4146.600036621094,2638.699951171875,0.0,0.38775669035054916,2.1245363387340914,1.9369113244779101,117.02021789550781,0.03495980054140091,221,,True,-1.0,,
