I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,I007I,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ENDGamers3,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,ball,game,game,game,game,game,game,I007I,ENDGamers3
pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,jump_active,boost,boost_active,dodge_active,double_jump_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,throttle,steer,handbrake,rot_x,rot_y,rot_z,boost,boost_active,jump_active,double_jump_active,dodge_active,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,hit_team_no,rot_x,rot_y,rot_z,time,delta,seconds_remaining,replicated_seconds_remaining,ball_has_been_hit,goal_number,boost_collect,boost_collect
195.35000610351562,279.8399963378906,82.44999694824219,-11235.6005859375,-19903.00048828125,2466.3999938964844,4065.1998901367188,446.5999984741211,-534.3999862670898,128.0,0.0,,-0.05380475506611234,-2.229149729191749,-0.05181917007502312,4,0.0,False,3,False,35.970001220703125,-36.79999923706055,83.05999755859375,3994.2999267578125,19771.199951171875,2424.199981689453,-1645.8999633789062,-5225.30029296875,486.8000030517578,254.0,145.0,False,0.10626210977237499,1.5684233304256892,-0.5159078273552903,0.0,False,6,False,5,-9.479999542236328,219.9199981689453,102.25,-21642.5,18449.49951171875,1818.0999755859375,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.010760284661588982,-0.5266289800028866,0.014908226413280224,65.36354064941406,0.042091500014066696,266,0.0,True,2.0,,
123.94000244140625,168.5399932861328,94.66999816894531,-3293.599853515625,4905.4998779296875,662.6000213623047,4293.2000732421875,-2958.699951171875,-1750.2999877929688,128.0,0.0,,0.5234788569210338,-2.565998899996916,-0.3128717556152435,4,0.0,False,3,False,25.420000076293945,50.93000030517578,111.62999725341797,-8075.2001953125,-1608.6000061035156,1838.5000610351562,663.7999725341797,-5436.300048828125,-505.6999969482422,255.0,120.0,False,-0.0038914647295821476,1.6156746741306203,-1.2013309540250563,0.0,False,6,False,5,-153.60000610351562,342.7799987792969,112.7300033569336,-21598.5009765625,18411.8994140625,1381.1000061035156,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.014071259520663477,-0.9248656882568734,-0.01779167494742201,65.40541076660156,0.04186439886689186,266,0.0,True,2.0,,
123.94000244140625,168.5399932861328,94.66999816894531,-3293.599853515625,4905.4998779296875,662.6000213623047,4293.2000732421875,-2958.699951171875,-1750.2999877929688,255.0,0.0,,0.5234788569210338,-2.565998899996916,-0.3128717556152435,4,0.0,False,3,False,25.420000076293945,50.93000030517578,111.62999725341797,-8075.2001953125,-1608.6000061035156,1838.5000610351562,663.7999725341797,-5436.300048828125,-505.6999969482422,255.0,120.0,False,-0.0038914647295821476,1.6156746741306203,-1.2013309540250563,0.0,False,6,False,5,-225.5500030517578,404.1199951171875,116.87999725341797,-21576.4990234375,18393.1005859375,1163.0000305175781,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.020488564419827656,-1.123915817869702,-0.03301212116228283,65.44737243652344,0.041954100131988525,266,0.0,True,2.0,,
96.54000091552734,209.44000244140625,97.13999938964844,-3293.599853515625,4905.4998779296875,-66.90000057220459,5113.500061035156,-2015.3999328613281,199.0999984741211,255.0,0.0,,0.9524194465197308,-3.029428916187831,-0.925371768928482,4,0.0,False,3,False,-41.880001068115234,37.779998779296875,113.44999694824219,-8073.599853515625,-1552.7000427246094,-120.79999923706055,-235.0,-5227.80029296875,-1692.4000549316406,255.0,128.0,False,-0.014323453753019074,1.4477755537297594,-1.8054761319345338,0.0,False,6,False,5,-297.42999267578125,465.3900146484375,120.30000305175781,-21554.49951171875,18374.300537109375,945.0,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.02979254189698421,-1.322897942558523,-0.04667514682633841,65.48933410644531,0.041962601244449615,266,0.0,True,2.0,,
96.54000091552734,209.44000244140625,97.13999938964844,-3293.599853515625,4905.4998779296875,-66.90000057220459,5113.500061035156,-2015.3999328613281,199.0999984741211,255.0,0.0,,0.9524194465197308,-3.029428916187831,-0.925371768928482,4,0.0,False,3,False,-41.880001068115234,37.779998779296875,113.44999694824219,-8073.599853515625,-1552.7000427246094,-120.79999923706055,-235.0,-5227.80029296875,-1692.4000549316406,255.0,128.0,False,-0.014323453753019074,1.4477755537297594,-1.8054761319345338,0.0,False,6,False,5,-405.1000061035156,557.1799926757812,124.08000183105469,-21521.4990234375,18346.099853515625,618.6000061035156,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.04831008742876922,-1.6212376650756766,-0.06304822353205322,65.53150177001953,0.04216489940881729,266,0.0,True,2.0,,
63.59000015258789,258.5400085449219,95.66999816894531,-3307.0999145507812,4916.499938964844,-166.29999160766602,5132.1002197265625,-1947.5999450683594,-342.7000045776367,255.0,0.0,,0.9109918218272566,2.1739303222139252,-2.2136636961319596,4,0.0,False,3,False,-109.12000274658203,25.09000015258789,112.19999694824219,-8062.5,-1499.6000671386719,-153.00000190734863,-249.40000534057617,-5221.6998291015625,-1708.9999389648438,244.0,128.0,False,-0.11371912284885387,1.2819046724686554,-2.409140679743302,0.0,False,6,False,5,-512.6199951171875,648.8200073242188,126.20999908447266,-21488.5009765625,18317.900390625,292.7000045776367,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.07084833392171273,-1.9196171175623855,-0.07327883716375662,65.5730972290039,0.041595302522182465,265,0.0,True,2.0,,
63.59000015258789,258.5400085449219,95.66999816894531,-3307.0999145507812,4916.499938964844,-166.29999160766602,5132.1002197265625,-1947.5999450683594,-342.7000045776367,255.0,0.0,True,0.9109918218272566,2.1739303222139252,-2.2136636961319596,4,0.0,False,3,False,-109.12000274658203,25.09000015258789,112.19999694824219,-8062.5,-1499.6000671386719,-153.00000190734863,-249.40000534057617,-5221.6998291015625,-1708.9999389648438,244.0,128.0,False,-0.11371912284885387,1.2819046724686554,-2.409140679743302,0.0,False,6,False,5,-619.9600219726562,740.3300170898438,126.72000122070312,-21455.50048828125,18289.69970703125,-32.69999980926514,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.09537833187692678,-2.2183372946658,-0.07642993400089405,65.61575317382812,0.042658500373363495,265,0.0,True,2.0,,
35.95000076293945,299.6600036621094,94.2699966430664,-3321.6000366210938,4954.2999267578125,-163.50000381469727,5144.89990234375,-1895.2000427246094,-432.90000915527344,255.0,0.0,True,0.45992173832532735,1.7740256417759368,-2.7489700164310875,4,0.0,False,3,False,-176.25,12.800000190734863,110.9000015258789,-8047.1002197265625,-1456.300048828125,-151.5999984741211,-249.40000534057617,-5221.500244140625,-1709.4999694824219,229.0,128.0,False,-0.28916878995341716,1.1991781902204808,-3.0067950289634604,0.0,False,6,False,5,-691.4299926757812,801.260009765625,126.16000366210938,-21433.5009765625,18270.899658203125,-249.0999984741211,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.11177332590898192,-2.417858478695616,-0.07440101638496646,65.65676879882812,0.041012998670339584,265,0.0,True,2.0,,
35.95000076293945,299.6600036621094,94.2699966430664,-3321.6000366210938,4954.2999267578125,-163.50000381469727,5144.89990234375,-1895.2000427246094,-432.90000915527344,255.0,0.0,True,0.45992173832532735,1.7740256417759368,-2.7489700164310875,4,0.0,False,3,False,-176.25,12.800000190734863,110.9000015258789,-8047.1002197265625,-1456.300048828125,-151.5999984741211,-249.40000534057617,-5221.500244140625,-1709.4999694824219,229.0,128.0,False,-0.28916878995341716,1.1991781902204808,-3.0067950289634604,0.0,False,6,False,5,-762.8300170898438,862.1199951171875,124.87999725341797,-21411.4990234375,18252.099609375,-465.2000045776367,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.12744042040238301,-2.617803213097671,-0.06913999936085706,65.69888305664062,0.04211759939789772,265,0.0,True,2.0,,
13.789999961853027,332.8399963378906,93.20999908447266,-3327.5,4996.000061035156,-157.5,5315.30029296875,-1220.8999633789062,-711.8000030517578,254.0,0.0,True,0.02684679424590982,1.6663266634482836,-2.9483029558397114,4,0.0,False,3,False,-243.22999572753906,0.8399999737739563,109.62000274658203,-8032.60009765625,-1418.800048828125,-149.60000038146973,-249.40000534057617,-5221.500244140625,-1709.6000671386719,223.0,128.0,False,-0.4793136330142481,1.2363034561943966,2.6481688735755866,0.0,False,6,False,5,-869.7899780273438,953.2999877929688,121.61000061035156,-21378.5009765625,18223.900146484375,-789.1000366210938,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.14822502186544945,-2.9186667873572563,-0.055623857633606645,65.7395248413086,0.04064060002565384,265,0.0,True,2.0,,
13.789999961853027,332.8399963378906,93.20999908447266,-3327.5,4996.000061035156,-157.5,5315.30029296875,-1220.8999633789062,-711.8000030517578,254.0,0.0,False,0.02684679424590982,1.6663266634482836,-2.9483029558397114,4,0.0,False,3,False,-243.22999572753906,0.8399999737739563,109.62000274658203,-8032.60009765625,-1418.800048828125,-149.60000038146973,-249.40000534057617,-5221.500244140625,-1709.6000671386719,223.0,128.0,False,-0.4793136330142481,1.2363034561943966,2.6481688735755866,0.0,False,6,False,5,-976.5900268554688,1044.3299560546875,116.72000122070312,-21345.50048828125,18195.699462890625,-1112.5,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.16408784124305215,3.0625393607578903,-0.03643103449661172,65.77936553955078,0.03984690085053444,265,0.0,True,2.0,,
-13.949999809265137,374.7200012207031,91.93000030517578,-3331.0000610351562,5048.800048828125,-148.80000114440918,5337.1002197265625,-1126.2000274658203,-704.8000335693359,253.0,0.0,False,-0.5409834056221707,1.6325020792721328,-3.121066139638266,4,0.0,False,3,False,-310.1300048828125,-10.84000015258789,108.41999816894531,-8023.900146484375,-1389.1000366210938,-149.7000026702881,-134.7000026702881,-5202.19970703125,-1780.0999450683594,195.0,234.0,False,-0.613515654188206,1.4010396757228145,1.9483065229282215,0.0,False,6,False,5,-1047.68994140625,1104.949951171875,112.55999755859375,-21323.5009765625,18176.8994140625,-1327.7000427246094,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.1712017363538763,2.860691911333206,-0.02130670361147048,65.81877899169922,0.03941119834780693,265,0.0,True,2.0,,
-13.949999809265137,374.7200012207031,91.93000030517578,-3331.0000610351562,5048.800048828125,-148.80000114440918,5337.1002197265625,-1126.2000274658203,-704.8000335693359,252.0,0.0,False,-0.5409834056221707,1.6325020792721328,-3.121066139638266,4,0.0,False,3,False,-310.1300048828125,-10.84000015258789,108.41999816894531,-8023.900146484375,-1389.1000366210938,-149.7000026702881,-134.7000026702881,-5202.19970703125,-1780.0999450683594,195.0,234.0,False,-0.613515654188206,1.4010396757228145,1.9483065229282215,0.0,False,6,False,5,-1118.719970703125,1165.5,107.68000030517578,-21301.79931640625,18158.199462890625,-1542.7999877929688,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.17518127557600818,2.658574353131154,-0.005034451886298779,65.85731506347656,0.038534700870513916,265,0.0,True,2.0,,
-41.75,416.989990234375,90.7300033569336,-3334.2999267578125,5086.199951171875,-141.99999809265137,5200.8001708984375,-1385.0,-1132.6000213623047,252.0,0.0,False,-1.101728083141607,1.7734180130194301,2.862815182925286,4,0.0,False,4,False,-377.0299987792969,-22.309999465942383,107.02999877929688,-8022.1002197265625,-1367.4000549316406,-255.49999237060547,81.5999984741211,-5166.099853515625,-1885.2999877929688,185.0,234.0,False,-0.6388565537240969,1.6249501535602926,1.2363604770387038,0.0,False,6,False,6,-1225.1300048828125,1256.2099609375,99.02999877929688,-21269.3994140625,18130.6005859375,-1865.0,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.17494628262864254,2.3552205820629752,0.020080829891242827,65.89616394042969,0.038848698139190674,265,0.0,True,2.0,,
-41.75,416.989990234375,90.7300033569336,-3334.2999267578125,5086.199951171875,-141.99999809265137,5200.8001708984375,-1385.0,-1132.6000213623047,147.0,0.0,False,-1.101728083141607,1.7734180130194301,2.862815182925286,4,0.0,False,4,False,-377.0299987792969,-22.309999465942383,107.02999877929688,-8022.1002197265625,-1367.4000549316406,-255.49999237060547,81.5999984741211,-5166.099853515625,-1885.2999877929688,185.0,234.0,False,-0.6388565537240969,1.6249501535602926,1.2363604770387038,0.0,False,6,False,6,-1295.989990234375,1316.5999755859375,92.37000274658203,-21247.80029296875,18112.19970703125,-2079.499969482422,-402.5,290.49999237060547,-5979.4000244140625,1.0,-0.17066830352929152,2.153116040886598,0.03627203832320238,65.93330383300781,0.03713580220937729,265,0.0,True,2.0,,
-69.55000305175781,459.4599914550781,89.29000091552734,-3341.4999389648438,5097.5,-286.200008392334,4678.500061035156,-1592.5999450683594,-1198.3000183105469,123.0,0.0,False,-1.358771542737204,-2.986470931800466,1.1528634546120522,4,0.0,False,4,False,-377.0299987792969,-22.309999465942383,107.02999877929688,-8022.1002197265625,-1367.4000549316406,-255.49999237060547,81.5999984741211,-5166.099853515625,-1885.2999877929688,185.0,234.0,False,-0.6388565537240969,1.6249501535602926,1.2363604770387038,0.0,False,6,False,6,-1346.800048828125,1359.97998046875,95.3499984741211,-20319.200439453125,17345.899658203125,1138.3000183105469,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,-0.09645699406110583,2.017924743515577,0.019835959511018658,65.97051239013672,0.03721209987998009,265,0.0,True,2.0,,
-69.55000305175781,459.4599914550781,89.29000091552734,-3341.4999389648438,5097.5,-286.200008392334,4678.500061035156,-1592.5999450683594,-1198.3000183105469,124.0,0.0,False,-1.358771542737204,-2.986470931800466,1.1528634546120522,4,0.0,False,4,False,-450.6199951171875,-34.720001220703125,101.80000305175781,-8025.0,-1341.9999694824219,-832.3999786376953,840.9999847412109,-4461.400146484375,-1444.1000366210938,201.0,235.0,False,-0.6268040454657924,1.7905021561853156,0.6626602290655097,0.0,False,6,False,6,-1414.489990234375,1417.760009765625,98.69000244140625,-20298.399658203125,17328.299560546875,920.2999877929688,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,-0.006251104110564117,1.8446194991534395,-0.015224719216882383,66.00789642333984,0.03738370165228844,265,0.0,True,2.0,,
-100.23999786376953,506.17999267578125,83.88999938964844,-3348.2998657226562,5093.699951171875,-852.7999877929688,3781.199951171875,-1694.7000122070312,-2443.0999755859375,124.0,0.0,False,-1.0324051412438917,-2.4293603617204673,0.4199647322168018,4,0.0,False,4,False,-450.6199951171875,-34.720001220703125,101.80000305175781,-8025.0,-1341.9999694824219,-832.3999786376953,840.9999847412109,-4461.400146484375,-1444.1000366210938,201.0,235.0,False,-0.6268040454657924,1.7905021561853156,0.6626602290655097,0.0,False,6,False,6,-1515.8900146484375,1504.3299560546875,102.33999633789062,-20267.19970703125,17301.8994140625,593.8999938964844,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.11416333520630739,1.577347674092721,-0.09599689368802036,66.04585266113281,0.03795349970459938,265,0.0,True,2.0,,
-100.23999786376953,506.17999267578125,83.88999938964844,-3348.2998657226562,5093.699951171875,-852.7999877929688,3781.199951171875,-1694.7000122070312,-2443.0999755859375,125.0,0.0,False,-1.0324051412438917,-2.4293603617204673,0.4199647322168018,4,0.0,False,4,False,-517.52001953125,-45.77000045776367,92.4800033569336,-8033.0999755859375,-1313.800048828125,-1353.0999755859375,1103.3000183105469,-3445.7998657226562,-98.99999618530273,216.0,255.0,False,-0.6114851329124452,1.9699807556773001,0.2551625022680134,0.0,False,6,False,6,-1583.4100341796875,1561.9599609375,103.86000061035156,-20246.400146484375,17284.300537109375,376.5999984741211,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.18041018910290177,1.391768125904999,-0.16731787618621316,66.08345794677734,0.03760469704866409,265,0.0,True,2.0,,
-100.23999786376953,506.17999267578125,83.88999938964844,-3348.2998657226562,5093.699951171875,-852.7999877929688,3781.199951171875,-1694.7000122070312,-2443.0999755859375,128.0,0.0,False,-1.0324051412438917,-2.4293603617204673,0.4199647322168018,4,0.0,False,4,False,-517.52001953125,-45.77000045776367,92.4800033569336,-8033.0999755859375,-1313.800048828125,-1353.0999755859375,1103.3000183105469,-3445.7998657226562,-98.99999618530273,216.0,255.0,False,-0.6114851329124452,1.9699807556773001,0.2551625022680134,0.0,False,6,False,6,-1650.8499755859375,1619.5400390625,104.66000366210938,-20225.6005859375,17266.700439453125,159.399995803833,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.23222856766652775,1.199543018390614,-0.25082175397971107,66.12179565429688,0.038334403187036514,265,0.0,True,2.0,,
-128.13999938964844,548.5800170898438,74.29000091552734,-3347.3001098632812,5093.699951171875,-1395.7000732421875,3485.7998657226562,-1064.1000366210938,-4118.999938964844,128.0,0.0,False,-0.7482200532950842,-2.521737594539057,0.15882721946635045,4,0.0,False,4,False,-584.5399780273438,-56.56999969482422,78.83000183105469,-8049.0997314453125,-1282.7000427246094,-1870.5999755859375,810.5999755859375,-2532.899932861328,296.200008392334,233.0,128.0,False,-0.5668408892146052,2.154968540979771,-0.0498916528395572,0.0,False,6,False,6,-1718.22998046875,1677.06005859375,104.73999786376953,-20204.7998046875,17249.100341796875,-57.199997901916504,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.2671973898843627,1.001427348412441,-0.3439199960950045,66.1588134765625,0.037016499787569046,265,0.0,True,2.0,,
-128.13999938964844,548.5800170898438,74.29000091552734,-3347.3001098632812,5093.699951171875,-1395.7000732421875,3485.7998657226562,-1064.1000366210938,-4118.999938964844,158.0,0.0,False,-0.7482200532950842,-2.521737594539057,0.15882721946635045,4,0.0,False,4,False,-584.5399780273438,-56.56999969482422,78.83000183105469,-8049.0997314453125,-1282.7000427246094,-1870.5999755859375,810.5999755859375,-2532.899932861328,296.200008392334,233.0,128.0,False,-0.5668408892146052,2.154968540979771,-0.0498916528395572,0.0,False,6,False,6,-1819.1600341796875,1763.22998046875,103.51000213623047,-20173.599853515625,17222.7001953125,-381.6999816894531,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.28439357552166294,0.6977317029214032,-0.49347533545176525,66.19635772705078,0.037549398839473724,265,0.0,True,2.0,,
-156.0399932861328,590.97998046875,60.189998626708984,-3346.9000244140625,5093.699951171875,-1937.1000671386719,3039.89990234375,-224.79999542236328,-4577.900085449219,229.0,0.0,False,-0.5696677680758986,-2.7384041434049524,-0.10608140098392303,4,0.0,False,4,False,-584.5399780273438,-56.56999969482422,78.83000183105469,-8049.0997314453125,-1282.7000427246094,-1870.5999755859375,810.5999755859375,-2532.899932861328,296.200008392334,233.0,128.0,False,-0.5668408892146052,2.154968540979771,-0.0498916528395572,0.0,False,6,False,6,-1886.3599853515625,1820.5999755859375,101.79000091552734,-20152.80029296875,17205.10009765625,-597.7000045776367,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.27142295267658,0.4952588612386102,-0.5931918440717057,66.23372650146484,0.03737320005893707,265,0.0,True,2.0,,
-156.0399932861328,590.97998046875,60.189998626708984,-3346.9000244140625,5093.699951171875,-1937.1000671386719,3039.89990234375,-224.79999542236328,-4577.900085449219,255.0,0.0,False,-0.5696677680758986,-2.7384041434049524,-0.10608140098392303,4,0.0,False,4,False,-651.72998046875,-67.0999984741211,60.880001068115234,-8075.4998779296875,-1247.0999908447266,-2385.500030517578,532.7999877929688,-1878.3999633789062,448.3000183105469,254.0,128.0,False,-0.50110636047154,2.2918899509238124,-0.2539836469584973,0.0,False,6,False,6,-1987.0400390625,1906.550048828125,97.86000061035156,-20121.800537109375,17178.699951171875,-921.2999725341797,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.21705585486136994,0.19881497097871448,-0.7316530616357038,66.27083587646484,0.03709790110588074,265,0.0,True,2.0,,
-183.86000061035156,632.1500244140625,42.2599983215332,-3334.2999267578125,4593.699951171875,-2148.300018310547,302.90000915527344,-1341.6999816894531,-4822.200012207031,255.0,0.0,False,-0.4855818637606109,-3.0318670878085414,-0.3129525883722635,4,0.0,False,4,False,-651.72998046875,-67.0999984741211,60.880001068115234,-8075.4998779296875,-1247.0999908447266,-2385.500030517578,532.7999877929688,-1878.3999633789062,448.3000183105469,254.0,128.0,False,-0.50110636047154,2.2918899509238124,-0.2539836469584973,0.0,False,6,False,6,-2037.3199462890625,1949.469970703125,95.29000091552734,-20106.500244140625,17165.50048828125,-1083.0000305175781,-2163.9999389648438,-1940.2000427246094,-5249.000244140625,1.0,0.17582854212229712,0.05563465861058846,-0.7925908429227313,66.3074951171875,0.03665769845247269,265,0.0,True,2.0,,
-183.86000061035156,632.1500244140625,42.2599983215332,-3334.2999267578125,4593.699951171875,-2148.300018310547,302.90000915527344,-1341.6999816894531,-4822.200012207031,255.0,0.0,False,-0.4855818637606109,-3.0318670878085414,-0.3129525883722635,4,0.0,False,4,False,-731.010009765625,-78.0,35.880001068115234,-7517.1002197265625,-719.5999908447266,-2171.300048828125,-2296.7999267578125,-1825.5000305175781,2064.7000122070312,255.0,128.0,False,-0.36528095099065166,2.4351975140851105,-0.36693739972770173,0.0,False,6,False,6,-2120.1201171875,2020.1800537109375,93.51000213623047,-19529.89990234375,16686.99951171875,692.0999908447266,-2865.7998657226562,-2895.4000854492188,-4404.89990234375,1.0,0.06755538721098124,-0.16867873602928632,-0.8920314843789169,66.34381103515625,0.03632370010018349,265,0.0,True,2.0,,
-183.86000061035156,632.1500244140625,42.2599983215332,-3334.2999267578125,4593.699951171875,-2148.300018310547,302.90000915527344,-1341.6999816894531,-4822.200012207031,255.0,0.0,False,-0.4855818637606109,-3.0318670878085414,-0.3129525883722635,4,0.0,False,4,False,-731.010009765625,-78.0,35.880001068115234,-7517.1002197265625,-719.5999908447266,-2171.300048828125,-2296.7999267578125,-1825.5000305175781,2064.7000122070312,255.0,128.0,False,-0.36528095099065166,2.4351975140851105,-0.36693739972770173,0.0,False,6,False,6,-2152.659912109375,2047.97998046875,94.52999877929688,-19519.89990234375,16678.399658203125,583.3000183105469,-2865.7998657226562,-2895.4000854492188,-4404.89990234375,1.0,0.010551570959121313,-0.2435636254377331,-0.9289230641550998,66.3802719116211,0.036458101123571396,265,0.0,True,2.0,,
-211.72000122070312,666.489990234375,26.93000030517578,-3473.5000610351562,3763.2998657226562,-1881.3999938964844,-2935.7998657226562,-3235.7998657226562,-3340.5999755859375,255.0,128.0,False,-0.19864232317010286,2.861829418699465,-0.05989432273961458,4,0.0,False,4,False,-783.5700073242188,-78.58999633789062,23.65999984741211,-6554.0997314453125,765.8999633789062,-1498.0999755859375,-4222.9998779296875,-1159.3000030517578,3327.39990234375,254.0,128.0,False,-0.07264609741438084,2.628328460779265,-0.17148647434465167,0.0,False,6,False,6,-2266.409912109375,2145.169921875,96.66999816894531,-19484.89990234375,16648.299560546875,203.09999465942383,-2865.7998657226562,-2895.4000854492188,-4404.89990234375,1.0,-0.2067347569942464,-0.49233112008860197,-1.0241523214655355,66.41638946533203,0.03611849993467331,265,0.0,True,2.0,,
-211.72000122070312,666.489990234375,26.93000030517578,-3473.5000610351562,3763.2998657226562,-1881.3999938964844,-2935.7998657226562,-3235.7998657226562,-3340.5999755859375,255.0,128.0,False,-0.19864232317010286,2.861829418699465,-0.05989432273961458,4,0.0,False,4,False,-783.5700073242188,-78.58999633789062,23.65999984741211,-6554.0997314453125,765.8999633789062,-1498.0999755859375,-4222.9998779296875,-1159.3000030517578,3327.39990234375,254.0,128.0,False,-0.07264609741438084,2.628328460779265,-0.17148647434465167,0.0,False,6,False,6,-2331.320068359375,2200.6298828125,96.88999938964844,-19464.89990234375,16631.099853515625,-13.700000047683716,-2865.7998657226562,-2895.4000854492188,-4404.89990234375,1.0,-0.3391809599634161,-0.6311482401579114,-1.0546779745920194,66.45366668701172,0.03727709874510765,265,0.0,True,2.0,,
-249.08999633789062,698.5,17.329999923706055,-4589.700012207031,3550.2999877929688,16.399999856948853,-6.899999976158142,6.800000071525574,-2582.0999145507812,255.0,128.0,False,0.02405587305794866,2.5758378629205776,-0.0002561463048380138,4,0.0,False,4,False,-836.4000244140625,-61.220001220703125,16.459999084472656,-6481.300048828125,2598.3999633789062,-254.0999984741211,-643.8999938964844,411.30001068115234,888.3999633789062,254.0,128.0,False,0.014302330704977322,2.7912049794358684,0.0075986596654365164,0.0,False,6,False,6,-2396.159912109375,2256.0400390625,96.38999938964844,-19444.89990234375,16613.900146484375,-230.10000228881836,-2865.7998657226562,-2895.4000854492188,-4404.89990234375,1.0,-0.47444183753721814,-0.7736549316233186,-1.066166158251931,66.49172973632812,0.038057100027799606,265,0.0,True,2.0,,
-249.08999633789062,698.5,17.329999923706055,-4589.700012207031,3550.2999877929688,16.399999856948853,-6.899999976158142,6.800000071525574,-2582.0999145507812,255.0,128.0,False,0.02405587305794866,2.5758378629205776,-0.0002561463048380138,4,0.0,False,4,False,-836.4000244140625,-61.220001220703125,16.459999084472656,-6481.300048828125,2598.3999633789062,-254.0999984741211,-643.8999938964844,411.30001068115234,888.3999633789062,254.0,128.0,False,0.014302330704977322,2.7912049794358684,0.0075986596654365164,0.0,False,6,False,6,-2493.300048828125,2339.030029296875,94.29000091552734,-19414.89990234375,16588.1005859375,-554.3000030517578,-2865.7998657226562,-2895.4000854492188,-4404.89990234375,1.0,-0.6764823061047032,-1.0093601103243484,-1.0393033570081922,66.52935791015625,0.03763109818100929,264,0.0,True,2.0,,
-291.0299987792969,729.239990234375,18.020000457763672,-5285.30029296875,3943.800048828125,62.69999980926514,24.100000858306885,30.799999237060547,-576.5999984741211,255.0,128.0,False,0.019080439214914476,2.471486879830064,0.0004115590298379117,4,0.0,False,4,False,-836.4000244140625,-61.220001220703125,16.459999084472656,-6481.300048828125,2598.3999633789062,-254.0999984741211,-643.8999938964844,411.30001068115234,888.3999633789062,254.0,128.0,False,0.014302330704977322,2.7912049794358684,0.0075986596654365164,31.0,False,6,False,6,-2557.7099609375,2394.070068359375,92.98999786376953,-19072.19970703125,16302.2998046875,429.59999084472656,-3163.9999389648438,-3319.5999145507812,-3868.900146484375,1.0,-0.8136886381601457,-1.2004671713901502,-0.97461902655503,66.56773376464844,0.03837430104613304,264,0.0,True,2.0,,
-291.0299987792969,729.239990234375,18.020000457763672,-5285.30029296875,3943.800048828125,62.69999980926514,24.100000858306885,30.799999237060547,-576.5999984741211,255.0,128.0,False,0.019080439214914476,2.471486879830064,0.0004115590298379117,4,0.0,False,4,False,-894.0,-39.95000076293945,16.709999084472656,-7247.9998779296875,2513.800048828125,54.29999828338623,76.99999809265137,-11.499999761581421,175.20000457763672,250.0,128.0,False,0.01026033182766286,2.824771504219967,0.004550802342257353,31.0,False,6,False,6,-2621.25,2448.3701171875,93.97000122070312,-19052.60009765625,16285.50048828125,212.39999771118164,-3163.9999389648438,-3319.5999145507812,-3868.900146484375,1.0,-0.9439669404893521,-1.4265919232688422,-0.8490881765897973,66.60599517822266,0.038266900926828384,264,0.0,True,2.0,,17.0
